date,dji_cr,dji_cr_2,dji_f_cr,dji_f_cr_2,dxy_cr,dxy_cr_2,ixic_f_cr,ixic_f_cr_2,ixic_cr,ixic_cr_2,spx_f_cr,spx_f_cr_2,sox_cr,sox_cr_2,spx_cr,spx_cr_2,bond_usa_10_cr,bond_usa_10_cr_2,bond_usa_2_cr,bond_usa_2_cr_2,bond_usa_3m_cr,bond_usa_3m_cr_2,vix_cr,vix_cr_2,wti_cr,wti_cr_2,spsy_cr,spsy_cr_2,spny_cr,spny_cr_2,spxhc_cr,spxhc_cr_2,splrcd_cr,splrcd_cr_2,splrci_cr,splrci_cr_2,splrcu_cr,splrcu_cr_2,splrcs_cr,splrcs_cr_2,splrct_cr,splrct_cr_2,splrcl_cr,splrcl_cr_2,splrcm_cr,splrcm_cr_2,ixbk_cr,ixbk_cr_2,ixfn_cr,ixfn_cr_2,ixid_cr,ixid_cr_2,ixis_cr,ixis_cr_2,ixk_cr,ixk_cr_2,ixtr_cr,ixtr_cr_2,ixut_cr,ixut_cr_2,nbi_cr,nbi_cr_2,bkx_cr,bkx_cr_2,bond_kor_10_cr,bond_kor_10_cr_2,bond_kor_2_cr,bond_kor_2_cr_2,kosdaq_cr,kosdaq_cr_2,kospi_cr,kospi_cr_2,krw_cr,krw_cr_2,,dji_cr,dji_cr_2,dji_f_cr,dji_f_cr_2,dxy_cr,dxy_cr_2,ixic_f_cr,ixic_f_cr_2,ixic_cr,ixic_cr_2,spx_f_cr,spx_f_cr_2,sox_cr,sox_cr_2,spx_cr,spx_cr_2,bond_usa_10_cr,bond_usa_10_cr_2,bond_usa_2_cr,bond_usa_2_cr_2,bond_usa_3m_cr,bond_usa_3m_cr_2,vix_cr,vix_cr_2,wti_cr,wti_cr_2,spsy_cr,spsy_cr_2,spny_cr,spny_cr_2,spxhc_cr,spxhc_cr_2,splrcd_cr,splrcd_cr_2,splrci_cr,splrci_cr_2,splrcu_cr,splrcu_cr_2,splrcs_cr,splrcs_cr_2,splrct_cr,splrct_cr_2,splrcl_cr,splrcl_cr_2,splrcm_cr,splrcm_cr_2,ixbk_cr,ixbk_cr_2,ixfn_cr,ixfn_cr_2,ixid_cr,ixid_cr_2,ixis_cr,ixis_cr_2,ixk_cr,ixk_cr_2,ixtr_cr,ixtr_cr_2,ixut_cr,ixut_cr_2,nbi_cr,nbi_cr_2,bkx_cr,bkx_cr_2,bond_kor_10_cr,bond_kor_10_cr_2,bond_kor_2_cr,bond_kor_2_cr_2,kosdaq_cr,kosdaq_cr_2,kospi_cr,kospi_cr_2,krw_cr,krw_cr_2,,dji_cr,dji_cr_2,dji_f_cr,dji_f_cr_2,dxy_cr,dxy_cr_2,ixic_f_cr,ixic_f_cr_2,ixic_cr,ixic_cr_2,spx_f_cr,spx_f_cr_2,sox_cr,sox_cr_2,spx_cr,spx_cr_2,bond_usa_10_cr,bond_usa_10_cr_2,bond_usa_2_cr,bond_usa_2_cr_2,bond_usa_3m_cr,bond_usa_3m_cr_2,vix_cr,vix_cr_2,wti_cr,wti_cr_2,spsy_cr,spsy_cr_2,spny_cr,spny_cr_2,spxhc_cr,spxhc_cr_2,splrcd_cr,splrcd_cr_2,splrci_cr,splrci_cr_2,splrcu_cr,splrcu_cr_2,splrcs_cr,splrcs_cr_2,splrct_cr,splrct_cr_2,splrcl_cr,splrcl_cr_2,splrcm_cr,splrcm_cr_2,ixbk_cr,ixbk_cr_2,ixfn_cr,ixfn_cr_2,ixid_cr,ixid_cr_2,ixis_cr,ixis_cr_2,ixk_cr,ixk_cr_2,ixtr_cr,ixtr_cr_2,ixut_cr,ixut_cr_2,nbi_cr,nbi_cr_2,bkx_cr,bkx_cr_2,bond_kor_10_cr,bond_kor_10_cr_2,bond_kor_2_cr,bond_kor_2_cr_2,kosdaq_cr,kosdaq_cr_2,kospi_cr,kospi_cr_2,krw_cr,krw_cr_2
2022-09-01,-0.88%,-1.833579632,-0.76%,-1.692907249,-0.08%,-0.114900266,-0.59%,-1.660963359,-0.56%,-1.676445832,-0.78%,-1.854263566,-1.15%,-2.445258059,-0.78%,-1.875894716,2.72%,2.633269107,1.07%,1.853470887,-0.44%,1.559251559,-1.30%,-1.297208154,-2.28%,-7.68992776,-0.88%,-1.299032772,-0.94%,-4.271630236,-0.63%,-1.286327372,-1.05%,-2.151595456,-0.87%,-2.329060045,-0.68%,-2.132146867,-0.58%,-1.564120915,-0.96%,-2.030874068,0.01%,-0.785363907,-1.21%,-2.900872841,-0.76%,-0.753981866,-0.02%,-0.711868923,-0.56%,-1.911662792,-0.23%,-0.942710705,-0.74%,-1.804177944,-0.83%,-2.282241514,-0.27%,-1.096655977,0.21%,-0.745371002,-0.73%,-0.87135789,1.41%,0.861372813,0.71%,0,1.26%,3.481255417,0.86%,1.860824275,-0.64%,-0.329216272,,-0.88%,-1.833579632,-0.76%,-1.692907249,-0.08%,-0.114900266,-0.59%,-1.660963359,-0.56%,-1.676445832,-0.78%,-1.854263566,-1.15%,-2.445258059,-0.78%,-1.875894716,2.72%,2.633269107,1.07%,1.853470887,-0.44%,1.559251559,-1.30%,-1.297208154,-2.28%,-7.68992776,-0.88%,-1.299032772,-0.94%,-4.271630236,-0.63%,-1.286327372,-1.05%,-2.151595456,-0.87%,-2.329060045,-0.68%,-2.132146867,-0.58%,-1.564120915,-0.96%,-2.030874068,0.01%,-0.785363907,-1.21%,-2.900872841,-0.76%,-0.753981866,-0.02%,-0.711868923,-0.56%,-1.911662792,-0.23%,-0.942710705,-0.74%,-1.804177944,-0.83%,-2.282241514,-0.27%,-1.096655977,0.21%,-0.745371002,-0.73%,-0.87135789,1.41%,0.861372813,0.71%,0,1.26%,3.481255417,0.86%,1.860824275,-0.64%,-0.329216272,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-02,0.46%,-0.422917719,0.42%,-0.352478363,0.93%,0.85426151,0.06%,-0.538080307,-0.26%,-0.824780054,0.31%,-0.470219436,-1.92%,-3.052463246,0.30%,-0.484426114,1.96%,4.723650386,0.65%,1.732265248,0.78%,0.339673913,-1.20%,-2.479968108,-3.28%,-5.488868194,0.36%,-0.519286957,-2.30%,-3.218912835,1.65%,1.010018013,0.87%,-0.196915352,0.14%,-0.730197348,1.42%,0.726532966,0.71%,0.128370505,-0.48%,-1.434854063,1.05%,1.057318378,-1.38%,-2.57978037,-0.52%,-1.282776499,-0.07%,-0.090939696,0.17%,-0.391082666,0.02%,-0.206668876,-0.66%,-1.38903366,0.21%,-0.616658234,0.77%,0.494899853,1.88%,2.095685697,-0.18%,-0.910115598,1.39%,2.814614344,2.41%,3.133514986,-2.32%,-1.091567588,-2.28%,-1.441078497,1.09%,0.448224512,,0.46%,-0.422917719,0.42%,-0.352478363,0.93%,0.85426151,0.06%,-0.538080307,-0.26%,-0.824780054,0.31%,-0.470219436,-1.92%,-3.052463246,0.30%,-0.484426114,1.96%,4.723650386,0.65%,1.732265248,0.78%,0.339673913,-1.20%,-2.479968108,-3.28%,-5.488868194,0.36%,-0.519286957,-2.30%,-3.218912835,1.65%,1.010018013,0.87%,-0.196915352,0.14%,-0.730197348,1.42%,0.726532966,0.71%,0.128370505,-0.48%,-1.434854063,1.05%,1.057318378,-1.38%,-2.57978037,-0.52%,-1.282776499,-0.07%,-0.090939696,0.17%,-0.391082666,0.02%,-0.206668876,-0.66%,-1.38903366,0.21%,-0.616658234,0.77%,0.494899853,1.88%,2.095685697,-0.18%,-0.910115598,1.39%,2.814614344,2.41%,3.133514986,-2.32%,-1.091567588,-2.28%,-1.441078497,1.09%,0.448224512,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-06,-1.07%,-0.609291071,-1.11%,-0.69770392,-0.15%,0.777620405,-1.53%,-1.473311491,-1.31%,-1.56852322,-1.11%,-0.808795653,-1.02%,-2.918136168,-1.07%,-0.777243995,-1.96%,-0.031289111,-3.48%,-2.846924177,-1.52%,-0.750597066,-0.35%,-1.546198349,0.30%,-2.992741724,-0.83%,-0.469133527,1.81%,-0.532855481,-1.44%,0.191564484,-0.84%,0.019654253,-0.99%,-0.854013808,-1.07%,0.329854169,-1.39%,-0.690399005,-1.29%,-1.761303785,-1.86%,-0.824118549,-0.09%,-1.472639214,-0.71%,-1.227049466,-1.20%,-1.268976984,-1.09%,-0.92175426,-0.72%,-0.699748706,-1.41%,-2.054961297,-1.11%,-0.89729899,-1.97%,-1.21736664,-1.60%,0.251703167,-0.61%,-0.784500763,-1.58%,-1.581769437,-1.77%,-1.771117166,-1.84%,-2.14253279,-0.24%,-0.493878368,0.61%,1.000870322,,-1.07%,-0.609291071,-1.11%,-0.69770392,-0.15%,0.777620405,-1.53%,-1.473311491,-1.31%,-1.56852322,-1.11%,-0.808795653,-1.02%,-2.918136168,-1.07%,-0.777243995,-1.96%,-0.031289111,-3.48%,-2.846924177,-1.52%,-0.750597066,-0.35%,-1.546198349,0.30%,-2.992741724,-0.83%,-0.469133527,1.81%,-0.532855481,-1.44%,0.191564484,-0.84%,0.019654253,-0.99%,-0.854013808,-1.07%,0.329854169,-1.39%,-0.690399005,-1.29%,-1.761303785,-1.86%,-0.824118549,-0.09%,-1.472639214,-0.71%,-1.227049466,-1.20%,-1.268976984,-1.09%,-0.92175426,-0.72%,-0.699748706,-1.41%,-2.054961297,-1.11%,-0.89729899,-1.97%,-1.21736664,-1.60%,0.251703167,-0.61%,-0.784500763,-1.58%,-1.581769437,-1.77%,-1.771117166,-1.84%,-2.14253279,-0.24%,-0.493878368,0.61%,1.000870322,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-07,-0.55%,-1.614582893,-0.47%,-1.569655434,0.63%,0.63373229,-0.70%,-2.222945352,-0.74%,-2.038329055,-0.36%,-1.467716535,-1.07%,-2.07467703,-0.41%,-1.478755184,3.96%,4.882629108,2.11%,3.286702989,0.44%,0.893777931,5.65%,5.281691744,0.01%,0.311738415,-0.29%,-1.114931505,-1.08%,0.707696197,0.02%,-1.415478398,-0.33%,-1.166746106,0.16%,-0.833723607,0.23%,-0.849819197,-0.63%,-2.017318979,-0.68%,-1.960529851,-1.26%,-3.095827944,-0.33%,-0.417785154,-1.57%,-2.262597664,0.32%,-0.886495689,-0.29%,-1.374460502,0.15%,-0.572962396,-0.97%,-2.361330364,0.12%,-0.986094485,-1.27%,-3.213809024,-1.69%,-3.267346024,-0.90%,-1.496072173,1.06%,-0.536193029,1.66%,-0.136239782,1.04%,-0.816916434,0.26%,0.025321861,0.56%,1.169599236,,-0.55%,-1.614582893,-0.47%,-1.569655434,0.63%,0.63373229,-0.70%,-2.222945352,-0.74%,-2.038329055,-0.36%,-1.467716535,-1.07%,-2.07467703,-0.41%,-1.478755184,3.96%,4.882629108,2.11%,3.286702989,0.44%,0.893777931,5.65%,5.281691744,0.01%,0.311738415,-0.29%,-1.114931505,-1.08%,0.707696197,0.02%,-1.415478398,-0.33%,-1.166746106,0.16%,-0.833723607,0.23%,-0.849819197,-0.63%,-2.017318979,-0.68%,-1.960529851,-1.26%,-3.095827944,-0.33%,-0.417785154,-1.57%,-2.262597664,0.32%,-0.886495689,-0.29%,-1.374460502,0.15%,-0.572962396,-0.97%,-2.361330364,0.12%,-0.986094485,-1.27%,-3.213809024,-1.69%,-3.267346024,-0.90%,-1.496072173,1.06%,-0.536193029,1.66%,-0.136239782,1.04%,-0.816916434,0.26%,0.025321861,0.56%,1.169599236,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-08,1.40%,0.839249491,1.32%,0.846320899,-0.34%,0.294035787,2.03%,1.313588202,2.14%,1.384592663,1.78%,1.414192891,1.56%,0.47090288,1.83%,1.417082456,-2.50%,1.365187713,-1.94%,0.131015809,3.82%,4.270754911,-8.44%,-3.258735556,-5.69%,-5.675146943,2.02%,1.729480546,-1.15%,-2.224994005,1.67%,1.689207229,3.08%,2.734782691,1.63%,1.788406267,3.14%,3.37248476,1.77%,1.125053809,1.59%,0.902683522,2.05%,0.75989471,2.73%,2.393155916,1.94%,0.345870723,1.92%,2.248996047,2.64%,2.338470909,2.16%,2.314502097,1.76%,0.776396319,1.18%,1.30833339,1.40%,0.115126623,2.94%,1.192337589,2.18%,1.267030404,0.70%,1.770634704,0.16%,1.830790569,-1.45%,-0.41999796,-1.39%,-1.132429087,0.00%,0.563754664,,1.40%,0.839249491,1.32%,0.846320899,-0.34%,0.294035787,2.03%,1.313588202,2.14%,1.384592663,1.78%,1.414192891,1.56%,0.47090288,1.83%,1.417082456,-2.50%,1.365187713,-1.94%,0.131015809,3.82%,4.270754911,-8.44%,-3.258735556,-5.69%,-5.675146943,2.02%,1.729480546,-1.15%,-2.224994005,1.67%,1.689207229,3.08%,2.734782691,1.63%,1.788406267,3.14%,3.37248476,1.77%,1.125053809,1.59%,0.902683522,2.05%,0.75989471,2.73%,2.393155916,1.94%,0.345870723,1.92%,2.248996047,2.64%,2.338470909,2.16%,2.314502097,1.76%,0.776396319,1.18%,1.30833339,1.40%,0.115126623,2.94%,1.192337589,2.18%,1.267030404,0.70%,1.770634704,0.16%,1.830790569,-1.45%,-0.41999796,-1.39%,-1.132429087,0.00%,0.563754664,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,0.61%,2.020268658,0.60%,1.92517487,-0.11%,-0.445541844,0.48%,2.518928363,0.60%,2.747701994,0.64%,2.42935686,1.79%,3.371999748,0.66%,2.507298775,1.70%,-0.835571471,2.11%,0.134013858,-0.59%,3.202725724,-4.18%,-12.26309645,1.95%,-3.844378963,1.74%,3.800035767,0.50%,-0.664507005,1.77%,3.471227638,0.89%,3.991749128,0.28%,1.911580665,-0.12%,3.018359873,-0.17%,1.596875746,0.34%,1.936025698,-0.44%,1.60013254,0.98%,3.737096835,1.90%,3.880943806,0.97%,2.913965651,0.63%,3.286186747,0.73%,2.903118246,0.20%,1.962426345,-0.41%,0.764170399,-0.32%,1.075923544,3.24%,6.267490256,2.84%,5.085072554,,,,,,,,,,,,0.61%,2.020268658,0.60%,1.92517487,-0.11%,-0.445541844,0.48%,2.518928363,0.60%,2.747701994,0.64%,2.42935686,1.79%,3.371999748,0.66%,2.507298775,1.70%,-0.835571471,2.11%,0.134013858,-0.59%,3.202725724,-4.18%,-12.26309645,1.95%,-3.844378963,1.74%,3.800035767,0.50%,-0.664507005,1.77%,3.471227638,0.89%,3.991749128,0.28%,1.911580665,-0.12%,3.018359873,-0.17%,1.596875746,0.34%,1.936025698,-0.44%,1.60013254,0.98%,3.737096835,1.90%,3.880943806,0.97%,2.913965651,0.63%,3.286186747,0.73%,2.903118246,0.20%,1.962426345,-0.41%,0.764170399,-0.32%,1.075923544,3.24%,6.267490256,2.84%,5.085072554,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-12,1.19%,1.806233482,1.25%,1.858947968,-0.65%,-0.760251183,2.20%,2.684851079,2.11%,2.717197136,1.54%,2.192211055,2.39%,4.222478251,1.53%,2.19831301,-0.22%,1.469237833,1.45%,3.590951384,0.40%,-0.196914998,-3.47%,-7.508110876,3.89%,5.918963058,0.85%,2.605107882,2.38%,2.889076041,0.83%,2.617514452,1.91%,2.811032191,1.29%,1.573568417,0.42%,0.300080245,0.96%,0.789800814,1.97%,2.318640152,2.53%,2.078021747,1.49%,2.488011294,1.18%,3.104929686,1.30%,2.282529609,2.15%,2.79455718,0.93%,1.66525131,2.40%,2.606991903,1.94%,1.515283289,1.59%,1.264928593,0.94%,4.20389066,0.85%,3.715895423,,,,,,,,,,,,1.19%,1.806233482,1.25%,1.858947968,-0.65%,-0.760251183,2.20%,2.684851079,2.11%,2.717197136,1.54%,2.192211055,2.39%,4.222478251,1.53%,2.19831301,-0.22%,1.469237833,1.45%,3.590951384,0.40%,-0.196914998,-3.47%,-7.508110876,3.89%,5.918963058,0.85%,2.605107882,2.38%,2.889076041,0.83%,2.617514452,1.91%,2.811032191,1.29%,1.573568417,0.42%,0.300080245,0.96%,0.789800814,1.97%,2.318640152,2.53%,2.078021747,1.49%,2.488011294,1.18%,3.104929686,1.30%,2.282529609,2.15%,2.79455718,0.93%,1.66525131,2.40%,2.606991903,1.94%,1.515283289,1.59%,1.264928593,0.94%,4.20389066,0.85%,3.715895423,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-13,0.71%,1.909770223,0.69%,1.951772335,-0.62%,-1.273318182,1.18%,3.400491002,1.27%,3.408159221,1.07%,2.627636999,0.34%,2.742860082,1.06%,2.601730327,1.28%,1.297134238,0.36%,0.362084936,-0.44%,0.986517593,4.74%,1.101229234,1.14%,5.075410363,0.87%,1.724134388,1.81%,4.239480737,0.64%,1.479345672,1.35%,3.276848068,0.61%,1.904734775,0.96%,1.381507584,0.41%,1.378593081,1.63%,3.640783174,0.45%,2.986373693,0.88%,2.389196485,0.74%,1.933846118,0.63%,1.936226703,1.42%,3.593722577,0.81%,1.744393938,1.48%,3.916911702,1.02%,2.97884061,0.61%,2.207593621,0.20%,1.13515886,0.83%,1.683135723,-3.05%,-2.371967655,-4.00%,-3.847203274,1.25%,-0.211688139,0.33%,-1.068040515,0.54%,0.543182264,,0.71%,1.909770223,0.69%,1.951772335,-0.62%,-1.273318182,1.18%,3.400491002,1.27%,3.408159221,1.07%,2.627636999,0.34%,2.742860082,1.06%,2.601730327,1.28%,1.297134238,0.36%,0.362084936,-0.44%,0.986517593,4.74%,1.101229234,1.14%,5.075410363,0.87%,1.724134388,1.81%,4.239480737,0.64%,1.479345672,1.35%,3.276848068,0.61%,1.904734775,0.96%,1.381507584,0.41%,1.378593081,1.63%,3.640783174,0.45%,2.986373693,0.88%,2.389196485,0.74%,1.933846118,0.63%,1.936226703,1.42%,3.593722577,0.81%,1.744393938,1.48%,3.916911702,1.02%,2.97884061,0.61%,2.207593621,0.20%,1.13515886,0.83%,1.683135723,-3.05%,-2.371967655,-4.00%,-3.847203274,1.25%,-0.211688139,0.33%,-1.068040515,0.54%,0.543182264,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-14,-3.94%,-3.255628406,-3.96%,-3.298719065,1.38%,0.744971373,-5.53%,-4.415326583,-5.16%,-3.952501833,-4.37%,-3.343782654,-6.18%,-5.860157135,-4.32%,-3.31099288,1.61%,2.926093514,4.75%,5.130940017,6.25%,5.786999514,14.24%,19.65774183,-0.54%,0.599143493,-3.77%,-2.930787787,-2.45%,-0.681158283,-3.27%,-2.649614584,-5.22%,-3.940398398,-3.79%,-3.20423169,-2.69%,-1.75676243,-3.31%,-2.907941022,-5.35%,-3.799210184,-5.64%,-5.214200909,-3.54%,-2.689172567,-3.01%,-2.286541601,-3.53%,-2.91790551,-4.60%,-3.245646544,-2.53%,-1.739697328,-5.96%,-4.573312982,-3.72%,-2.74038822,-5.13%,-4.552614291,-4.14%,-3.956151632,-3.93%,-3.138321165,0.69%,0.690607735,0.79%,0.794551646,2.44%,3.723034079,2.74%,3.075165554,1.46%,1.080614885,,-3.94%,-3.255628406,-3.96%,-3.298719065,1.38%,0.744971373,-5.53%,-4.415326583,-5.16%,-3.952501833,-4.37%,-3.343782654,-6.18%,-5.860157135,-4.32%,-3.31099288,1.61%,2.926093514,4.75%,5.130940017,6.25%,5.786999514,14.24%,19.65774183,-0.54%,0.599143493,-3.77%,-2.930787787,-2.45%,-0.681158283,-3.27%,-2.649614584,-5.22%,-3.940398398,-3.79%,-3.20423169,-2.69%,-1.75676243,-3.31%,-2.907941022,-5.35%,-3.799210184,-5.64%,-5.214200909,-3.54%,-2.689172567,-3.01%,-2.286541601,-3.53%,-2.91790551,-4.60%,-3.245646544,-2.53%,-1.739697328,-5.96%,-4.573312982,-3.72%,-2.74038822,-5.13%,-4.552614291,-4.14%,-3.956151632,-3.93%,-3.138321165,0.69%,0.690607735,0.79%,0.794551646,2.44%,3.723034079,2.74%,3.075165554,1.46%,1.080614885,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-15,0.10%,-3.848667183,0.15%,-3.819551658,-0.16%,1.214035589,0.88%,-4.699487864,0.74%,-4.457135069,0.41%,-3.971294776,1.14%,-5.110782641,0.34%,-3.999601013,-0.22%,1.369863014,1.14%,5.943058508,-1.56%,4.591338326,-4.07%,9.593627682,1.34%,0.797453392,-0.25%,-4.004736346,2.85%,0.327296503,0.01%,-3.266578837,1.30%,-3.987517049,-0.18%,-3.963552977,0.81%,-1.904710889,-0.11%,-3.409339872,0.44%,-4.931908846,0.37%,-5.286268632,-1.23%,-4.723613443,0.13%,-2.87723279,-0.36%,-3.878211688,1.27%,-3.387055845,0.34%,-2.193772141,0.51%,-5.483841991,0.07%,-3.658713112,1.22%,-3.96839693,0.82%,-3.358705569,-0.50%,-4.408061681,0.36%,1.049723757,2.36%,3.178206583,-1.74%,0.658257818,-1.56%,1.138284608,-0.26%,1.191593374,,0.10%,-3.848667183,0.15%,-3.819551658,-0.16%,1.214035589,0.88%,-4.699487864,0.74%,-4.457135069,0.41%,-3.971294776,1.14%,-5.110782641,0.34%,-3.999601013,-0.22%,1.369863014,1.14%,5.943058508,-1.56%,4.591338326,-4.07%,9.593627682,1.34%,0.797453392,-0.25%,-4.004736346,2.85%,0.327296503,0.01%,-3.266578837,1.30%,-3.987517049,-0.18%,-3.963552977,0.81%,-1.904710889,-0.11%,-3.409339872,0.44%,-4.931908846,0.37%,-5.286268632,-1.23%,-4.723613443,0.13%,-2.87723279,-0.36%,-3.878211688,1.27%,-3.387055845,0.34%,-2.193772141,0.51%,-5.483841991,0.07%,-3.658713112,1.22%,-3.96839693,0.82%,-3.358705569,-0.50%,-4.408061681,0.36%,1.049723757,2.36%,3.178206583,-1.74%,0.658257818,-1.56%,1.138284608,-0.26%,1.191593374,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-16,-0.56%,-0.460217089,-0.56%,-0.414750989,0.07%,-0.089245485,-1.71%,-0.845345408,-1.43%,-0.698065673,-1.15%,-0.744038156,-1.62%,-0.496824315,-1.13%,-0.796910003,1.31%,1.084407972,1.96%,3.123748498,-0.81%,-2.359791603,0.42%,-3.667033308,-3.82%,-2.531209651,0.31%,0.065161615,-2.54%,0.238470959,0.55%,0.55247354,-0.67%,0.621394764,-1.07%,-1.249246945,-2.53%,-1.73872111,-0.89%,-0.990751362,-2.37%,-1.944727613,-1.06%,-0.689730115,-1.34%,-2.547196636,1.17%,1.308485132,-0.85%,-1.211959831,-0.88%,0.373532183,0.12%,0.463047647,-2.23%,-1.73150271,-1.43%,-1.367824851,-1.25%,-0.043255861,0.26%,1.083720978,1.37%,0.870868337,3.64%,4.005486968,2.09%,4.504504505,-0.20%,-1.934006899,-0.40%,-1.947711006,0.53%,0.267444862,,-0.56%,-0.460217089,-0.56%,-0.414750989,0.07%,-0.089245485,-1.71%,-0.845345408,-1.43%,-0.698065673,-1.15%,-0.744038156,-1.62%,-0.496824315,-1.13%,-0.796910003,1.31%,1.084407972,1.96%,3.123748498,-0.81%,-2.359791603,0.42%,-3.667033308,-3.82%,-2.531209651,0.31%,0.065161615,-2.54%,0.238470959,0.55%,0.55247354,-0.67%,0.621394764,-1.07%,-1.249246945,-2.53%,-1.73872111,-0.89%,-0.990751362,-2.37%,-1.944727613,-1.06%,-0.689730115,-1.34%,-2.547196636,1.17%,1.308485132,-0.85%,-1.211959831,-0.88%,0.373532183,0.12%,0.463047647,-2.23%,-1.73150271,-1.43%,-1.367824851,-1.25%,-0.043255861,0.26%,1.083720978,1.37%,0.870868337,3.64%,4.005486968,2.09%,4.504504505,-0.20%,-1.934006899,-0.40%,-1.947711006,0.53%,0.267444862,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
