,date,open,high,low,close,close_change,volume
319,2021-04-13,331000,334000,324500,327000,-2500,460293
320,2021-04-14,328000,340000,323000,338500,11500,736486
321,2021-04-15,338500,349500,336000,346000,7500,591661
322,2021-04-16,346000,347500,339000,343500,-2500,301914
323,2021-04-19,343500,354000,341000,354000,10500,382725
324,2021-04-20,352000,356000,350500,355500,1500,339391
325,2021-04-21,350000,355000,346000,351000,-4500,434931
326,2021-04-22,352500,359000,351000,353000,2000,443997
327,2021-04-23,350500,355500,347500,355500,2500,326287
328,2021-04-26,355500,363000,352000,362500,7000,475237
329,2021-04-27,366000,383000,365500,377500,15000,734422
330,2021-04-28,380000,381500,369500,372500,-5000,545333
331,2021-04-29,376000,387000,372500,373000,500,629282
332,2021-04-30,373500,374000,360000,364000,-9000,499655
333,2021-05-03,368000,373500,365000,368000,4000,361870
334,2021-05-04,374500,378500,362000,376500,8500,480208
335,2021-05-06,380500,396000,380500,395500,19000,716999
336,2021-05-07,396500,399000,388000,398000,2500,422259
337,2021-05-10,400000,413500,399000,407000,9000,643587
338,2021-05-11,406000,412000,396000,409500,2500,710220
339,2021-05-12,407500,409000,390500,399000,-10500,631639
340,2021-05-13,384500,399000,380000,383500,-15500,756875
341,2021-05-14,381000,386500,374500,380000,-3500,567800
342,2021-05-17,380000,385000,363500,367000,-13000,661551
343,2021-05-18,367000,388000,367000,385500,18500,597298
344,2021-05-20,373500,374000,363000,365000,-20500,743678
345,2021-05-21,365000,368000,354000,360000,-5000,623771
346,2021-05-24,357500,364000,354000,355500,-4500,594767
347,2021-05-25,358000,361000,353500,358000,2500,392354
348,2021-05-26,356500,357000,343500,349000,-9000,680833
349,2021-05-27,352000,360000,349000,360000,11000,763321
350,2021-05-28,364000,366000,355000,357000,-3000,596742
351,2021-05-31,359000,359500,347500,355000,-2000,448625
352,2021-06-01,355500,363000,347500,350000,-5000,701879
353,2021-06-02,357000,361000,350500,353000,3000,617039
354,2021-06-03,349500,350500,345000,346500,-6500,607645
355,2021-06-04,346500,350500,345000,347000,500,475678
356,2021-06-07,348500,349000,337500,339500,-7500,642429
357,2021-06-08,339000,342500,333000,341000,1500,529180
358,2021-06-09,340500,341000,333000,333500,-7500,538621
359,2021-06-10,333000,339500,332000,334000,500,613479
360,2021-06-11,338000,349500,337500,349500,15500,707226
361,2021-06-14,351000,351500,343500,344500,-5000,389363
362,2021-06-15,341000,348000,340000,342000,-2500,380767
363,2021-06-16,344500,347500,341000,345000,3000,311250
364,2021-06-17,342500,344000,340000,341000,-4000,401639
365,2021-06-18,336500,342000,336000,340000,-1000,613284
366,2021-06-21,337000,338500,334000,335500,-4500,370513
367,2021-06-22,339000,347000,337500,341000,5500,429795
368,2021-06-23,343500,345000,338000,338500,-2500,335968
369,2021-06-24,340000,350000,339000,350000,11500,560310
370,2021-06-25,359000,359000,350500,352000,2000,580216
371,2021-06-28,353000,356000,347500,354000,2000,336308
372,2021-06-29,352000,352000,346500,347000,-7000,357032
373,2021-06-30,349500,352000,344500,348000,1000,344227
374,2021-07-01,346500,348000,344000,345000,-3000,215768
375,2021-07-02,346500,351000,344000,344000,-1000,304563
376,2021-07-05,347500,348000,343000,345000,1000,257176
377,2021-07-06,346000,346500,342500,342500,-2500,212041
378,2021-07-07,338500,341000,335500,339500,-3000,479858
379,2021-07-08,341000,350500,339500,339500,0,542052
380,2021-07-09,335000,338000,327000,338000,-1500,669248
381,2021-07-12,342500,353000,342000,344500,6500,596735
382,2021-07-13,346000,348000,341500,345000,500,269038
383,2021-07-14,342000,344500,340000,341000,-4000,242036
384,2021-07-15,341500,346500,341500,346000,5000,341620
385,2021-07-16,343000,343000,336500,341000,-5000,363606
386,2021-07-19,336500,337000,333000,334500,-6500,324198
387,2021-07-20,329500,332500,328500,330000,-4500,394416
388,2021-07-21,334500,335000,329500,330500,500,197741
389,2021-07-22,334000,346000,334000,346000,15500,565166
390,2021-07-23,349500,358500,347500,353500,7500,838140
391,2021-07-26,355000,360000,351000,354000,500,529527
392,2021-07-27,358500,369500,358000,364500,10500,753746
393,2021-07-28,363000,367500,359000,367500,3000,432867
394,2021-07-29,368500,370000,356000,359000,-8500,479297
395,2021-07-30,362000,368000,360500,366500,7500,700416
396,2021-08-02,369500,370000,356000,360000,-6500,415467
397,2021-08-03,354000,354000,340000,341000,-19000,885509
398,2021-08-04,344000,348000,341500,346500,5500,431994
399,2021-08-05,343000,345500,341000,344000,-2500,394824
400,2021-08-06,342500,346500,340000,341000,-3000,370445
401,2021-08-09,339500,340500,335000,337500,-3500,394554
402,2021-08-10,340000,342000,336500,337500,0,263360
403,2021-08-11,345000,347000,342000,345500,8000,440224
404,2021-08-12,347500,349000,338000,338000,-7500,442630
405,2021-08-13,335500,342500,335500,341000,3000,340685
406,2021-08-17,335000,338000,328500,329500,-11500,617509
407,2021-08-18,330500,332500,323000,329000,-500,339135
408,2021-08-19,325500,328000,313500,313500,-15500,512078
409,2021-08-20,314000,320000,306000,308000,-5500,479910
410,2021-08-23,312500,313000,307000,309500,1500,309650
411,2021-08-24,312000,321500,312000,320000,10500,452228
412,2021-08-25,324500,334500,322000,326000,6000,434977
413,2021-08-26,322500,325000,317500,321500,-4500,378335
414,2021-08-27,317500,320000,313500,315000,-6500,376740
415,2021-08-30,318500,333000,317500,332000,17000,614544
416,2021-08-31,332500,337000,328000,337000,5000,444769
417,2021-09-01,332500,342500,332500,337500,500,336396
418,2021-09-02,338000,346500,337000,342500,5000,502952
419,2021-09-03,344000,348500,343000,348000,5500,443470
420,2021-09-06,348000,352000,343000,349000,1000,273592
421,2021-09-07,351000,363000,349000,360500,11500,622033
422,2021-09-08,359000,364000,357000,361500,1000,403299
423,2021-09-09,357500,362500,352500,359500,-2000,481713
424,2021-09-10,360000,365000,359000,360000,500,309238
425,2021-09-13,361000,375000,361000,375000,15000,650692
426,2021-09-14,377000,379500,364000,366500,-8500,412181
427,2021-09-15,361500,366500,357000,361500,-5000,474107
428,2021-09-16,365000,373500,361000,364500,3000,258732
429,2021-09-17,359000,365500,356000,362500,-2000,461597
430,2021-09-23,355000,356000,344500,346500,-16000,620162
431,2021-09-24,350000,354500,342000,345000,-1500,484775
432,2021-09-27,341000,347000,339000,340000,-5000,238271
433,2021-09-28,344500,345000,330000,335500,-4500,464636
434,2021-09-29,333000,334000,325500,330000,-5500,342327
435,2021-09-30,326500,333000,325000,330000,0,316173
436,2021-10-01,329000,330500,322500,324000,-6000,302454
437,2021-10-05,318000,324000,315000,322000,-2000,341473
438,2021-10-06,324000,326000,316000,317000,-5000,390248
439,2021-10-07,317000,323000,317000,319500,2500,246371
440,2021-10-08,323000,330000,319000,320000,500,414977
441,2021-10-12,320500,324000,313000,322000,2000,348183
442,2021-10-13,320000,330500,315000,325000,3000,791246
443,2021-10-14,331000,332500,323500,327500,2500,539634
444,2021-10-15,330000,331500,327500,328000,500,281368
445,2021-10-18,327500,327500,318500,319500,-8500,379352
446,2021-10-19,320000,321000,316000,320000,500,261989
447,2021-10-20,320000,321500,309500,309500,-10500,474504
448,2021-10-21,309500,315000,309500,311000,1500,243600
449,2021-10-22,307500,308000,301000,303500,-7500,414221
450,2021-10-25,303500,313500,300500,313000,9500,329504
451,2021-10-26,316500,318500,310000,315000,2000,308343
452,2021-10-27,315000,315000,307000,308000,-7000,323575
453,2021-10-28,304000,308000,301000,301000,-7000,462448
454,2021-10-29,302000,303500,296000,296000,-5000,405986
455,2021-11-01,298000,300500,295500,296500,500,269718
456,2021-11-02,298000,305500,297500,298000,1500,343252
457,2021-11-03,301000,304000,298500,300500,2500,258117
458,2021-11-04,303000,305000,296000,297500,-3000,310022
459,2021-11-05,298000,299500,282500,285000,-12500,755034
460,2021-11-08,284500,285000,276500,284500,-500,572332
461,2021-11-09,285000,289000,284000,285000,500,299852
462,2021-11-10,281000,283000,274000,274000,-11000,568198
463,2021-11-11,270000,278000,269000,274500,500,542966
464,2021-11-12,281000,288000,280000,285000,10500,500205
465,2021-11-15,287500,288000,284000,285000,0,223366
