date,financial,insurance,invtrust,privequity,bank,financeetc,pension,institution,corporateetc,retail,foreigner,foreigneretc,total
2021-09-28,-144052,-22084,-6898,-5510,1186,271,-86768,-263854,1742,304149,-42689,651,0
2021-09-29,-110328,-3984,2232,-18212,215,84,-56450,-186442,11559,591291,-417828,1421,0
2021-09-30,-65476,87,9326,2666,0,3354,-35035,-85078,-794,88840,-3268,300,0
2021-10-01,-116565,-2474,-8203,-5277,1015,3644,-32458,-160318,1783,215103,-56767,198,0
2021-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-05,84451,-409,4522,-1596,-3422,-676,7325,90194,-1360,127729,-216948,385,0
2021-10-06,17168,-1791,7380,-4767,127,65,-43185,-25003,2976,98910,-76622,-261,0
2021-10-07,130753,-6458,5004,-475,-120,414,-29225,99893,-180,90663,-190841,465,0
2021-10-08,-112655,-6351,3087,-2676,240,-620,-91332,-210307,-730,187591,23413,33,0
2021-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-12,-62810,-15873,-12331,-5028,1065,-4305,1195,-98087,17225,842399,-763045,1508,0
2021-10-13,175853,-6927,2324,15422,1151,-521,1017,188320,21595,153511,-364109,683,0
2021-10-14,138283,-6459,5346,-3774,-2,730,-16496,117629,4344,139084,-262210,1154,0
2021-10-15,44010,-4246,7032,5732,1501,17,-21822,32224,5915,57545,-96585,901,0
2021-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-18,-108696,-2962,-1204,-1164,-23,58,-33382,-147373,2144,53425,91041,762,0
2021-10-19,101038,1151,-4364,-2997,96,12,-30619,64316,2407,-35706,-30493,-525,0
2021-10-20,-8947,-9266,-6091,67,14,-39,-34417,-58679,608,39281,18224,566,0
2021-10-21,17143,-8817,-2142,346,0,-917,-19492,-13879,-8184,14316,7703,44,0
2021-10-22,85537,174,-2818,2665,-48,-12,-31862,53636,879,-45367,-8998,-151,0
2021-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-25,78202,1259,608,2445,-99,39,-13023,69430,2171,40506,-111912,-194,0
2021-10-26,106582,-237,5567,9369,511,54,6524,128370,-1169,-88534,-38897,230,0
2021-10-27,-43738,-1995,-332,64,275,-31,-24935,-70692,2405,216393,-149218,1111,0
2021-10-28,7370,1241,31734,36826,-380,195,13984,90971,18152,61961,-170901,-182,0
2021-10-29,-105215,4718,8836,1463,1286,366,-78065,-166611,7842,284227,-126572,1114,0
2021-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,198706,4573,2723,10862,0,-514,-5379,210971,936,-96204,-115893,190,0
2021-11-02,233575,-10844,10825,18188,16,25,7996,259781,-190,-404469,146107,-1230,0
2021-11-03,-151237,-6871,-595,-17229,211,299,-21607,-197029,5092,264495,-72678,121,0
2021-11-04,133613,14340,-1135,5303,212,-14,-13652,138667,-8506,-124471,-5510,-180,0
2021-11-05,-31919,11192,1999,-522,161,-48,-44860,-63998,-823,146816,-82262,266,0
2021-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08,16411,1625,2750,-504,500,7,-27077,-6289,3,49785,-43635,136,0
2021-11-09,119464,-1326,-2490,2100,0,114,-33725,84138,-758,-32143,-51058,-178,0
2021-11-10,-18871,-998,2316,502,0,-368,-33530,-50949,637,-51178,101286,203,0
2021-11-11,45851,4731,-9285,-22323,175,-16,-27271,-8139,1949,158155,-152128,164,0
2021-11-12,142325,-746,13924,-116,-54,29,-10851,144511,-1143,-170181,27072,-258,0
2021-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-15,122425,1964,4554,9782,-470,193,26301,164747,-6225,-227381,70041,-1183,0
2021-11-16,10830,-3501,8791,5804,3370,-10,-39570,-14286,-5288,-54134,73510,198,0
2021-11-17,-181550,2003,8743,6497,7478,-8169,-35037,-200036,4073,87543,108021,399,0
2021-11-18,-7209,-222,-771,-206,0,0,-32285,-40693,-381,92570,-51895,400,0
2021-11-19,20066,842,-1612,703,-248,-1768,12751,30735,-623,-53086,22692,282,0
2021-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-22,140689,1378,54539,23669,-2711,2035,5986,225586,-6079,-645564,428239,-2181,0
2021-11-23,-199622,5666,-14099,37034,141,-288,-40889,-212058,-6969,-164271,383339,-41,0
2021-11-24,-163992,-2363,-23678,4474,148,-1032,16340,-170104,-627,52432,118563,-264,0
2021-11-25,175,970,-614,-15565,477,299,594,-13665,-3003,51437,-34714,-55,0
2021-11-26,-52142,1052,2814,-2345,505,-92,-28192,-78399,-363,132515,-54082,330,0
2021-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-29,240582,-603,16435,4188,-98,-780,-41664,218060,-5134,-172760,-39682,-484,0
2021-11-30,-144091,5075,-8491,-3900,-1,-5,-53456,-204868,-11231,129447,85878,775,0
2021-12-01,-58066,-513,26249,14442,1387,302,46272,30073,-7246,-458860,437758,-1725,0
2021-12-02,-18620,10575,25993,-38371,-2723,-361,11696,-11812,-486,-497253,511410,-1860,0
2021-12-03,-30856,-3035,2991,1388,560,48,17772,-11132,3702,8659,-1343,114,0
2021-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-06,10643,-287,6152,3074,270,-694,25257,44416,-2613,-232988,192094,-909,0
2021-12-07,-33372,-4016,10979,13752,-89,-887,-27459,-41090,-6932,-231909,281213,-1282,0
2021-12-08,238999,-7013,-11290,-3090,-1381,-811,-13874,201540,-10105,-197040,5466,138,0
2021-12-09,124692,-13670,-80979,37816,-1318,-816,-104073,-38347,-5214,-130495,174398,-342,0
2021-12-10,-21198,-17087,-16729,-8705,-748,97,-18204,-82575,119,138642,-56528,342,0
2021-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-13,81938,-8496,-16695,-25182,-1190,-623,-15025,14726,-1417,-15172,3908,-2044,0
2021-12-14,-50580,-2464,-3512,-6576,-858,-110,-49874,-113975,116,15085,98592,181,0
2021-12-15,-10529,-6519,-3101,1459,-1155,789,-31325,-50381,1817,-86438,135277,-276,0
2021-12-16,27458,-9642,-9611,-10352,-1010,-560,-16782,-20500,13553,-34757,41447,257,0
2021-12-17,12222,-9355,-8022,-5344,-1549,99,-58638,-70585,-2442,-57140,130544,-376,0
2021-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-20,-91708,-3441,-9158,-1961,-2078,0,-11767,-120113,-6307,122171,3572,678,0
2021-12-21,176204,-9464,3347,19806,-801,-123,41567,230535,-3365,-360059,134361,-1472,0
2021-12-22,-10582,-2988,1524,9281,-201,-1061,11054,7026,-10816,-352756,357553,-1006,0
2021-12-23,158609,-3352,3259,15612,1479,-710,-10328,164568,-3874,-288364,128575,-904,0
2021-12-24,257453,-1469,4415,51358,-268,-6856,-902,303731,5394,-341771,34248,-1603,0
2021-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-27,126041,3128,-1830,39466,324,-1165,-35781,130184,51881,-187222,7255,-2098,0
2021-12-28,476638,22414,1309,7696,-557,-7561,34433,534372,1200,-591587,58107,-2091,0
2021-12-29,-432231,-17277,11454,-3121,1008,6,-42405,-482566,1182,455209,23554,2621,0
2021-12-30,-240577,7730,37128,-7036,395,182,-33369,-235547,1626,186808,45254,1858,0
2021-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03,-278652,-464,9593,-5273,-81,219,-55133,-329792,4774,184943,138671,1403,0
2022-01-04,-242045,2197,7151,20127,858,249,5136,-206327,1909,91959,112018,442,0
2022-01-05,-382375,-30197,-6363,-117518,-430,135,-61256,-598004,-8063,649420,-45785,2432,0
2022-01-06,-106154,-18062,13986,-13284,-23282,271,-25225,-171751,3977,-3255,170804,225,0
2022-01-07,-140362,6251,6467,11568,-1074,2523,-50417,-165044,-3881,-171572,340429,68,0
2022-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10,-48445,1140,-7239,-11127,5,0,-28581,-94246,1411,-17957,110220,571,0
2022-01-11,-29794,-9970,15151,-2243,-35,-65,-9408,-36364,-7705,-242142,287135,-924,0
2022-01-12,157330,-7981,-5747,-21314,82,188,-20720,101839,2921,-65788,-38568,-405,0
2022-01-13,-50032,-14991,-7081,6506,0,-51,-61503,-127152,1783,126482,-1486,374,0
2022-01-14,-139193,-3773,-7441,-6930,846,-2839,-30656,-189985,5613,108537,75104,731,0
2022-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-17,-5899,-5829,-7327,-1070,0,119,-34418,-54424,2855,-6737,58505,-198,0
2022-01-18,-3354,-9743,-14546,1608,0,21,-12430,-38444,-4904,49716,-6807,438,0
2022-01-19,37325,-6000,-10348,-4578,-6346,-136,-36196,-26280,-4090,32156,-2397,610,0
2022-01-20,87482,-1941,-6383,-37941,334,0,-12075,29476,-1500,14947,-43058,135,0
2022-01-21,-62842,-14419,-9969,-9702,713,1262,-58451,-153408,-2084,215162,-60140,470,0
2022-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-24,240052,-23355,2018,-4950,-111,423,14559,228636,-4297,-130709,-93608,-22,0
2022-01-25,-210,794,10570,-279,-1111,-59,-22281,-12576,567,122260,-110697,445,0
2022-01-26,67286,-22475,-4423,-3104,-306,42,-42250,-5228,898,52254,-47737,-187,0
2022-01-27,-32986,-19973,-29248,-1610,1624,-1460,-177679,-261331,1783,372223,-113731,1055,0
2022-01-28,38446,18688,24503,23555,-1262,-28,-37774,66130,4491,36771,-107641,249,0
2022-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03,-39905,7145,24094,2601,2105,407,17790,14237,500,108225,-123363,402,0
2022-02-04,-42181,2049,10237,9853,869,-48,-11272,-30493,-695,-29951,61687,-547,0
2022-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07,-226296,4382,5094,-9007,407,428,-58492,-283483,4863,252414,25655,550,0
2022-02-08,-9124,-11544,13393,28992,-288,168,-14739,6858,-141,-75113,68568,-172,0
2022-02-09,57145,5087,3175,1780,-355,399,2525,69757,-203,-174158,104907,-303,0
2022-02-10,-74356,1991,-16099,45592,-371,381,-14026,-56889,-5954,-165535,228649,-272,0
2022-02-11,-91155,4188,6621,-6486,201,-1230,-23676,-111537,-1019,-19064,131663,-43,0
2022-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-14,38331,-180,-12694,-15205,637,-884,50516,60523,-391,68893,-129307,283,0
2022-02-15,65336,-1187,4512,-9631,4,-2,-27081,31952,-937,-31446,363,67,0
2022-02-16,54895,-2371,10756,-27361,-294,-19,-3901,31706,-4136,-36673,9197,-93,0
2022-02-17,15094,-2242,43427,23125,-354,561,245,79856,-6449,-225728,152782,-461,0
2022-02-18,10269,-2409,3606,2898,395,-33,-25501,-10774,1264,70624,-61485,371,0
2022-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-21,-38449,6153,1888,-13558,4,-51,-47228,-91242,721,80938,8763,819,0
2022-02-22,-93555,-3193,-4727,-10120,980,-1109,-45538,-157262,4685,116220,36012,344,0
2022-02-23,36755,-9482,-11001,-38370,29,-81,-33706,-55856,-1406,134035,-76969,195,0
2022-02-24,-114568,-1595,-5606,-24612,890,-297,-41824,-187613,6122,345734,-165745,1502,0
2022-02-25,69658,-1516,-7023,-7,-215,-11,-26617,34269,903,92420,-127987,396,0
2022-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-28,-56753,243,-10779,-4245,-2294,-77,-28306,-102212,5034,242401,-145843,620,0
2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-02,-36498,4360,2072,-5324,-18,-405,-42014,-77828,2946,131719,-57117,279,0
2022-03-03,72658,12783,-9052,13588,-228,169,7921,97839,3733,-147191,45619,0,0
2022-03-04,-118208,7113,-18065,-14032,471,2325,-45203,-185600,3142,427956,-246891,1393,0
2022-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07,-245676,-126,-16983,-27834,276,340,-95170,-385173,10509,627723,-255477,2418,0
2022-03-08,-27102,20,-4619,-19758,7,-1542,-65304,-118299,9241,311722,-204358,1693,0
2022-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10,257392,3681,-22297,-14978,2391,0,-40744,185444,2233,-601,-187109,33,0
2022-03-11,-68424,288,-24505,-10048,842,-381,-103042,-205270,7651,455952,-260106,1772,0
2022-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14,-14714,1673,-7888,-2855,131,-55,-58115,-81824,2139,41854,38523,-693,0
2022-03-15,-21178,-1075,-4304,-8051,-484,0,-14637,-49730,-2374,205518,-153625,210,0
2022-03-16,70912,-3389,-10386,15628,143,-25,7890,80773,219,8560,-89714,162,0
2022-03-17,93493,-4473,-4169,24910,619,-1024,-12861,96494,4920,-75912,-25313,-189,0
2022-03-18,-4482,2182,-9854,-9845,12,-95,-50858,-72939,-2565,152458,-77288,333,0
2022-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21,-60996,-2541,-12444,-12252,-4817,0,-45058,-138108,3764,314054,-180669,958,0
2022-03-22,71253,-4786,-5930,2598,35,240,-56725,6685,-1389,-5586,757,-468,0
2022-03-23,67994,-3852,-10772,10442,-307,0,-36722,26784,846,10744,-38546,172,0
2022-03-24,-9230,-1108,11539,-57,-1371806,-466,-51611,-1422741,1991,466387,952511,1852,0
2022-03-25,-17073,-5671,-10203,-2043,-380,-1,-31942,-67313,9230,346398,-290152,1837,0
2022-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28,53087,-4883,-10357,-3673,1206,-101,-40408,-5128,2083,216561,-214662,1146,0
2022-03-29,124774,-2100,-11692,-1324,-535,56,-42720,66459,-4720,-17613,-44246,120,0
2022-03-30,61665,4005,-25643,-4595,542,652,-48175,-11550,2225,131766,-122980,539,0
2022-03-31,45932,-11922,-13216,-1767,21,-160,-18769,119,4106,220107,-224717,384,0
2022-04-01,-196079,-1940,-13927,-7299,-1007,0,-74216,-294467,3267,450369,-160639,1469,0
2022-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04,-9429,-2393,-1878,389,243,-103,-21840,-35011,1324,126387,-93262,562,0
2022-04-05,-54012,-3957,-5050,2197,3,-12,-23643,-84474,3657,102342,-21920,394,0
2022-04-06,-107285,-6966,-17314,-3757,-2366,-146,-44348,-182182,7701,535513,-363161,2130,0
2022-04-07,-120663,2831,-34624,-2933,-887,129,-11108,-167255,1211,558964,-395069,2150,0
2022-04-08,-18158,-6447,-9282,-2371,-944,68,19431,-17703,6456,349742,-340388,1892,0
2022-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11,-17490,-4736,-3752,-3641,-17,-2527,927,-31235,5794,112148,-87082,376,0
2022-04-12,-32542,-14299,-14947,-2205,2583,1628,-37058,-96839,3554,269191,-176789,883,0
2022-04-13,62939,-6809,8998,19207,-690,1976,-1439,84182,665,-82730,-2193,76,0
2022-04-14,3513,296,-7919,-1188,512,-601,-128986,-134374,10034,310909,-187290,720,0
2022-04-15,-160312,-2246,-2801,-11625,1047,59,-65979,-241856,8694,435884,-204014,1292,0
2022-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18,-10898,-33,7905,-3301,2,0,109,-6216,-452,89393,-83005,280,0
2022-04-19,31973,6016,14759,8371,1243,-25,38029,100366,8630,11591,-120998,412,0
2022-04-20,-80358,4870,3710,-7943,301,665,-7137,-85891,2609,211059,-128476,700,0
2022-04-21,136227,-1964,-11259,-74,-949,398,13365,135745,-7066,-79887,-48304,-489,0
2022-04-22,-168053,-3,-1244,-5399,202,-103,-8497,-183096,3285,209460,-30046,397,0
2022-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-25,-60159,44,-4332,-6938,139,-199,-30456,-101900,6578,293513,-199201,1010,0
2022-04-26,44525,-5883,1607,-938,127,277,16076,55792,10437,234095,-300752,428,0
2022-04-27,-33177,-1630,-12922,-7525,-335,-106,-23648,-79343,8353,407860,-337766,896,0
2022-04-28,-23399,-1353,188,-1940,-74,0,-1834,-28412,9648,262410,-244616,969,0
2022-04-29,56615,12968,46566,42315,831,146,46839,206280,-21969,-285105,100749,45,0
2022-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-02,-30596,-5084,19728,5282,-94,-6429,-8124,-25317,3070,78512,-55857,-408,0
2022-05-03,-55170,2394,25215,30350,-160,130,-12389,-9630,114,-26516,35564,467,0
2022-05-04,12217,-101,1467,4455,-1387,-3061,-31554,-17963,938,37303,-20682,404,0
2022-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-06,-51758,-3303,-3812,-13268,-955,0,4792,-68304,6143,338739,-279102,2524,0
2022-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-09,23227,-4436,14757,-526,-933,-272,-54138,-22321,2178,86573,-67171,740,0
2022-05-10,14029,-2004,-932,-1226,-56,-3798,1130,7143,127,126699,-134023,54,0
2022-05-11,-60596,-1722,7262,-1076,11,-454,-7313,-63890,5541,75420,-17712,640,0
2022-05-12,-40283,659,-3895,-5106,782,-1529,-24061,-73433,8339,182695,-118755,1153,0
2022-05-13,181351,-4207,7791,26289,-295,-1874,35396,244451,1648,-163653,-82179,-266,0
2022-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,-47649,-3751,1856,19882,207,-3514,14080,-18889,4716,20132,-6509,550,0
2022-05-17,149427,30,34938,28327,-11,-1152,8688,220247,1517,-232086,12050,-1728,0
2022-05-18,-91736,1229,19448,5815,1028,-1668,-11762,-77646,1402,-36863,113235,-128,0
2022-05-19,-103104,1330,4581,-5216,799,-1523,8680,-94454,-410,93991,1105,-232,0
2022-05-20,195242,-6524,3492,-21600,496,-3581,563,168088,-592,-68657,-99145,306,0
2022-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-23,83524,25,-14621,-51711,-744,1177,-17871,-221,-3111,23371,-20482,443,0
2022-05-24,-44412,-684,-6284,-24260,605,1272,-30943,-104705,-3165,267193,-160457,1134,0
2022-05-25,138240,1094,-3730,-37825,133,-44,-39050,58818,449,90727,-150193,199,0
2022-05-26,-18146,-2595,-16040,-9626,468,-31,-84354,-130325,3141,208568,-82407,1023,0
2022-05-27,143822,1047,-2666,1925,-80,-176,7306,151177,-1095,-49251,-101231,400,0
2022-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-30,102052,-813,6729,-586,-683,190,-24479,82411,228,-188160,107548,-2027,0
2022-05-31,-163740,-5118,-22617,-17849,117,-210,-26209,-235626,4186,134633,95328,1479,0
2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02,-186230,-1216,-8058,-8558,342,-179,-10124,-214023,9405,240928,-37349,1040,0
2022-06-03,55537,-3815,-412,520,66,148,5209,57253,-471,-23835,-32191,-756,0
2022-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-07,-181260,1925,-10826,-11812,2583,-105,-52845,-252340,5224,517822,-272271,1565,0
2022-06-08,2094,-4271,648,-6871,-326,131,-17251,-25847,1724,224994,-201507,636,0
2022-06-09,228715,-23836,-64222,-14243,-1117,-30,-95767,29500,6326,379299,-416653,1528,0
2022-06-10,-59220,1863,-16350,-7312,-753,636,8540,-72595,-1976,666951,-595145,2766,0
2022-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-13,14552,-13104,-3090,-17781,-4465,296,-8349,-31940,4958,200830,-175278,1430,0
2022-06-14,38201,-4310,4463,-1606,-3116,186,-10324,23494,9848,36875,-71232,1015,0
2022-06-15,37543,-2610,-5214,38884,161,890,-38123,31531,3768,227391,-263041,351,0
2022-06-16,12591,-867,913,-451,-1802,-2941,-21200,-13756,4387,42096,-33925,1199,0
2022-06-17,105301,-6844,-27017,-11227,3268,1446,-28510,36417,12524,387097,-438334,2296,0
2022-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-20,136372,-302,-1650,-2004,204,1537,-3310,130848,2325,125823,-259774,778,0
2022-06-21,141125,-1702,-8235,-1914,491,18,-16665,113118,6595,97335,-216635,-413,0
2022-06-22,-14445,-847,-6358,7281,-418,-377,-20603,-35767,4914,86067,-55528,314,0
2022-06-23,285572,3874,8715,1981,-1406,-1175,-19763,277798,-6787,-45037,-225717,-257,0
2022-06-24,181810,-4247,2624,6356,-2202,-482,-21835,162022,354,-50652,-112257,532,0
2022-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-27,-92007,6418,10060,2422,-599,-1336,-57687,-132729,5363,50269,77873,-775,0
2022-06-28,-10678,1508,-1385,-3351,-877,-136,-47718,-62636,582,52992,9155,-92,0
2022-06-29,-146754,1168,-2640,-451,812,-522,3947,-144440,4798,196617,-59426,2451,0
2022-06-30,-55971,4580,172,430,1527,638,-8136,-56760,-1094,228826,-171696,724,0
2022-07-01,43103,-1559,-11749,-5253,-3696,-8,-19929,908,2950,215145,-219859,856,0
2022-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-04,134535,2781,-4110,5537,-1752,1005,17825,155821,-1450,-104400,-48824,-1147,0
2022-07-05,13674,11115,11950,4463,-577,756,-3148,38233,2947,61971,-103897,746,0
2022-07-06,-120608,1000,3502,-394,633,-194,-6548,-122609,1192,130440,-9305,282,0
2022-07-07,57919,6640,24407,2532,51,122,4075,95746,-1892,-248556,155572,-870,0
2022-07-08,-44060,5931,4522,-1396,1272,371,-27746,-61106,-799,-28356,85155,5107,0
2022-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-11,-25419,2956,2497,-1206,-234,-581,-11485,-33471,487,-54110,87242,-149,0
2022-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0
