,date,nvda,open,high,low,volume,nvda_cr
553,2024-03-11,85.73025512695312,86.38491984001777,88.75170831683343,84.12307354021831,678364000,-2.00%
554,2024-03-12,91.86612701416016,88.00409921373667,91.91310011628946,86.10606561656215,668075000,7.16%
555,2024-03-13,90.8416519165039,91.00856657140831,91.45733510152752,88.38989990202793,635713000,-1.12%
556,2024-03-14,87.8991470336914,89.53131740403234,90.59977243652932,86.55583073162953,602318000,-3.24%
557,2024-03-15,87.79222106933594,86.88568575146145,89.50034950151677,86.21303230581765,642086000,-0.12%
558,2024-03-18,88.40989685058594,90.3419098330075,92.35787961611925,87.04059269589636,668976000,0.70%
559,2024-03-19,89.3524169921875,86.65578707702176,90.49782872213696,84.96665402343716,672171000,1.07%
560,2024-03-20,90.32591247558594,89.75120114679406,90.3638951089495,88.17800637840647,479063000,1.09%
561,2024-03-21,91.38836669921875,92.25293104894116,92.60075314567852,90.35889320815413,480372000,1.18%
562,2024-03-22,94.24092102050781,91.09452364541656,94.72967008042832,90.78768098585184,586719000,3.12%
563,2024-03-25,94.95355224609375,93.89309629655145,96.71665262612369,93.46231633076846,552136000,0.76%
564,2024-03-26,92.51380920410156,95.80213286973698,96.32586780749175,92.45484117355997,513648000,-2.57%
565,2024-03-27,90.20398712158203,93.06452747722804,93.19246057085654,89.07756280706721,586067000,-2.50%
566,2024-03-28,90.30992889404297,89.95410761772509,91.25344777796057,89.14751991247192,435212000,0.12%
567,2024-04-01,90.3169174194336,90.25295469319977,92.17796738530402,89.15851187965868,452441000,0.01%
568,2024-04-02,89.40638732910156,88.40289389067334,90.04805823236576,87.57532082751612,433064000,-1.01%
569,2024-04-03,88.91863250732422,88.43888153844358,90.32791718260744,88.35492473761427,370067000,-0.55%
570,2024-04-04,85.8611831665039,90.35988689456467,90.58777505707383,85.83619439258581,434965000,-3.44%
571,2024-04-05,87.96312713623047,86.82170353525082,88.43588552210704,85.88218803532831,399678000,2.45%
572,2024-04-08,87.08856964111328,88.65476426391245,88.78470285055779,86.68777315554529,283220000,-0.99%
573,2024-04-09,85.31046295166016,87.39740306681414,87.59030542356439,82.97965924126275,501700000,-2.04%
574,2024-04-10,86.99462127685547,83.8832095968993,87.35543726810234,83.66631737551937,431929000,1.97%
575,2024-04-11,90.56979370117188,87.37542414329695,90.69273208355851,86.8816803570947,431637000,4.11%
576,2024-04-12,88.14102935791016,89.65325833959419,90.1290211698629,87.48536563341473,426805000,-2.68%
577,2024-04-15,85.95714569091797,89.05256658600005,90.56679344486741,85.88518380835967,443077000,-2.48%
578,2024-04-16,87.37042236328125,86.38892089132743,88.0730591608871,86.02011339953525,370453000,1.64%
579,2024-04-17,83.99214935302734,88.29494666403578,88.72973001771733,83.90718598900048,495400000,-3.87%
580,2024-04-18,84.62781524658203,84.92666635523963,86.14604537295341,82.35997524716916,447260000,0.76%
581,2024-04-19,76.16114044189453,83.10760101811651,84.28099833646611,75.56744919546927,875198000,-10.00%
582,2024-04-22,79.47744750976562,78.0641671154843,80.03216479233348,76.36104131725212,596341000,4.35%
583,2024-04-23,82.38097381591797,80.72781776562408,82.72679808163171,80.22307798101387,438559000,3.65%
584,2024-04-24,79.63636779785156,83.90718362535628,84.0391200894545,79.14261643671647,512208000,-3.33%
585,2024-04-25,82.5898666381836,78.82777847791279,83.28050853708768,78.18311074273281,424641000,3.71%
586,2024-04-26,87.69026947021484,83.77526671112514,88.28596627439501,83.34448669778978,551011000,6.18%
587,2024-04-29,87.71224975585938,87.55032980991761,87.94712289586843,85.2225151665247,388971000,0.03%
588,2024-04-30,86.35795593261719,87.195526189522,88.77372365378562,86.25601055156,363709000,-1.54%
589,2024-05-01,82.99864196777344,85.0336065353816,85.95613224492045,81.21354987762143,559863000,-3.89%
590,2024-05-02,85.77323913574219,84.40593290133356,86.19302312746696,83.15756927733226,377898000,3.34%
591,2024-05-03,88.74372100830078,87.7442309865165,89.23546686580507,86.99561241116382,398341000,3.46%
592,2024-05-06,92.09300994873047,89.34441239026923,92.17297098055205,89.00958414820802,376203000,3.77%
593,2024-05-07,90.50782012939453,91.05154141921548,91.73419176081896,88.96560776051032,437342000,-1.72%
594,2024-05-08,90.36589813232422,89.43737100980039,91.14749704338682,89.37439959760155,325721000,-0.16%
595,2024-05-09,88.70175170898438,90.48284079234612,91.02556319779642,88.18601596391863,378013000,-1.84%
596,2024-05-10,89.83216857910156,90.25895279926722,91.3543946079418,89.18149955504683,335325000,1.27%
597,2024-05-13,90.3529052734375,90.43185974293648,90.95159885169748,88.48385608988069,289680000,0.58%
598,2024-05-14,91.30941772460938,89.55330988776338,91.60426546540805,88.88864807554503,296507000,1.06%
599,2024-05-15,94.58175659179688,92.42485956836863,94.81364057954114,91.55230350991141,417735000,3.58%
600,2024-05-16,94.3108901977539,94.8616117597436,95.77014487035822,94.05501639356171,323952000,-0.29%
601,2024-05-17,92.43184661865234,94.32089003310901,94.69169545244071,91.75919321941595,359691000,-1.99%
602,2024-05-20,94.7316665649414,93.7021930243281,95.15145055956944,93.39235354622227,318764000,2.49%
603,2024-05-21,95.33736419677734,93.55127282718048,95.35135699716334,93.1324877566636,328946000,0.64%
604,2024-05-22,94.90158081054688,95.41032394954395,95.97103489974472,93.20145177000462,548648000,-0.46%
605,2024-05-23,103.74607849121094,101.97597776870575,106.26578917767765,101.46823355489357,835065000,9.32%
606,2024-05-24,106.41471099853516,104.39573676851408,106.42070464479184,102.94747814509458,429494000,2.57%
607,2024-05-28,113.84291076660156,110.18777817721215,114.88038339336015,109.82696222842502,652728000,6.98%
608,2024-05-29,114.76644134521484,112.99235261607853,115.43310102209165,110.84444643564275,557442000,0.81%
609,2024-05-30,110.44364929199219,114.59153447828542,115.75993705260656,109.60707814261482,484553000,-3.77%
610,2024-05-31,109.57709503173828,112.46261619518734,112.6595219559155,106.88546755499186,613263000,-0.78%
611,2024-06-03,114.94134521484375,113.56305075836895,114.94134521484375,111.9458721624404,438392000,4.90%
612,2024-06-04,116.37762451171875,115.65699910856021,116.5405434101387,113.98684591549986,403324000,1.25%
613,2024-06-05,122.37757110595703,118.31064561773049,122.38656157559062,117.40810617337777,528402000,5.16%
614,2024-06-06,120.9363021850586,123.98474236351488,125.52295906565588,118.25966633915728,664696000,-1.18%
615,2024-06-07,120.82635498046875,119.70892124903274,121.62994584355768,117.9618191498612,412386000,-0.09%
616,2024-06-10,121.72789001464844,120.3086160214553,123.03721949599527,116.95032895624942,313434100,0.75%
617,2024-06-11,120.85828399658203,121.71790911261488,122.81744468477636,118.68920642560704,222551200,-0.71%
618,2024-06-12,125.14643096923828,123.00734716397616,126.8257124975509,122.51755894250634,299595000,3.55%
619,2024-06-13,129.55455017089844,129.33464307228707,129.74447132445016,127.10560139337456,260704500,3.52%
620,2024-06-14,131.82359313964844,129.90441625095465,132.78317395786428,128.26511837192902,309320400,1.75%
621,2024-06-17,130.92396545410156,132.9331153831068,133.67278906643185,129.52457044327446,288504400,-0.68%
622,2024-06-18,135.52198791503906,131.08388532556722,136.27166699428068,130.63408092847425,294335100,3.51%
623,2024-06-20,130.7240447998047,139.74018988019657,140.69977060471427,129.46458937927747,517768400,-3.54%
624,2024-06-21,126.51586151123047,127.0656293084551,130.57413010044505,124.24683582095948,649445800,-3.22%
625,2024-06-24,118.05946350097656,123.18726572238242,124.40674492687346,117.98949375774167,476060900,-6.68%
626,2024-06-25,126.03604125976562,121.14813434618002,126.44586947750777,119.26894156101194,414192600,6.76%
627,2024-06-26,126.34593200683594,126.07604323280044,128.06518984478126,122.54755446405669,362975900,0.25%
628,2024-06-27,123.93694305419922,124.04689659574252,126.35591334202208,122.86740120783881,252571700,-1.91%
629,2024-06-28,123.48714447021484,124.52670042256338,127.65535851030685,122.69748155565787,315516700,-0.36%
630,2024-07-01,124.246826171875,123.41717942454187,124.78658844306486,118.77916507660012,284885500,0.62%
631,2024-07-02,122.61752319335938,121.07818104942778,123.35721213177682,120.97822535200487,218374000,-1.31%
632,2024-07-03,128.22511291503906,121.60795022813568,128.22511291503906,121.30807553564613,215749000,4.57%
633,2024-07-05,125.77617645263672,127.32550884480895,128.79488887998582,125.62623909181207,214176700,-1.91%
634,2024-07-08,128.1451416015625,127.43544631776729,130.7140492483546,126.98564191819271,237677300,1.88%
635,2024-07-09,131.3238067626953,130.29424856790877,133.76276548705792,128.59496354527897,285366600,2.48%
636,2024-07-10,134.852294921875,133.9726664675838,135.04221608834806,132.36335454676214,248978600,2.69%
637,2024-07-11,127.34549713134766,135.69192330087128,136.09174607157163,126.99564839391957,374782700,-5.57%
638,2024-07-12,129.18472290039062,128.20513111513003,131.86356920556344,127.16558268757724,252680500,1.44%
639,2024-07-15,128.38502502441406,130.5041126995791,131.3337592569192,127.12556221908937,208326200,-0.62%
640,2024-07-16,126.30593872070312,128.38505064333017,128.9847847878456,124.52670149646414,214769500,-1.62%
641,2024-07-17,117.93951416015625,121.29807714631912,121.79786321418705,116.670060903269,390086200,-6.62%
642,2024-07-18,121.03819274902344,121.79786974825338,122.34763750285344,116.51013195140489,320979500,2.63%
643,2024-07-19,117.87955474853516,120.29851774276338,121.54798304467437,117.31979673364096,217223800,-2.61%
644,2024-07-22,123.48714447021484,120.2985068676328,124.01691649015211,119.80871864887781,258068900,4.76%
645,2024-07-23,122.53755187988281,122.72747303753543,124.63665959294896,122.04776363902835,173911000,-0.77%
646,2024-07-24,114.20111846923828,119.1190116312528,119.89867669033677,113.39146746574805,327776900,-6.80%
647,2024-07-25,112.23196411132812,112.99164110995024,116.5801016063377,106.25452669437287,460067000,-1.72%
648,2024-07-26,113.01162719726562,116.14029297278634,116.15028320368103,111.53226465502331,293399100,0.69%
649,2024-07-29,111.54224395751953,113.6413514115726,116.23023941991447,111.25237476736449,248152100,-1.30%
650,2024-07-30,103.68562316894531,111.47228355856528,111.94208369239041,102.49612986212257,486833300,-7.04%
651,2024-07-31,116.96993255615234,112.85170007611703,118.28936752202985,110.8325600121022,473174200,12.81%
652,2024-08-01,109.16327667236328,117.47971689042026,120.10859659996095,106.76430191931924,523462300,-6.67%
653,2024-08-02,107.2240982055664,103.71560554704351,108.67348235860572,101.32662878479363,482027500,-1.78%
654,2024-08-05,100.40702056884766,92.020610744235,103.36576087778293,90.65120176374947,552842400,-6.36%
655,2024-08-06,104.20540618896484,103.79557790935745,107.66392522983698,100.50699194542041,409012100,3.78%
656,2024-08-07,98.86769104003906,107.76387761608842,108.75345959568735,98.64778393346153,411440400,-5.12%
657,2024-08-08,104.92509460449219,101.95636396303468,105.45486664804078,97.4782771707294,391910000,6.13%
658,2024-08-09,104.70519256591797,105.59481125304626,106.55439969221393,103.38575750879603,290844200,-0.21%
659,2024-08-12,108.97335052490234,106.27450881772207,111.02247644689008,106.21453693013632,325559900,4.08%
660,2024-08-13,116.0903091430664,112.3918952304853,116.18027460234957,111.53226256952769,312646700,6.53%
661,2024-08-14,118.02948760986328,118.47929205094907,118.5492618001431,114.02120093884069,339246400,1.67%
662,2024-08-15,122.80743408203125,118.70918982152592,123.18726875091167,117.4197408420992,318086700,4.05%
663,2024-08-16,124.52670288085938,121.88783295977665,124.94652136236562,121.12815597457694,302589900,1.40%
664,2024-08-19,129.94439697265625,124.22684228567836,129.94439697265625,123.36720951099952,318333600,4.35%
665,2024-08-20,127.19556427001953,128.345066215563,129.82444407435935,125.83614544847738,300087400,-2.12%
666,2024-08-21,128.4450225830078,127.26552712895132,129.29466502006431,126.60581346882094,257883600,0.98%
667,2024-08-22,123.68706512451172,129.96438511048203,130.6940685649148,123.04733950988674,376189100,-3.70%
668,2024-08-23,129.31463623046875,125.80614369005178,129.54454879248973,125.16641816339359,323230300,4.55%
669,2024-08-26,126.40589904785156,129.5145768150302,131.20384101513017,124.3167968178151,331964700,-2.25%
670,2024-08-27,128.2451171875,124.99650751528328,129.14472607274774,123.8270022374259,303134600,1.46%
671,2024-08-28,125.55626678466797,128.06518755846798,128.27510443502842,122.58753608006307,448101100,-2.10%
672,2024-08-29,117.53968811035156,121.30807947152184,124.37676573622443,116.66006734390899,453023300,-6.38%
673,2024-08-30,119.31893157958984,119.47885915972935,121.69791057687668,117.169849908653,333751600,1.51%
674,2024-09-03,107.95379638671875,115.96037175405029,116.16028314135124,107.24410104783063,477155100,-9.53%
675,2024-09-04,106.16455841064453,105.36490525672457,113.22153543398687,104.07545625261184,372470300,-1.66%
676,2024-09-05,107.16413116455078,104.94507973247826,109.6030896936583,104.715182404582,306850700,0.94%
677,2024-09-06,102.7860107421875,107.99378096807179,108.10373451971928,100.90681013303441,413638100,-4.09%
678,2024-09-09,106.42445373535156,104.83512996607128,106.50442134190934,103.64564422957986,273912000,3.54%
679,2024-09-10,108.05374908447266,107.76387224263199,109.35319594429214,104.90509525193343,268283700,1.53%
680,2024-09-11,116.8599853515625,109.34319840779227,117.13986433729632,107.37404002456883,441422400,8.15%
681,2024-09-12,119.0992202758789,116.80000446674823,120.74865704096976,115.34050510922769,366052700,1.92%
682,2024-09-13,119.0592269897461,119.03923719212747,119.91893319621943,117.5597404845181,238358300,-0.03%
683,2024-09-16,116.74002075195312,116.75001946408975,118.13954300655384,114.32085103611607,248772300,-1.95%
684,2024-09-17,115.55043029785156,118.12954900355818,118.75933823796504,114.79069593440207,231925900,-1.02%
685,2024-09-18,113.33119201660156,115.85032597194726,117.65970390167261,113.18124184177299,310318900,-1.92%
686,2024-09-19,117.82965087890625,117.30982462581498,119.6190390017094,117.20986038538442,293506400,3.97%
687,2024-09-20,115.96028900146484,117.01992368452845,118.57939482627764,115.35049721640073,382462400,-1.59%
688,2024-09-23,116.22020721435547,116.51010886475667,116.94995306986277,114.82068489843978,206228500,0.22%
689,2024-09-24,120.82862091064453,116.4801041033547,121.75830281490052,115.34049501127092,354966800,3.97%
690,2024-09-25,123.46772003173828,121.9782246233193,124.8972307941946,121.56836894761845,284692900,2.18%
691,2024-09-26,123.9975357055664,126.75659295249227,127.62629022604027,121.75830470715397,302582900,0.43%
692,2024-09-27,121.35844421386719,123.9275641535197,123.9875411739155,119.21917738287792,271009200,-2.13%
693,2024-09-30,121.39842987060547,118.26949648274505,121.45840689022769,118.10955522149155,226553700,0.03%
694,2024-10-01,116.9599380493164,121.72830139861978,122.39807778038482,115.75035328043049,302094500,-3.66%
695,2024-10-02,118.80931854248047,116.40014740227824,119.33913591399957,115.1005893150636,221845900,1.58%
696,2024-10-03,122.80794525146484,120.87860561160097,124.31743049345978,120.2988023230489,277118000,3.37%
697,2024-10-04,124.87724304199219,124.89724046778949,124.99720471642613,121.78830428645546,243678100,1.68%
698,2024-10-07,127.67628479003906,124.94721586781675,130.5952834922112,124.90722864393703,346250200,2.24%
699,2024-10-08,132.84449768066406,130.2153933149511,133.43429200303964,129.3756845929013,285722500,4.05%
700,2024-10-09,132.60458374023438,134.06409064908044,134.473953954377,131.33502948270424,246191600,-0.18%
701,2024-10-10,134.76385498046875,131.86485368985453,134.9537923881041,130.95516150253064,242311300,1.63%
702,2024-10-11,134.7538604736328,133.9641223517835,135.73352074472976,133.61425131031754,170209500,-0.01%
703,2024-10-14,138.0227508544922,136.42329237635488,139.5522259694365,136.25335239175735,232347700,2.43%
704,2024-10-15,131.55496215820312,137.82280508502743,138.52257769243778,128.6959404665834,377831000,-4.69%
705,2024-10-16,135.6735382080078,133.9341283963689,136.57322399642072,131.53495612489098,264879700,3.13%
706,2024-10-17,136.88311767578125,139.29229632563835,140.8417687676179,136.82314065604464,306435900,0.89%
707,2024-10-18,137.9527587890625,138.62252759913224,138.85244459278235,137.23300404466042,176090200,0.78%
708,2024-10-21,143.6608123779297,138.0827206747143,143.6608123779297,137.95276029474488,264554500,4.14%
709,2024-10-22,143.5408477783203,142.86108785315807,144.37056551302095,141.73146975294682,226311600,-0.08%
710,2024-10-23,139.51222229003906,141.9813779606296,142.38123492807873,137.41295033058282,285930000,-2.81%
711,2024-10-24,140.3619384765625,140.7718017861216,141.30161913611144,138.41260905173522,172354900,0.61%
712,2024-10-25,141.49154663085938,140.8817548130095,144.08067171203157,140.75180968215267,205122100,0.80%
713,2024-10-28,140.47190856933594,142.95105547012693,143.09100694226274,140.00206821568727,173586700,-0.72%
714,2024-10-29,141.20164489746094,140.2419668294209,142.21129364579818,138.8524432880062,157593600,0.52%
715,2024-10-30,139.29229736328125,139.49222584841445,140.28196395700422,136.76316465511044,179418100,-1.35%
716,2024-10-31,132.71456909179688,137.55292462080052,137.5629157078968,132.06479759847417,270039600,-4.72%
717,2024-11-01,135.35365295410156,134.65389558133728,137.26300291330367,134.52395044654537,207127800,1.99%
718,2024-11-04,136.00343322753906,137.16303982117785,138.91244079735898,135.52360180221356,187528200,0.48%
719,2024-11-05,139.8621063232422,137.40294177771256,140.3219403030432,137.28298774012364,160537400,2.84%
720,2024-11-06,145.56016540527344,142.9110784725191,146.43986910531262,141.91142072377156,242043900,4.07%
721,2024-11-07,148.82904052734375,146.3398874087156,148.8790112085744,146.1199614984642,207323300,2.25%
722,2024-11-08,147.57945251464844,148.71906153874144,149.71871911263233,146.2099112659944,175665800,-0.84%
723,2024-11-11,145.21026611328125,148.62909347800425,148.79904870323992,143.52085748188875,182325600,-1.61%
724,2024-11-12,148.2392120361328,146.7297346202135,149.59874692031187,145.95999403229789,198634700,2.09%
725,2024-11-13,146.21994018554688,149.01898487542564,149.27889039349282,145.85005645366056,191903300,-1.36%
726,2024-11-14,146.7097625732422,147.58946625444327,148.94900137376933,145.50018526515709,194463300,0.33%
727,2024-11-15,141.93138122558594,144.8203910682193,145.1902747512061,140.03203789439084,250132900,-3.26%
728,2024-11-18,140.1020050048828,139.45223367342163,141.50153478170088,137.10303223771245,221205300,-1.29%
729,2024-11-19,146.9596710205078,141.27163159656618,147.0796403153284,140.94174272954967,227834900,4.89%
730,2024-11-20,145.84005737304688,147.35954130772643,147.50948385732136,142.68113546401185,309871700,-0.76%
731,2024-11-21,146.6197967529297,149.29888738883682,152.83766902515802,140.65183891204953,400946600,0.53%
732,2024-11-22,141.9014129638672,145.880046493066,147.10963649428794,141.05171303807552,236406200,-3.22%
733,2024-11-25,135.9734344482422,141.9413916908634,142.00136870780395,135.7735059739188,344941900,-4.18%
734,2024-11-26,136.87313842773438,137.6528702588759,139.25232877348597,135.6235662299349,190287700,0.66%
735,2024-11-27,135.2936553955078,134.96376655836661,137.17301655731904,131.7548742168772,226370900,-1.15%
736,2024-11-29,138.2026824951172,136.7331843976686,139.30231211006736,136.0034385187834,141863200,2.15%
737,2024-12-02,138.58255004882812,138.7824785355422,140.40191910756175,137.77282976281836,171682800,0.27%
738,2024-12-03,140.2119903564453,138.21267485883047,140.49189330582607,137.90278339727084,164414000,1.18%
739,2024-12-04,145.09031677246094,141.95139223046513,145.7400881706811,140.24197086598,231224300,3.48%
740,2024-12-05,145.0203399658203,145.07032934736787,146.49993108099994,143.9106428157812,172621200,-0.05%
741,2024-12-06,142.40106201171875,144.5604751692698,145.66016529709515,141.27136605108353,188505600,-1.81%
742,2024-12-09,138.77203369140625,138.93199359328304,139.91172129670065,137.0925004855475,189308600,-2.55%
743,2024-12-10,135.03306579589844,138.97197539548316,141.7812196768295,133.7534018405272,210020900,-2.69%
744,2024-12-11,139.2718963623047,137.32243273699547,140.13166176303284,135.173026862483,184905200,3.14%
745,2024-12-12,137.3024444580078,137.04252103958567,138.40214979482639,135.76287224107875,159211400,-1.41%
746,2024-12-13,134.21328735351562,138.9020072444441,139.56183041879834,132.50374826625531,231514900,-2.25%
747,2024-12-16,131.96389770507812,134.1432941479919,134.3632351978696,130.38432800805435,237951100,-1.68%
748,2024-12-17,130.35433959960938,129.0546920799943,131.5540083659402,126.82530622422306,259410300,-1.22%
749,2024-12-18,128.874755859375,133.82339933223892,136.6626191312432,128.2449232385065,277444500,-1.14%
750,2024-12-19,130.6442413330078,131.72394769790225,133.99333094415113,129.51456085077075,209719200,1.37%
751,2024-12-20,134.6631622314453,129.7745000485284,135.24300545668208,128.1849385069714,306528600,3.08%
752,2024-12-23,139.6317901611328,136.2427181368804,139.75175245255647,135.08303180440205,176053500,3.69%
753,2024-12-24,140.18165588378906,139.9617148258363,141.86118913948326,138.61207790245493,105157000,0.39%
754,2024-12-26,139.89173889160156,139.66180603983884,140.8115008078877,137.69234337416663,116205600,-0.21%
755,2024-12-27,136.97251892089844,138.51210623580144,138.98197889967045,134.6731602308685,170582600,-2.09%
756,2024-12-30,137.452392578125,134.79311660884966,140.2316308377207,133.98334063995796,167734700,0.35%
757,2024-12-31,134.25328063964844,137.99226367763055,138.0322612848829,133.79341493856927,155659200,-2.33%
758,2025-01-02,138.27218627929688,135.96282022937498,138.8420377745335,134.59319964236553,198247200,2.99%
759,2025-01-03,144.4304962158203,139.9717090810043,144.86037131104774,139.69178686675932,229322500,4.45%
760,2025-01-06,149.38912963867188,148.54936300568127,152.11839407781596,147.77958455274808,265377400,3.43%
761,2025-01-07,140.10166931152344,152.98814312185272,153.08812187242287,139.97169998670535,351782200,-6.22%
762,2025-01-08,140.07168579101562,142.54101155921632,143.91063203422854,137.5223800692543,227349900,-0.02%
763,2025-01-10,135.8728485107422,137.41242079266553,139.88174676307978,134.18330808313058,207602500,-3.00%
764,2025-01-13,133.19357299804688,129.95446851982027,133.4535116815908,129.4745887600242,204808900,-1.97%
765,2025-01-14,131.7239532470703,136.01278831507346,136.3426998783518,130.01442953826418,195590500,-1.10%
766,2025-01-15,136.2027587890625,133.61345527658474,136.4126928345012,131.25409986764885,185217300,3.40%
767,2025-01-16,133.53347778320312,138.60208327625168,138.7120538029648,133.4534978315376,209235600,-1.96%
768,2025-01-17,137.67234802246094,136.65262268416788,138.46212527408701,135.4229633158422,201188800,3.10%
769,2025-01-21,140.79148864746094,139.12194717769367,141.7912151745994,137.05250594430132,197749000,2.27%
770,2025-01-22,147.02980041503906,144.62045561465226,147.74958954273308,143.6307207753195,237651400,4.43%
771,2025-01-23,147.17974853515625,145.01034368405638,147.1897403093082,143.6807055002306,155915500,0.10%
772,2025-01-24,142.5810089111328,148.32943710709068,148.92927919460303,141.8412209584346,234657600,-3.12%
773,2025-01-27,118.38761901855469,124.7658794397831,128.3648859520762,116.668088091544,818830900,-16.97%
774,2025-01-28,128.95472717285156,121.77668294561497,128.96471894622445,116.21820602712087,579666400,8.93%
775,2025-01-29,123.66616821289062,126.46540553655986,126.85529827150769,120.01717249490751,467120600,-4.10%
776,2025-01-30,124.61592102050781,123.06634175444341,124.96582380169083,118.06770880237578,392925500,0.77%
777,2025-01-31,120.03717041015625,123.74615511454752,127.81504199868698,119.15741376372098,388161100,-3.67%
778,2025-02-03,116.62810516357422,114.71862375628316,118.53757894355685,112.97910166242248,371235700,-2.84%
779,2025-02-04,118.6175537109375,116.92801344303115,121.16685177317855,116.66808241089754,256550000,1.71%
780,2025-02-05,124.79586791992188,121.72670769553925,124.96581960402936,120.72698113870702,262230800,5.21%
781,2025-02-06,128.6448211669922,127.38517104864236,128.7348081612174,125.1757760130246,251483600,3.08%
782,2025-02-07,129.8044891357422,129.184663567943,130.3343429768511,124.96581638636985,228186300,0.90%
783,2025-02-10,133.53347778320312,130.05441853152416,134.96307937585763,129.92446445785666,216989100,2.87%
784,2025-02-11,132.76370239257812,132.54376130884148,134.4432358451655,130.9841901729766,178902400,-0.58%
785,2025-02-12,131.10414123535156,129.98445236307722,132.203846559633,129.04470695043977,160278600,-1.25%
786,2025-02-13,135.25299072265625,131.52401516963508,136.46266649297655,131.13412244698262,197430000,3.16%
787,2025-02-14,138.81202697753906,136.44266486168982,139.21191146517995,135.46293718873886,195479600,2.63%
788,2025-02-18,139.36187744140625,141.23137649622348,143.40078131766987,137.89227816645598,219176600,0.40%
789,2025-02-19,139.19192504882812,139.47184726600554,141.32134750878612,137.18248014952957,167536000,-0.12%
790,2025-02-20,140.07168579101562,139.991705837455,140.62153843760984,136.7525863640224,143903600,0.63%
791,2025-02-21,134.3932342529297,140.0017008694862,141.42132600995674,133.99334973043614,228217600,-4.05%
792,2025-02-24,130.244384765625,136.52266681200447,138.55211066034528,130.04444248958205,251381100,-3.09%
793,2025-02-25,126.59536743164062,129.94444977330787,130.16439082972744,124.4059715229826,271428700,-2.80%
794,2025-02-26,131.24411010742188,129.95446947322534,133.69343728770713,128.4548795357506,322553800,3.67%
795,2025-02-27,120.11714172363281,134.9630788743497,134.97307064778977,119.9771806223922,443175800,-8.48%
796,2025-02-28,124.8858413696289,117.98772650698133,125.05579305607802,116.36817434407594,389091100,3.97%
797,2025-03-03,114.02880859375,123.47622912906817,123.66617198823369,112.2492965435478,411381400,-8.69%
798,2025-03-04,115.95828247070312,110.6197462594264,119.27737437091366,110.07989299750376,398163300,1.69%
799,2025-03-05,117.2679214477539,117.54784364725772,118.24764914601728,114.4786835987416,284337900,1.13%
800,2025-03-06,110.53976440429688,113.49895407905146,115.31845609620828,110.18986163701831,321181900,-5.74%
801,2025-03-07,112.65918731689453,111.21957864470976,113.44897220636766,107.5305852358904,341755500,1.92%
802,2025-03-10,106.95074462890625,109.8699441866197,111.81940781621753,105.43115607331026,366487400,-5.07%
803,2025-03-11,108.73025512695312,106.960734969355,112.20929903890595,104.74134094243277,354865700,1.66%
804,2025-03-12,115.71900177001953,114.09930053195751,116.73882100614277,112.85951998498375,323857500,6.43%
805,2025-03-13,115.55902862548828,117.00876245655117,117.73863334670654,113.76935252443205,299033100,-0.14%
806,2025-03-14,121.64791870117188,118.58847644066721,121.85787967708788,118.12856083227834,277593500,5.27%
807,2025-03-17,119.50830841064453,122.71772499646224,122.86769930249316,118.00858060635532,255501500,-1.76%
808,2025-03-18,115.40904998779297,117.97858323274161,118.99839474842913,114.51921213127834,299686900,-3.43%
809,2025-03-19,117.49867248535156,117.24871784817985,120.42814113812437,115.65901001721268,273426200,1.81%
810,2025-03-20,118.50848388671875,116.5288475567653,120.17817892707569,116.44886024718888,248829700,0.86%
811,2025-03-21,117.67863464355469,116.91877807414131,117.96858292451893,115.39904967929496,266498500,-0.70%
812,2025-03-24,121.38796997070312,119.85824123014483,122.19782052957932,119.31833831489072,228452500,3.15%
813,2025-03-25,120.66809844970703,120.52812446850508,121.26798803028822,118.89841541478116,167447200,-0.59%
814,2025-03-26,113.7393569946289,118.70845626054094,118.81842927999459,112.68954449720724,293463300,-5.74%
815,2025-03-27,111.40978240966797,111.32979509417153,114.42923110356094,110.63992547504299,236902100,-2.05%
816,2025-03-28,109.65010070800781,111.46977019973694,112.84952470784617,109.05021109179135,229872500,-1.58%
817,2025-03-31,108.3603286743164,105.11091847763528,110.93986229194257,103.63119133667838,299212700,-1.18%
818,2025-04-01,110.1300048828125,108.50029591126088,110.17999122900144,106.45067264528599,222614000,1.63%
819,2025-04-02,110.39995574951172,107.2705266243207,111.95967777974947,106.77061737970816,220601200,0.25%
820,2025-04-03,101.78152465820312,103.49121334940355,105.61082365222038,101.58155638472346,338769400,-7.81%
821,2025-04-04,94.29288482666016,98.89205625014841,100.11182847125419,92.09328707213024,532273800,-7.36%
822,2025-04-07,97.62227630615234,87.444123819458,101.73153089146867,86.60427995314998,611041300,3.53%
823,2025-04-08,96.28252410888672,103.79115551332612,105.83078615825814,94.44285411172834,476243400,-1.37%
824,2025-04-09,114.30924987792969,98.87204993981901,115.07910675948129,97.51229618216108,612918300,18.72%
825,2025-04-10,107.55047607421875,109.35015243101728,110.83987986480561,99.13200610877084,437812400,-5.91%
826,2025-04-11,110.90986633300781,108.4803070767672,111.52975654810143,107.46049556472005,313417300,3.12%
827,2025-04-14,110.68990325927734,114.08928762467488,114.26925525660798,109.05020155855789,264705000,-0.20%
828,2025-04-15,112.17963409423828,110.94986159507806,113.59938217981927,110.4799456735416,228966900,1.35%
829,2025-04-16,104.47103881835938,104.53103311878802,106.77062454919468,100.4317709352981,397016900,-6.87%
