date,dji_cr,dji_f_cr,dxy_cr,ixic_f_cr,bond_kor_10_cr,bond_kor_2_cr,kosdaq_cr,kospi_cr,krw_cr,ixic_cr,spx_f_cr,sox_cr,spx_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,vix_cr,wti_cr,spsy_cr,spny_cr,spxhc_cr,splrcd_cr,splrci_cr,splrcu_cr,splrcs_cr,splrct_cr,splrcl_cr,splrcm_cr,ixbk_cr,ixfn_cr,ixid_cr,ixis_cr,ixk_cr,ixtr_cr,ixut_cr,nbi_cr,bkx_cr,dji_cr_2,dji_f_cr_2,dxy_cr_2,ixic_f_cr_2,bond_kor_10_cr_2,bond_kor_2_cr_2,kosdaq_cr_2,kospi_cr_2,krw_cr_2,ixic_cr_2,spx_f_cr_2,sox_cr_2,spx_cr_2,bond_usa_10_cr_2,bond_usa_2_cr_2,bond_usa_3m_cr_2,vix_cr_2,wti_cr_2,spsy_cr_2,spny_cr_2,spxhc_cr_2,splrcd_cr_2,splrci_cr_2,splrcu_cr_2,splrcs_cr_2,splrct_cr_2,splrcl_cr_2,splrcm_cr_2,ixbk_cr_2,ixfn_cr_2,ixid_cr_2,ixis_cr_2,ixk_cr_2,ixtr_cr_2,ixut_cr_2,nbi_cr_2,bkx_cr_2
2023-01-05,0.40%,0.41%,-0.28%,0.49%,-1.72%,-1.15%,1.29%,1.68%,-0.63%,0.69%,0.74%,2.74%,+0.75%,-1.65%,-0.57%,+3.27%,-3.89%,-5.32%,1.59%,0.06%,0.25%,1.41%,0.91%,0.94%,0.29%,0.26%,1.10%,1.74%,0.69%,1.47%,1.43%,0.98%,-0.02%,1.80%,1.16%,1.12%,2.32%,0.36962200861308253,0.3935706774823494,0.7282016396080462,-0.20866882895960442,-5.638604773144514,-4.10496232787738,1.810840191164895,1.3618397901614945,0.1536606699605246,-0.07376599180643266,0.34965034965034963,1.4750485536212954,0.3508269305899154,-4.872389791183296,-1.588413394188612,2.7624812269603694,1.5689900848677718,-9.244960878203553,1.9675680424055826,-3.5696223698368654,-0.03973440388077554,0.8145365994843686,1.122198193494507,0.9428627152556303,0.05134244754476719,-0.7526968010638844,2.503611479833543,1.634153855475778,-0.15970395257021963,1.68190653277907,0.6093090735875824,1.0227747908259965,-0.959142652033123,1.3734288921163094,1.814508012620121,0.18609281577657275,2.935051194108065
2023-01-06,-1.02%,-1.04%,0.78%,-1.63%,-0.78%,0.00%,-0.55%,0.38%,+0.26%,-1.47%,-1.17%,-1.98%,-1.16%,+0.86%,+2.49%,+2.35%,2.04%,1.14%,-0.92%,1.99%,-1.03%,-0.95%,-1.09%,-2.22%,-0.99%,-1.96%,-0.55%,-1.60%,-1.08%,-1.60%,-1.32%,-0.15%,-2.08%,-0.82%,0.85%,0.21%,-1.11%,-0.6225575159281996,-0.6250375623535068,0.49467605571582185,-1.1443058791284089,-2.4856596558317454,-1.1515800749866136,0.7363464868862811,2.0719514359663425,-0.3783910562113923,-0.7869489561564262,-0.4420176807072283,0.7009236088638727,-0.4194407108526352,-0.7995735607675855,1.9062621281647354,5.6940315572833216,-1.9213997440488013,-4.237621374364064,0.6539816399318568,2.0494822132674724,-0.7843301671661529,0.4492117742396512,-0.18244905177629214,-1.3054372875261506,-0.6998678222009548,-1.7058086872010418,0.5384060868207081,0.11450955930169263,-0.3934404076416371,-0.1507010597182869,0.08918219684316997,0.8250420503463809,-2.102557792307373,0.9666739308773589,2.014130848957818,1.3334010218311783,1.1827366336142282
2023-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,2.13%,2.12%,-1.13%,2.71%,+0.08%,+0.24%,1.33%,1.12%,-1.63%,2.56%,2.26%,4.67%,+2.28%,-4.35%,-4.61%,+0.09%,-5.92%,0.14%,2.28%,1.68%,0.89%,2.40%,2.69%,2.03%,2.71%,2.99%,1.72%,3.44%,2.87%,2.43%,2.54%,2.60%,2.74%,3.72%,2.77%,1.38%,2.54%,1.0845877468765341,1.0653579123773043,-0.36050411607070754,1.0387071845807667,-0.6948304613674239,0.24383635871038584,0.7708426087126533,1.5066618732721433,-1.3753166847629403,1.0568200811035158,1.0582010582010581,2.5935464156614256,1.0929231216438262,-3.5230352303523005,-2.243140856388487,2.4357838795394224,-3.9981874555388894,1.2767714881006995,1.33918032502704,3.7032957608556183,-0.15142969394503814,1.4235395068475862,1.5783925683072804,-0.23765693538261418,1.6946057805387174,0.9759645237235368,1.163071675676756,1.7887698989886847,1.7607988926891174,0.791707731758925,1.1908148613345944,2.437727840794777,0.6085012598435141,2.86780655719812,3.6383853821616734,1.5951211787037538,1.4064147180512023
2023-01-10,-0.34%,-0.30%,-0.87%,0.65%,-2.71%,-3.48%,1.78%,2.63%,-1.13%,0.63%,-0.04%,1.92%,-0.08%,-0.94%,-1.18%,-0.40%,3.98%,1.17%,-0.43%,-0.47%,-1.66%,0.57%,-0.42%,0.64%,-1.03%,1.09%,0.01%,0.60%,-0.86%,0.96%,0.68%,-0.59%,1.16%,0.87%,0.10%,-2.30%,-0.45%,1.7842967461833195,1.8143332325370427,-1.9889787610145433,3.3756151660081795,-2.7132867132867124,-3.4761519805982215,3.1312565592462134,3.7771860000952997,-1.134423613881135,3.2062343888680727,2.2133716375032644,6.679715831683608,2.2055618287334955,-0.9269662921348291,-1.1766640048851424,-0.23778642455685514,-2.1816553476928555,1.3031072462783528,1.8345432139555706,1.2007565128780717,-0.7854253690254072,2.978001010089466,2.261904534730223,2.679322896532285,1.6505864704938085,4.115206040408307,1.7296549565843984,4.062496708109529,1.9794762984981225,3.4119598324619957,3.2390905042001843,1.9867561234591558,3.936698825485231,4.620713355700542,2.876313034371662,-0.9529654882316179,2.084550275969147
2023-01-11,0.56%,0.53%,0.23%,0.86%,-0.46%,+0.50%,-0.74%,0.05%,+0.12%,1.01%,0.69%,1.29%,+0.70%,+2.51%,+0.94%,+1.58%,-6.33%,0.66%,0.65%,0.75%,0.83%,1.26%,0.54%,0.04%,-0.16%,0.61%,1.29%,1.02%,0.71%,1.26%,1.15%,0.76%,0.70%,1.00%,0.74%,1.86%,0.55%,0.2185276712667357,0.2279995262347507,-0.6425721612865399,1.516174022585144,-3.16083916083916,-2.9911075181891613,1.0320180750670227,2.6786415837492754,-1.043162025074182,1.640032992844005,0.6448729408760057,3.2316656519224045,0.6205264076732717,1.5449438202247237,-0.2489548593170012,1.17840031078689,-2.60293070944255,1.830020557066829,0.21402167503373506,0.2766485393411017,-0.8385425336560958,1.8354241382442464,0.117096018735363,0.6814380761989266,-1.187018853653286,1.712088675958364,1.2949288761835926,1.628986040309836,-0.16011442311816543,2.2258513325530074,1.832101468909634,0.15978206349067392,1.8687195017618379,1.8789204993032893,0.8444948221727269,-0.4864366819327389,0.10449379106996265
2023-01-12,0.80%,0.77%,-0.05%,1.72%,-1.01%,-1.83%,1.97%,0.35%,+0.14%,1.76%,1.25%,1.25%,+1.28%,-2.00%,-0.64%,-0.23%,2.48%,3.05%,0.86%,0.36%,0.57%,2.68%,0.96%,0.86%,0.06%,1.75%,1.34%,1.61%,0.43%,1.51%,2.16%,0.74%,2.05%,1.13%,0.38%,0.36%,0.88%,1.3585776523049076,1.3068013068013067,0.1800659848381901,2.6015824057932146,-1.4663599769982791,-1.3400335008375222,1.2207466080579705,0.39741842674368283,0.2598282873926818,2.783276249009954,1.9482593420632386,2.5536468752907786,1.9917319486445582,0.4536433229373409,0.29232122061933496,1.3434452871072458,-4.005458298907151,3.7250522725486035,1.5148938881856497,1.1088006221082087,1.4142978162650601,3.9741533455608677,1.502808022067137,0.9028348168197642,-0.09686712035724146,2.379788808124167,2.6441550216113083,2.647743919006014,1.1391567018819913,2.7835045039513933,3.334372840213745,1.5059271536004273,2.7655277296731486,2.139735429687395,1.1239687600043928,2.2221450437700887,1.4408344111308786
2023-01-13,0.64%,0.61%,-0.91%,0.50%,-0.41%,-0.25%,0.15%,0.24%,-0.27%,0.64%,0.34%,1.24%,+0.34%,-2.80%,-1.78%,-1.45%,-10.72%,1.27%,0.23%,1.87%,-0.39%,0.17%,0.57%,-0.64%,-0.79%,0.72%,0.83%,0.32%,1.11%,1.08%,0.42%,-0.56%,0.63%,1.28%,0.92%,1.19%,0.55%,1.4415669457885436,1.388519601760761,-0.956496968578942,2.235862435738344,-1.4153668399769028,-2.083333333333338,2.121976839347802,0.5864832250472072,-0.1353965183752469,2.4060190975771634,1.5923364841717949,2.5120388602458696,1.6309242839829068,-4.7302904564315424,-2.4133546807308353,-1.685153583617742,-8.503401392067932,4.353030515850442,1.091544356345426,2.232240296418959,0.18225289754025098,2.8549065861329277,1.5321608872441521,0.2118581272638286,-0.7289420612106252,2.489922898429785,2.1804117612635663,1.9292777229985847,1.5369144728582216,2.6081757004710795,2.594938003026919,0.17692689427990868,2.6941762887248406,2.4233477303248407,1.302938260700377,1.5482309095363156,1.4329115350033779
2023-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16,0.33%,0.28%,-0.05%,0.64%,-3.28%,-2.38%,0.14%,0.89%,-0.15%,0.71%,0.37%,0.39%,+0.40%,+1.58%,+1.91%,+0.24%,-2.55%,1.88%,0.71%,0.14%,0.47%,0.97%,-0.12%,-0.44%,0.46%,0.34%,0.54%,0.67%,0.08%,0.21%,0.89%,0.86%,0.69%,0.17%,0.15%,0.76%,0.69%,0.9701749699985891,0.8970976253298154,-0.9540671585064361,1.1458197185553087,-3.676685147359203,-2.6315789473684204,0.2888242298995122,1.1256503737595884,-0.42173038229376336,1.3492013153439824,0.7080200501253133,1.6440611361643744,0.7426422242991129,-1.2701100762066024,0.08767772511848955,-1.218729955099412,-12.991938128468657,3.164961674638715,0.9410774726772131,2.010025999546438,0.08046960091440197,1.146951296782718,0.4448646120330168,-1.0775224600741935,-0.33553255495075596,1.065255803782447,1.379389499121522,0.99047628384138,1.1891788892306976,1.3010672612395147,1.3152867942467794,0.29046073819459495,1.3284349490852543,1.4541736126422113,1.0661116272537356,1.9583239084116515,1.241651514568692
2023-01-17,,-0.11%,0.00%,-0.38%,+2.73%,+2.67%,0.71%,0.58%,+0.35%,,-0.21%,,,+0.89%,+0.40%,+0.89%,,-1.26%,,,,,,,,,,,,,,,,,,,,,0.17191643113144323,-0.04804510000943249,0.2579274768623881,2.7314112291350487,2.673325499412462,0.8539443546430878,1.4697056500936778,0.20094906062366916,,0.15611340077432248,,,2.4680603948896622,2.313798344874163,1.1347363853330394,,0.5868083786889277,,,,,,,,,,,,,,,,,,,
2023-01-18,-1.14%,-1.04%,0.19%,0.52%,+1.74%,+1.00%,-1.00%,-0.85%,-0.34%,0.14%,-0.01%,0.24%,-0.20%,+0.57%,-0.85%,-0.95%,5.50%,1.69%,-0.68%,0.12%,-0.50%,0.07%,-0.84%,-0.12%,-0.00%,0.44%,-0.92%,-1.07%,-0.60%,0.01%,-0.06%,-0.69%,0.43%,-0.08%,-0.85%,-0.06%,-0.24%,-0.8163715782863943,-1.1506276150627615,0.19127743752444382,0.1421433494141971,4.522003034901367,3.7015276145710896,-0.2964211921345233,-0.2808022776048315,0.006465900457456576,0.8545576853734259,-0.21775648603247683,0.6391511031552704,0.19582392918202654,1.4579759862778647,-0.449842555105716,-0.0649350649350674,2.814661119452596,0.4007008419465751,0.026832014092640445,0.26260011214189244,-0.028621027852080375,1.0447040611623444,-0.9641740989035327,-0.5628361883183276,0.4565196130834786,0.7791055923314415,-0.38001119185993354,-0.4060013462798955,-0.5237482876535721,0.22823827970367017,0.8283897750455796,0.1585021882511586,1.1271868855984273,0.09314786513736986,-0.7017800586633193,0.7012822945460003,0.4490629241972648
2023-01-19,-1.81%,-1.86%,-0.03%,-1.28%,-2.93%,-2.69%,0.29%,-0.47%,+0.03%,-1.24%,-1.59%,-0.64%,-1.56%,-4.96%,-2.86%,+0.74%,5.06%,-0.87%,-1.84%,-1.77%,-1.42%,-1.30%,-1.84%,-2.41%,-2.65%,-1.28%,-0.93%,-1.38%,-3.35%,-1.11%,-1.55%,-1.16%,-1.04%,-0.68%,-1.57%,-0.69%,-2.56%,-2.931696613823566,-2.885566350573041,0.15792980022999092,-0.7631442407471464,-1.2407680945347066,-1.716738197424894,-0.7169878982005574,-1.3142448997322131,-0.3157191066437807,-1.102523917899068,-1.596109483134859,-0.39954659820949356,-1.7561495240167142,-4.420515726834789,-3.67872470876762,-0.2209683993735648,10.844685175743724,0.7989916233407035,-2.500575894455287,-1.6429820626275986,-1.909430882622294,-1.2286738999891216,-2.6711917000694103,-2.528751979775572,-2.6561699533743606,-0.8502430169484619,-1.8374162587645102,-2.4386444453509633,-3.938856200103149,-1.099039898266315,-1.6145188351654491,-1.8447794195450593,-0.6132265981115483,-0.7611908237348319,-2.408978469353959,-0.7534409099214365,-2.7966130109144367
2023-01-20,-0.76%,-0.74%,-0.27%,-1.04%,-3.89%,-2.77%,0.16%,0.51%,-0.44%,-0.96%,-0.77%,-2.83%,-0.76%,+0.75%,+1.07%,+0.32%,0.88%,1.07%,-1.20%,1.11%,0.23%,-1.69%,-2.08%,-1.00%,-1.02%,-1.14%,0.90%,-0.77%,0.04%,-1.22%,-1.44%,-0.80%,-0.72%,-1.31%,-0.56%,-1.02%,-0.76%,-2.5546187395305107,-2.589653145208701,-0.3034996349294975,-2.3054755043227666,-6.707317073170728,-5.382436260623228,0.4480692927151265,0.03993440988649578,-0.4145990592723004,-2.188719288207001,-2.3444319740616035,-3.45648196024884,-2.3082107858490515,-4.226542688081148,-1.8122577116084393,1.061295213342005,5.991734560131528,0.18708097444247995,-3.0138018898298036,-0.6786580797458792,-1.1872894022092657,-2.9684431898101336,-3.8895936167276357,-3.382296164262734,-3.6419745803652233,-2.4093266516541685,-0.03520983611665954,-2.141627261513158,-3.3195247344171666,-2.316031103019937,-2.9722339629015737,-1.9545010412164932,-1.7565647796598745,-1.9843847004105286,-2.130281964457,-1.7090235751041116,-3.2970111064284526
2023-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,1.00%,1.01%,-0.05%,2.82%,+2.09%,+1.68%,0.71%,0.63%,-0.27%,2.66%,1.86%,3.11%,+1.89%,+2.46%,+1.17%,-0.09%,-3.27%,1.22%,1.65%,1.30%,0.57%,2.46%,1.40%,0.59%,0.81%,2.72%,3.96%,2.05%,2.42%,1.91%,2.49%,0.53%,3.29%,1.63%,1.51%,0.91%,3.12%,0.23583937254033366,0.2635835380099443,-0.31927685771796327,1.7536980153802582,-1.8845348489380847,-1.1353711790393055,0.8738982371794872,1.1375126937514115,-0.7134258174502626,1.6739961522206193,1.083444212126972,0.1871312743262561,1.113554567991733,3.231544619033501,2.252362532438908,0.23650827778972525,-2.409045071004194,2.3024586365980735,0.4302913791856407,2.4231461583733167,0.8016189796145564,0.7281323318170256,-0.7086376460060729,-0.4158889991061266,-0.21040654815035267,1.5467580931420195,4.898701963558954,1.259507426133109,2.4572728306191594,0.673391442960649,1.0190281532373617,-0.27692991424924573,2.542798406240166,0.302155685040551,0.9403569045377801,-0.11953184618395511,2.3418054711552085
2023-01-26,0.03%,-0.01%,-0.25%,-0.30%,-1.28%,+0.03%,2.00%,1.39%,0.00%,-0.18%,-0.02%,0.18%,-0.02%,-0.11%,-1.83%,-0.43%,-0.63%,0.02%,0.74%,-0.09%,0.01%,0.54%,-0.53%,-1.36%,0.28%,-0.26%,-0.36%,0.20%,-0.04%,0.02%,0.38%,0.42%,-0.61%,-0.64%,1.08%,0.05%,1.59%,0.33982381803024614,0.28463842025676755,-0.4906001002819663,-0.5090497737556561,-1.2836185819070849,0.029577048210598464,2.7297283644934627,2.0261802384502854,0.21138726960819443,-0.4492076930136538,-0.11148272017837235,-0.5397275981560368,-0.08930770359793487,-1.9880715705765364,-2.325361565365342,0.12850717498394149,-3.6850053605067137,-1.8010305945066678,0.8406893652795292,-0.30694815323148755,-0.6359153769282556,0.36766960461658377,0.11333710955567515,-0.8831759356418328,0.6674484880785333,-0.30195449941358354,-1.0486014935902337,0.2426340769579601,-1.1088011984826969,-0.23528533179186067,0.1063860509214006,0.7334580851817392,-0.9216019785748557,0.04959670744212694,0.9469171963673387,0.4211221440331686,0.9604857799935809
2023-01-27,0.61%,0.59%,0.22%,1.97%,+0.03%,-0.21%,0.90%,1.65%,-0.06%,1.76%,1.08%,1.63%,+1.10%,+1.59%,+1.35%,-0.13%,-1.83%,1.07%,0.50%,3.32%,0.16%,2.03%,0.56%,0.39%,-0.28%,1.61%,1.65%,0.48%,0.25%,1.00%,1.89%,0.63%,2.26%,-0.58%,0.67%,0.06%,0.99%,0.638671572393084,0.5823922426535801,-0.036392979951745154,1.6562408161551703,-1.253056234718824,-0.1774622892635251,2.920739389384879,3.0639635062126787,-0.05922584518526479,1.5716992128062952,1.0600706713780919,1.8141669331868917,1.0824132737524745,1.4761215629522346,-0.5106524475690691,-0.5537806176783959,-2.447922927223725,1.0982215312318173,1.2345223384142483,3.229307383481519,0.16708066178030842,2.5836416436813394,0.023453856756214198,-0.9806418428287401,0.005232520426002255,1.345634699869829,1.2905734888543665,0.6874905441201736,0.20579464248977986,1.0145009154172162,2.2779051385969704,1.0583250181354726,1.6413663258218887,-1.206832076096465,1.7608962396994756,0.10888598069541369,2.5957287469323362
2023-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,0.08%,0.07%,0.08%,0.95%,+1.61%,+1.19%,0.31%,0.62%,-0.18%,0.95%,0.21%,-0.72%,+0.25%,+0.04%,+0.29%,+0.17%,-1.17%,-1.64%,0.05%,-1.99%,-0.69%,2.27%,0.35%,-0.03%,-0.25%,0.44%,0.88%,-0.34%,0.54%,0.62%,1.93%,-0.95%,0.75%,0.77%,-1.02%,0.03%,0.55%,0.6941660532252241,0.6593146675339266,0.30074180018382884,2.939380540290148,1.6408668730650136,0.9757539917208728,1.2152692989361789,2.2832345623585124,-0.23933731958428694,2.725535117710747,1.2958829365079365,0.9003124157601134,1.353013530135305,1.622718052738338,1.6427949288686694,0.0427807486630969,-2.9874197961396183,-0.5864020109236936,0.545230434556065,1.2720789008484465,-0.5371774484145716,4.350634680863099,0.9103631577720014,0.3552675239124894,-0.5285879194538916,2.0631646930746177,2.551156510938331,0.14484653095931746,0.7898801689112988,1.6276740694876886,3.8550056974742626,-0.32674847229399434,3.0299940054757806,0.18624362028351937,-0.3573473055175572,0.09259976692636432,1.54027082172455
2023-01-31,-0.77%,-0.77%,0.36%,-2.08%,-1.46%,-0.97%,-0.35%,-1.35%,+0.15%,-1.96%,-1.27%,-2.67%,-1.30%,+0.89%,+0.68%,-1.23%,7.73%,-2.23%,-0.52%,-2.29%,-0.93%,-1.71%,-0.97%,-0.45%,0.07%,-1.94%,-1.80%,-0.70%,-0.74%,-0.98%,-1.79%,0.49%,-2.41%,-1.89%,-0.63%,-1.55%,-0.91%,-0.684313251484372,-0.6995267907004086,0.44077809945371144,-1.146054886736738,-1.4602981442044431,-0.9677419354838815,-0.043306266159832754,-0.736432153598,-0.030848162098964294,-1.0301977112334957,-1.0550852656115814,-3.3678336466358783,-1.0506276428851096,0.9980039920159594,0.9307086239318146,-0.34209963651913655,6.460229692439262,-3.8390328704369496,-0.46953082563136433,-4.230730082132788,-1.6135049840105367,0.5198869251633169,-0.620357926718587,-0.4851909878818094,-0.17799224397319077,-1.5054311373146667,-0.9321579773629598,-1.0336871838208905,-0.20706899293432987,-0.36435871892563204,0.10221614683997343,-0.4658067582612135,-1.6786405472600459,-1.1423422606188864,-1.6490836526791421,-1.5168765994899485,-0.36784141044548035
2023-02-01,1.09%,1.10%,-0.17%,1.54%,+2.44%,+2.25%,0.25%,-1.04%,+0.15%,1.67%,1.43%,1.93%,+1.46%,-0.89%,-0.83%,+0.69%,-2.71%,1.25%,1.34%,0.89%,1.30%,2.22%,1.71%,0.71%,1.08%,1.44%,1.35%,2.23%,2.72%,1.38%,1.94%,1.19%,1.65%,2.37%,0.81%,1.18%,1.69%,0.3177370335744968,0.32309228690595077,0.19071798631567696,-0.5747714209740432,0.9431092181320395,1.2609970674486717,-0.10253082841483979,-2.372764347421497,0.29927945218848623,-0.31974775119067217,0.14078472179714757,-0.7927998961523482,0.14838253213317,-0.028481913984629275,-0.14721945196373296,-0.5488567250842364,4.808208420547389,-1.0165631971529183,0.8092608412247922,-1.4259599175940905,0.35596216918163165,0.47009600489465003,0.7280382417469551,0.25695162083308537,1.1507017513231066,-0.5285160231937185,-0.470202645735623,1.511057380083509,1.9519776852086606,0.3896976673545665,0.10895473252772508,1.6871751867103986,-0.7999790213340758,0.4341412110296641,0.16935040416619324,-0.3833189070531125,0.7673780786057058
2023-02-02,0.02%,-0.02%,-0.87%,2.16%,-2.38%,-1.68%,1.41%,1.02%,-0.89%,2.00%,1.03%,5.19%,+1.05%,-2.67%,-2.50%,-0.79%,-7.89%,-3.12%,0.02%,-1.89%,0.48%,1.89%,0.71%,0.18%,0.76%,2.29%,1.35%,0.65%,1.08%,1.13%,1.72%,-0.06%,2.64%,3.42%,1.26%,-0.18%,0.56%,1.1147791683441317,1.0744413201124758,-1.036379789988742,3.7286931818181817,0.0,0.5330174711282274,1.6706868128462882,-0.027338505797227793,-0.7454566124762528,3.708248234097103,2.473651580905146,7.213198271294013,2.524783648640914,-3.5290796160361375,-3.301731050422142,-0.10727311735678811,-10.381141621780046,-1.9127058210320367,1.3535806429360526,-1.0225994040305508,1.784724275760457,4.156168933169823,2.437927532924046,0.897672636388668,1.843426355173528,3.7625460899400145,2.717000649311978,2.8919733016945712,3.8253172622259095,2.5259251115966364,3.6874214835977575,1.1306706697932547,4.334473865991777,5.873758260516807,2.0727385983773727,1.006334940880003,2.2602381250418224
2023-02-03,-0.11%,-0.15%,0.54%,3.48%,-0.99%,-2.42%,1.82%,0.78%,+0.20%,3.25%,1.43%,2.22%,+1.47%,-0.43%,0.00%,-0.34%,4.81%,-0.69%,0.18%,-2.52%,-0.68%,3.08%,0.77%,0.15%,-0.86%,2.78%,6.74%,-0.28%,2.38%,1.83%,2.35%,0.12%,4.57%,2.13%,1.13%,-0.00%,1.15%,-0.09416657708789775,-0.17273685443260334,-0.33361523252790815,5.717165898617512,-3.3453887884267695,-4.05444540978858,3.2586537564370084,1.8061178714298256,-0.6908294818778872,5.319762254059594,2.4816625916870416,7.5265637627228985,2.530540156012371,-3.076923076923067,-2.499286597545879,-1.1293415725548677,-3.453608708600088,-3.7910553937360416,0.20068607569162297,-4.361495964471476,-0.19956467617220872,5.033650578340612,1.4919468448352764,0.33601749314056256,-0.1037718826889229,5.138856141901509,8.174030669965976,0.3674467281198587,3.485642546243148,2.9794607529149038,4.112047739765792,0.058459871016129636,7.332880004544537,5.623064370175137,2.4017314008441972,-0.17955928698077597,1.717880488943323
2023-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,-0.38%,-0.40%,1.16%,-1.73%,-1.84%,-2.20%,0.28%,0.47%,+1.85%,-1.59%,-1.04%,-1.90%,-1.04%,+3.45%,+4.55%,+0.41%,-2.14%,-3.28%,-0.10%,-0.23%,-0.26%,-3.11%,-0.52%,-2.07%,-0.42%,-0.80%,-2.22%,-1.82%,0.12%,-1.49%,-2.65%,-0.09%,-1.23%,-0.76%,-1.81%,-0.38%,-0.30%,-0.4896882352226759,-0.544687829448284,1.7094244937789338,1.6895905914573979,-2.8095091077492977,-4.565537555228271,2.107962553466514,1.2490755533400615,2.060084432372293,1.6132761957277044,0.37509831205759575,0.28111993288072945,0.4192551484386455,2.985074626865681,4.543680796058732,0.0644329896907241,2.574141370283168,-3.9523676583181664,0.08058917230061408,-2.742316397271079,-0.9366148388781924,-0.12137608609267748,0.25112933674097143,-1.9214945034355155,-1.2783697138277308,1.9607318617469327,4.368799023583095,-2.0954403028020376,2.4984050881410718,0.3181038161756743,-0.3594649648516339,0.02539211405709811,3.2866734258377517,1.3503463392647892,-0.6948919663073236,-0.38272110668765874,0.8453672993232708
2023-02-07,-0.10%,-0.08%,0.72%,-0.86%,+3.99%,+5.23%,-0.71%,-1.70%,+1.03%,-1.00%,-0.58%,-1.70%,-0.61%,+2.30%,+2.84%,-0.63%,6.00%,0.98%,-0.14%,-0.40%,-0.60%,-0.13%,-0.21%,0.87%,0.02%,-1.22%,-1.31%,-1.08%,-0.99%,-1.17%,-0.41%,-0.01%,-1.34%,-0.48%,-1.64%,-0.54%,-0.75%,-0.4784229615491691,-0.47804792210458397,1.8931865204687104,-2.5784731546889295,3.9936608557844795,5.227343025054131,-0.43027622196036347,-1.2430714681545632,2.896030307483795,-2.5684348196362308,-1.622330907789574,-3.5679759160343516,-1.643156544873397,3.5521454958795116,4.3835296862241915,0.15024683408457956,3.7373239724910015,-2.3326261295913238,-0.24297026540152722,-0.6253038034809641,-0.8533654669498829,-3.236116615833356,-0.7258677862794182,-1.2232148386361974,-0.39993716654400613,-2.013826269912834,-3.4988825176289304,-2.876562275903631,-0.8738426702824131,-2.6416710680156057,-3.049735556329991,-0.09586470494064088,-2.5559039803606765,-1.236078671180719,-3.4209815002138386,-0.914106210190136,-1.0533638509107288
2023-02-08,0.78%,0.80%,-0.19%,2.09%,+0.67%,+1.21%,1.51%,0.55%,-0.36%,1.90%,1.27%,3.12%,+1.29%,+0.98%,-0.18%,+0.79%,-3.96%,4.09%,1.16%,3.08%,0.64%,0.22%,0.25%,-0.08%,-0.36%,2.46%,2.48%,1.30%,1.09%,0.62%,0.65%,2.56%,3.12%,0.72%,0.46%,0.36%,1.27%,0.6799493244663047,0.7184500323891408,0.5284407397130878,1.2099968314321927,4.690966719492873,6.49551500154655,0.7824828404037957,-1.1566659625788824,0.6589389639747989,0.8898166646157171,0.6750647941655115,1.3639939345658376,0.6652999651878031,3.2846715328467155,2.6545621696161787,0.1575943436408663,1.8003269235111572,5.109688010883037,1.0205459281275677,2.669393048707619,0.043978848786729266,0.08752727511522902,0.039063957446796575,0.785399816991813,-0.333837237095117,1.2115845947204702,1.1373681675910299,0.20547097384300506,0.08787551445560035,-0.5585060025767845,0.23698518741074917,2.5496953165382914,1.7321850088951072,0.23582052739760107,-1.194270123318394,-0.18378585805993658,0.506463367146635
