,date,fg_index,rating
2681,2021-08-27,47,neutral
2682,2021-08-30,48,neutral
2683,2021-08-31,47,neutral
2684,2021-09-01,43,fear
2685,2021-09-02,44,fear
2686,2021-09-03,44,fear
2687,2021-09-07,42,fear
2688,2021-09-08,39,fear
2689,2021-09-09,34,fear
2690,2021-09-10,21,extreme fear
2691,2021-09-13,28,fear
2692,2021-09-14,25,extreme fear
2693,2021-09-15,31,fear
2694,2021-09-16,32,fear
2695,2021-09-17,18,extreme fear
2696,2021-09-20,11,extreme fear
2697,2021-09-21,11,extreme fear
2698,2021-09-22,20,extreme fear
2699,2021-09-23,24,extreme fear
2700,2021-09-24,24,extreme fear
2701,2021-09-27,25,extreme fear
2702,2021-09-28,12,extreme fear
2703,2021-09-29,12,extreme fear
2704,2021-09-30,10,extreme fear
2705,2021-10-01,18,extreme fear
2706,2021-10-04,10,extreme fear
2707,2021-10-05,19,extreme fear
2708,2021-10-06,20,extreme fear
2709,2021-10-07,25,extreme fear
2710,2021-10-08,25,fear
2711,2021-10-11,26,fear
2712,2021-10-12,23,extreme fear
2713,2021-10-13,24,extreme fear
2714,2021-10-14,32,fear
2715,2021-10-15,44,fear
2716,2021-10-18,47,neutral
2717,2021-10-19,53,neutral
2718,2021-10-20,57,greed
2719,2021-10-21,60,greed
2720,2021-10-22,60,greed
2721,2021-10-25,63,greed
2722,2021-10-26,63,greed
2723,2021-10-27,58,greed
2724,2021-10-28,64,greed
2725,2021-10-29,65,greed
2726,2021-11-01,66,greed
2727,2021-11-02,68,greed
2728,2021-11-03,72,greed
2729,2021-11-04,72,greed
2730,2021-11-05,74,greed
2731,2021-11-08,75,greed
2732,2021-11-09,77,extreme greed
2733,2021-11-10,73,greed
2734,2021-11-11,72,greed
2735,2021-11-12,74,greed
2736,2021-11-15,72,greed
2737,2021-11-16,72,greed
2738,2021-11-17,69,greed
2739,2021-11-18,70,greed
2740,2021-11-19,63,greed
2741,2021-11-22,60,greed
2742,2021-11-23,60,greed
2743,2021-11-24,57,greed
2744,2021-11-26,31,fear
2745,2021-11-29,38,fear
2746,2021-11-30,25,extreme fear
2747,2021-12-01,25,fear
2748,2021-12-02,23,extreme fear
2749,2021-12-03,20,extreme fear
2750,2021-12-06,21,extreme fear
2751,2021-12-07,38,fear
2752,2021-12-08,41,fear
2753,2021-12-09,37,fear
2754,2021-12-10,42,fear
2755,2021-12-13,35,fear
2756,2021-12-14,32,fear
2757,2021-12-15,38,fear
2758,2021-12-16,34,fear
2759,2021-12-17,33,fear
2760,2021-12-20,29,fear
2761,2021-12-21,34,fear
2762,2021-12-22,40,fear
2763,2021-12-23,50,neutral
2764,2021-12-27,56,greed
2765,2021-12-28,63,greed
2766,2021-12-29,64,greed
2767,2021-12-30,64,greed
2768,2021-12-31,63,greed
2769,2022-01-03,65,greed
2770,2022-01-04,64,greed
2771,2022-01-05,51,neutral
2772,2022-01-06,52,neutral
2773,2022-01-07,49,neutral
2774,2022-01-10,51,neutral
2775,2022-01-11,56,greed
2776,2022-01-12,56,greed
2777,2022-01-13,52,neutral
2778,2022-01-14,56,greed
2779,2022-01-18,54,neutral
2780,2022-01-19,45,fear
2781,2022-01-20,39,fear
2782,2022-01-21,27,fear
2783,2022-01-24,23,extreme fear
2784,2022-01-25,21,extreme fear
2785,2022-01-26,20,extreme fear
2786,2022-01-27,19,extreme fear
2787,2022-01-28,24,extreme fear
2788,2022-01-31,29,fear
2789,2022-02-01,31,fear
2790,2022-02-02,29,fear
2791,2022-02-03,26,fear
2792,2022-02-04,28,fear
2793,2022-02-07,28,fear
2794,2022-02-08,29,fear
2795,2022-02-09,33,fear
2796,2022-02-10,34,fear
2797,2022-02-11,28,fear
2798,2022-02-14,26,fear
2799,2022-02-15,30,fear
2800,2022-02-16,32,fear
2801,2022-02-17,32,fear
2802,2022-02-18,30,fear
2803,2022-02-22,29,fear
2804,2022-02-23,19,extreme fear
2805,2022-02-24,21,extreme fear
2806,2022-02-25,28,fear
2807,2022-02-28,25,fear
2808,2022-03-01,23,extreme fear
2809,2022-03-02,18,extreme fear
2810,2022-03-03,22,extreme fear
2811,2022-03-04,18,extreme fear
2812,2022-03-07,17,extreme fear
2813,2022-03-08,17,extreme fear
2814,2022-03-09,18,extreme fear
2815,2022-03-10,18,extreme fear
2816,2022-03-11,19,extreme fear
2817,2022-03-14,18,extreme fear
2818,2022-03-15,22,extreme fear
2819,2022-03-16,25,fear
2820,2022-03-17,34,fear
2821,2022-03-18,38,fear
2822,2022-03-21,41,fear
2823,2022-03-22,45,fear
2824,2022-03-23,45,neutral
2825,2022-03-24,47,neutral
2826,2022-03-25,49,neutral
2827,2022-03-28,51,neutral
2828,2022-03-29,53,neutral
2829,2022-03-30,53,neutral
2830,2022-03-31,59,greed
2831,2022-04-01,60,greed
2832,2022-04-04,62,greed
2833,2022-04-05,48,neutral
2834,2022-04-06,46,neutral
2835,2022-04-07,47,neutral
2836,2022-04-08,46,neutral
2837,2022-04-11,43,fear
2838,2022-04-12,42,fear
2839,2022-04-13,42,fear
2840,2022-04-14,40,fear
2841,2022-04-18,38,fear
2842,2022-04-19,40,fear
2843,2022-04-20,43,fear
2844,2022-04-21,39,fear
2845,2022-04-22,32,fear
2846,2022-04-25,30,fear
2847,2022-04-26,18,extreme fear
2848,2022-04-27,16,extreme fear
2849,2022-04-28,24,extreme fear
2850,2022-04-29,14,extreme fear
2851,2022-05-02,13,extreme fear
2852,2022-05-03,30,fear
2853,2022-05-04,22,extreme fear
2854,2022-05-05,13,extreme fear
2855,2022-05-06,12,extreme fear
2856,2022-05-09,8,extreme fear
2857,2022-05-10,7,extreme fear
2858,2022-05-11,4,extreme fear
2859,2022-05-12,3,extreme fear
2860,2022-05-13,11,extreme fear
2861,2022-05-16,12,extreme fear
2862,2022-05-17,15,extreme fear
2863,2022-05-18,7,extreme fear
2864,2022-05-19,14,extreme fear
2865,2022-05-20,13,extreme fear
2866,2022-05-23,18,extreme fear
2867,2022-05-24,16,extreme fear
2868,2022-05-25,18,extreme fear
2869,2022-05-26,24,extreme fear
2870,2022-05-27,30,fear
2871,2022-05-31,40,fear
2872,2022-06-01,41,fear
2873,2022-06-02,45,fear
2874,2022-06-03,35,fear
2875,2022-06-06,43,fear
2876,2022-06-07,46,neutral
2877,2022-06-08,48,neutral
2878,2022-06-09,47,neutral
2879,2022-06-10,40,fear
2880,2022-06-13,25,fear
2881,2022-06-14,21,extreme fear
2882,2022-06-15,29,fear
2883,2022-06-16,18,extreme fear
2884,2022-06-17,17,extreme fear
2885,2022-06-21,20,extreme fear
2886,2022-06-22,27,fear
2887,2022-06-23,27,fear
2888,2022-06-24,31,fear
2889,2022-06-27,31,fear
2890,2022-06-28,28,fear
2891,2022-06-29,27,fear
2892,2022-06-30,24,extreme fear
2893,2022-07-01,25,extreme fear
2894,2022-07-05,22,extreme fear
2895,2022-07-06,23,extreme fear
2896,2022-07-07,28,fear
2897,2022-07-08,31,fear
2898,2022-07-11,30,fear
2899,2022-07-12,30,fear
2900,2022-07-13,27,fear
2901,2022-07-14,27,fear
2902,2022-07-15,33,fear
2903,2022-07-18,36,fear
2904,2022-07-19,39,fear
2905,2022-07-20,44,fear
2906,2022-07-21,48,neutral
2907,2022-07-22,42,fear
2908,2022-07-25,42,fear
2909,2022-07-26,42,fear
2910,2022-07-27,47,neutral
2911,2022-07-28,48,neutral
2912,2022-07-29,52,neutral
2913,2022-08-01,59,greed
2914,2022-08-02,57,greed
2915,2022-08-03,60,greed
2916,2022-08-04,62,greed
2917,2022-08-05,63,greed
2918,2022-08-08,65,greed
2919,2022-08-09,64,greed
2920,2022-08-10,65,greed
2921,2022-08-11,66,greed
2922,2022-08-12,68,greed
2923,2022-08-15,67,greed
2924,2022-08-16,68,greed
2925,2022-08-17,67,greed
2926,2022-08-18,66,greed
2927,2022-08-19,64,greed
2928,2022-08-22,60,greed
2929,2022-08-23,57,greed
2930,2022-08-24,58,greed
2931,2022-08-25,58,greed
2932,2022-08-26,56,greed
2933,2022-08-29,54,neutral
2934,2022-08-30,50,neutral
2935,2022-08-31,52,neutral
2936,2022-09-01,49,neutral
2937,2022-09-02,42,fear
2938,2022-09-06,41,fear
2939,2022-09-07,40,fear
2940,2022-09-08,40,fear
2941,2022-09-09,44,fear
2942,2022-09-12,48,neutral
2943,2022-09-13,37,fear
2944,2022-09-14,42,fear
2945,2022-09-15,41,fear
2946,2022-09-16,35,fear
2947,2022-09-19,36,fear
2948,2022-09-20,36,fear
2949,2022-09-21,27,fear
2950,2022-09-22,29,fear
2951,2022-09-23,24,extreme fear
2952,2022-09-26,18,extreme fear
2953,2022-09-27,17,extreme fear
2954,2022-09-28,19,extreme fear
2955,2022-09-29,15,extreme fear
2956,2022-09-30,15,extreme fear
2957,2022-10-03,23,extreme fear
2958,2022-10-04,30,fear
2959,2022-10-05,31,fear
2960,2022-10-06,28,fear
2961,2022-10-07,22,extreme fear
2962,2022-10-10,20,extreme fear
2963,2022-10-11,18,extreme fear
2964,2022-10-12,18,extreme fear
2965,2022-10-13,24,extreme fear
2966,2022-10-14,21,extreme fear
2967,2022-10-17,29,fear
2968,2022-10-18,34,fear
2969,2022-10-19,34,fear
2970,2022-10-20,40,fear
2971,2022-10-21,45,neutral
2972,2022-10-24,48,neutral
2973,2022-10-25,53,neutral
2974,2022-10-26,55,greed
2975,2022-10-27,57,greed
2976,2022-10-28,61,greed
2977,2022-10-31,58,greed
2978,2022-11-01,58,greed
2979,2022-11-02,50,neutral
2980,2022-11-03,54,neutral
2981,2022-11-04,58,greed
2982,2022-11-07,61,greed
2983,2022-11-08,58,greed
2984,2022-11-09,53,neutral
2985,2022-11-10,63,greed
2986,2022-11-11,66,greed
2987,2022-11-12,66,greed
2988,2022-11-14,64,greed
2989,2022-11-15,67,greed
2990,2022-11-16,63,greed
2991,2022-11-17,62,greed
2992,2022-11-18,61,greed
2993,2022-11-19,61,greed
2994,2022-11-21,63,greed
2995,2022-11-22,63,greed
2996,2022-11-23,63,greed
2997,2022-11-24,63,greed
2998,2022-11-25,63,greed
2999,2022-11-26,64,greed
3000,2022-11-28,60,greed
3001,2022-11-29,64,greed
3002,2022-11-30,70,greed
3003,2022-12-01,63,greed
3004,2022-12-02,68,greed
3005,2022-12-03,67,greed
3006,2022-12-05,65,greed
3007,2022-12-06,62,greed
3008,2022-12-07,55,greed
3009,2022-12-08,56,greed
3010,2022-12-09,53,neutral
3011,2022-12-10,59,greed
3012,2022-12-12,59,greed
3013,2022-12-13,63,greed
3014,2022-12-14,57,greed
3015,2022-12-15,45,fear
3016,2022-12-16,43,fear
3017,2022-12-17,40,fear
3018,2022-12-19,38,fear
3019,2022-12-20,38,fear
3020,2022-12-21,38,fear
3021,2022-12-22,35,fear
3022,2022-12-23,38,fear
3023,2022-12-24,38,fear
3024,2022-12-27,36,fear
3025,2022-12-28,32,fear
3026,2022-12-29,36,fear
3027,2022-12-30,38,fear
3028,2022-12-31,38,fear
3029,2023-01-03,38,fear
3030,2023-01-04,41,fear
3031,2023-01-05,43,fear
3032,2023-01-06,47,neutral
3033,2023-01-07,48,neutral
3034,2023-01-09,48,neutral
3035,2023-01-10,52,neutral
3036,2023-01-11,56,greed
3037,2023-01-12,60,greed
3038,2023-01-13,64,greed
3039,2023-01-14,64,greed
3040,2023-01-17,65,greed
3041,2023-01-18,56,greed
3042,2023-01-19,54,neutral
3043,2023-01-20,59,greed
3044,2023-01-23,65,greed
3045,2023-01-24,61,greed
3046,2023-01-25,66,greed
3047,2023-01-26,69,greed
3048,2023-01-27,69,greed
3049,2023-01-28,69,greed
3050,2023-01-30,68,greed
3051,2023-01-31,70,greed
3052,2023-02-01,67,greed
3053,2023-02-02,78,extreme greed
3054,2023-02-03,74,greed
3055,2023-02-04,74,greed
3056,2023-02-06,73,greed
3057,2023-02-07,77,extreme greed
3058,2023-02-08,76,extreme greed
3059,2023-02-09,71,greed
3060,2023-02-10,69,greed
3061,2023-02-11,70,greed
3062,2023-02-13,70,greed
3063,2023-02-14,72,greed
3064,2023-02-15,72,greed
3065,2023-02-16,67,greed
3066,2023-02-17,66,greed
3067,2023-02-18,65,greed
3068,2023-02-21,61,greed
3069,2023-02-22,62,greed
3070,2023-02-23,62,greed
3071,2023-02-24,60,greed
3072,2023-02-25,61,greed
3073,2023-02-27,60,greed
3074,2023-02-28,57,greed
3075,2023-03-01,48,neutral
3076,2023-03-02,51,neutral
3077,2023-03-03,53,neutral
3078,2023-03-04,54,neutral
3079,2023-03-06,53,neutral
3080,2023-03-07,46,neutral
3081,2023-03-08,44,fear
3082,2023-03-09,33,fear
3083,2023-03-10,21,extreme fear
3084,2023-03-11,29,fear
3085,2023-03-13,23,extreme fear
3086,2023-03-14,20,extreme fear
3087,2023-03-15,18,extreme fear
3088,2023-03-16,33,fear
3089,2023-03-17,27,fear
3090,2023-03-18,20,extreme fear
3091,2023-03-20,30,fear
3092,2023-03-21,43,fear
3093,2023-03-22,41,fear
3094,2023-03-23,38,fear
3095,2023-03-24,37,fear
3096,2023-03-25,39,fear
3097,2023-03-27,38,fear
3098,2023-03-28,38,fear
3099,2023-03-29,40,fear
3100,2023-03-30,45,fear
3101,2023-03-31,60,greed
3102,2023-04-01,59,greed
3103,2023-04-03,55,greed
3104,2023-04-04,53,neutral
3105,2023-04-05,56,greed
3106,2023-04-06,57,greed
3107,2023-04-07,58,greed
3108,2023-04-10,59,greed
3109,2023-04-11,60,greed
3110,2023-04-12,60,greed
3111,2023-04-13,69,greed
3112,2023-04-14,67,greed
3113,2023-04-15,69,greed
3114,2023-04-17,69,greed
3115,2023-04-18,70,greed
3116,2023-04-19,69,greed
3117,2023-04-20,64,greed
3118,2023-04-21,64,greed
3119,2023-04-22,65,greed
3120,2023-04-24,63,greed
3121,2023-04-25,54,neutral
3122,2023-04-26,52,neutral
3123,2023-04-27,58,greed
3124,2023-04-28,61,greed
3125,2023-05-01,57,greed
3126,2023-05-02,52,neutral
3127,2023-05-03,57,greed
3128,2023-05-04,52,neutral
3129,2023-05-05,60,greed
3130,2023-05-08,60,greed
3131,2023-05-09,58,greed
3132,2023-05-10,58,greed
3133,2023-05-11,57,greed
3134,2023-05-12,58,greed
3135,2023-05-15,59,greed
3136,2023-05-16,57,greed
3137,2023-05-17,62,greed
3138,2023-05-18,68,greed
3139,2023-05-19,69,greed
3140,2023-05-22,70,greed
3141,2023-05-23,64,greed
3142,2023-05-24,61,greed
3143,2023-05-25,62,greed
3144,2023-05-26,69,greed
3145,2023-05-30,69,greed
3146,2023-05-31,64,greed
3147,2023-06-01,62,greed
3148,2023-06-02,74,greed
3149,2023-06-05,74,greed
3150,2023-06-06,76,extreme greed
3151,2023-06-07,77,extreme greed
3152,2023-06-08,78,extreme greed
3153,2023-06-09,77,extreme greed
3154,2023-06-12,79,extreme greed
3155,2023-06-13,81,extreme greed
3156,2023-06-14,79,extreme greed
3157,2023-06-15,81,extreme greed
3158,2023-06-16,80,extreme greed
3159,2023-06-20,78,extreme greed
3160,2023-06-21,78,extreme greed
3161,2023-06-22,77,extreme greed
3162,2023-06-23,74,greed
3163,2023-06-26,73,greed
3164,2023-06-27,79,extreme greed
3165,2023-06-28,79,extreme greed
3166,2023-06-29,79,extreme greed
3167,2023-06-30,83,extreme greed
3168,2023-07-03,79,extreme greed
3169,2023-07-04,80,extreme greed
3170,2023-07-05,79,extreme greed
3171,2023-07-06,78,extreme greed
3172,2023-07-07,78,extreme greed
3173,2023-07-10,78,extreme greed
3174,2023-07-11,79,extreme greed
3175,2023-07-12,80,extreme greed
3176,2023-07-13,81,extreme greed
3177,2023-07-14,80,extreme greed
3178,2023-07-17,81,extreme greed
3179,2023-07-18,83,extreme greed
3180,2023-07-19,82,extreme greed
3181,2023-07-20,82,extreme greed
3182,2023-07-21,83,extreme greed
3183,2023-07-24,81,extreme greed
3184,2023-07-25,81,extreme greed
3185,2023-07-26,80,extreme greed
3186,2023-07-27,77,extreme greed
3187,2023-07-28,78,extreme greed
3188,2023-07-31,77,extreme greed
3189,2023-08-01,59,greed
3190,2023-08-02,74,greed
3191,2023-08-03,75,greed
3192,2023-08-04,69,greed
3193,2023-08-07,67,greed
3194,2023-08-08,69,greed
3195,2023-08-09,67,greed
3196,2023-08-10,64,greed
3197,2023-08-11,63,greed
3198,2023-08-14,70,greed
3199,2023-08-15,56,greed
3200,2023-08-16,52,neutral
3201,2023-08-17,44,fear
3202,2023-08-18,46,neutral
3203,2023-08-21,48,neutral
3204,2023-08-22,47,neutral
3205,2023-08-23,50,neutral
3206,2023-08-24,43,fear
3207,2023-08-25,43,fear
