,Unnamed: 0,date,jykw,open,high,low,vol,jykw_cr
1066,1066.0,2024-02-01,9.0744,9.0845,9.1232,9.0589,,-0.04%
1067,1067.0,2024-02-02,9.0146,9.0808,9.0855,8.9409,,-0.66%
1068,1068.0,2024-02-05,8.9652,9.0267,9.0282,8.9583,,-0.55%
1069,1069.0,2024-02-06,8.9678,8.9719,8.9839,8.9264,,0.03%
1070,1070.0,2024-02-07,8.9634,8.9714,8.9902,8.9431,,-0.05%
1071,1071.0,2024-02-08,8.9151,8.9664,8.978,8.9049,,-0.54%
1072,1072.0,2024-02-09,8.9069,8.9242,8.9438,8.8984,,-0.09%
1073,1073.0,2024-02-12,8.8963,8.9218,8.9361,8.8898,,-0.12%
1074,1074.0,2024-02-13,8.8896,8.901,8.9136,8.8251,,-0.08%
1075,1075.0,2024-02-14,8.8302,8.8937,8.9079,8.8309,,-0.67%
1076,1076.0,2024-02-15,8.8611,8.8393,8.9044,8.8372,,0.35%
1077,1077.0,2024-02-16,8.8611,8.8642,8.8978,8.8514,,0.00%
1078,1078.0,2024-02-19,8.8832,8.8783,8.9116,8.8665,,0.25%
1079,1079.0,2024-02-20,8.8907,8.8919,8.9128,8.8755,,0.08%
1080,1080.0,2024-02-21,8.8686,8.8938,8.9147,8.8667,,-0.25%
1081,1081.0,2024-02-22,8.8167,8.8716,8.8798,8.8117,,-0.59%
1082,1082.0,2024-02-23,8.8351,8.8192,8.8563,8.8158,,0.21%
1083,1083.0,2024-02-26,8.8375,8.8453,8.8656,8.8263,,0.03%
1084,1084.0,2024-02-27,8.8491,8.8409,8.8742,8.8319,,0.13%
1085,1085.0,2024-02-28,8.8524,8.8517,8.8894,8.839,,0.04%
1086,1086.0,2024-02-29,8.8987,8.8632,8.9452,8.8574,,0.52%
1087,1087.0,2024-03-01,8.8625,8.9063,8.9084,8.8573,,-0.41%
1088,1088.0,2024-03-04,8.8408,8.8731,8.8852,8.842,,-0.24%
1089,1089.0,2024-03-05,8.8997,8.8494,8.9239,8.8425,,0.67%
1090,1090.0,2024-03-06,8.8953,8.9079,8.9304,8.8893,,-0.05%
1091,1091.0,2024-03-07,8.9362,8.9037,9.0047,8.9018,,0.46%
1092,1092.0,2024-03-08,8.9463,8.944,8.991,8.9092,,0.11%
1093,1093.0,2024-03-11,8.9196,8.9586,8.9875,8.9044,,-0.30%
1094,1094.0,2024-03-12,8.881,8.9261,8.9585,8.8457,,-0.43%
1095,1095.0,2024-03-13,8.8908,8.8854,8.9251,8.8686,,0.11%
1096,1096.0,2024-03-14,8.9216,8.8935,8.9506,8.88,,0.35%
1097,1097.0,2024-03-15,8.9274,8.9308,8.9819,8.9147,,0.07%
1098,1098.0,2024-03-18,8.9576,8.9325,8.9758,8.9183,,0.34%
1099,1099.0,2024-03-19,8.8641,8.9639,8.9768,8.8606,,-1.04%
1100,1100.0,2024-03-20,8.7856,8.866,8.8718,8.789,,-0.89%
1101,1101.0,2024-03-21,8.7982,8.797,8.8365,8.7531,,0.14%
1102,1102.0,2024-03-22,8.8705,8.8061,8.9045,8.7784,,0.82%
1103,1103.0,2024-03-25,8.8419,8.8808,8.902,8.8334,,-0.32%
1104,1104.0,2024-03-26,8.8593,8.8475,8.8843,8.8207,,0.20%
1105,1105.0,2024-03-27,8.9197,8.8682,8.9386,8.846,,0.68%
1106,1106.0,2024-03-28,8.9139,8.9248,8.9416,8.8739,,-0.07%
1107,1107.0,2024-03-29,8.8843,8.9226,8.9234,8.8776,,-0.33%
1108,1108.0,2024-04-01,8.9235,8.8977,8.9424,8.8722,,0.44%
1109,1109.0,2024-04-02,8.9163,8.9266,8.95,8.8867,,-0.08%
1110,1110.0,2024-04-03,8.8639,8.92,8.9297,8.8672,,-0.59%
1111,1111.0,2024-04-04,8.9263,8.8696,8.9417,8.8547,,0.70%
1112,1112.0,2024-04-05,8.9093,8.931,8.9672,8.8975,,-0.19%
1113,1113.0,2024-04-08,8.9164,8.9155,8.9376,8.9051,,0.08%
1114,1114.0,2024-04-09,8.9001,8.9261,8.9381,8.8995,,-0.18%
1115,1115.0,2024-04-10,8.9003,8.9101,8.9498,8.858,,0.00%
1116,1116.0,2024-04-11,8.9184,8.9045,8.9593,8.9036,,0.20%
1117,1117.0,2024-04-12,8.9993,8.9279,9.0746,8.9172,,0.91%
1118,1118.0,2024-04-15,8.989,9.0182,9.0385,8.9579,,-0.11%
1119,1119.0,2024-04-16,8.9807,8.997,9.0757,8.9825,,-0.09%
1120,1120.0,2024-04-17,8.931,8.9839,9.0025,8.9311,,-0.55%
1121,1121.0,2024-04-18,8.919,8.9399,8.9611,8.8874,,-0.13%
1122,1122.0,2024-04-19,8.8865,8.9271,9.0575,8.8903,,-0.36%
1123,1123.0,2024-04-22,8.9036,8.8914,8.9485,8.8847,,0.19%
1124,1124.0,2024-04-23,8.8675,8.9078,8.9191,8.8642,,-0.41%
1125,1125.0,2024-04-24,8.864,8.8729,8.8961,8.8299,,-0.04%
1126,1126.0,2024-04-25,8.8103,8.8693,8.8812,8.8143,,-0.61%
1127,1127.0,2024-04-26,8.6923,8.8154,8.8632,8.6934,,-1.34%
1128,1128.0,2024-04-29,8.7928,8.7274,8.9131,8.6436,,1.16%
1129,1129.0,2024-04-30,8.7788,8.7983,8.8373,8.7657,,-0.16%
1130,1130.0,2024-05-01,8.9142,8.7829,9.001,8.7653,,1.54%
1131,1131.0,2024-05-02,8.8946,8.9232,8.9343,8.8134,,-0.22%
1132,1132.0,2024-05-03,8.8532,8.9032,8.9568,8.8519,,-0.47%
1133,1133.0,2024-05-06,8.8033,8.8708,8.8749,8.7968,,-0.56%
1134,1134.0,2024-05-07,8.7835,8.808,8.8315,8.7724,,-0.22%
1135,1135.0,2024-05-08,8.7739,8.7878,8.8233,8.7601,,-0.11%
1136,1136.0,2024-05-09,8.7798,8.7791,8.8187,8.7602,,0.07%
1137,1137.0,2024-05-10,8.7939,8.7868,8.8087,8.7644,,0.16%
1138,1138.0,2024-05-13,8.7448,8.8042,8.8132,8.7423,,-0.56%
1139,1139.0,2024-05-14,8.7246,8.7502,8.7709,8.7153,,-0.23%
1140,1140.0,2024-05-15,8.735,8.7293,8.7869,8.6832,,0.12%
1141,1141.0,2024-05-16,8.6775,8.7376,8.7915,8.6675,,-0.66%
1142,1142.0,2024-05-17,8.6829,8.6875,8.7242,8.6663,,0.06%
1143,1143.0,2024-05-20,8.7027,8.6965,8.737,8.6854,,0.23%
1144,1144.0,2024-05-21,8.7271,8.713,8.7504,8.6891,,0.28%
1145,1145.0,2024-05-22,8.7036,8.7367,8.752,8.6998,,-0.27%
1146,1146.0,2024-05-23,8.7125,8.714,8.7374,8.6665,,0.10%
1147,1147.0,2024-05-24,8.6991,8.7217,8.747,8.6915,,-0.15%
1148,1148.0,2024-05-27,8.668,8.707,8.7262,8.6732,,-0.36%
1149,1149.0,2024-05-28,8.669,8.678,8.6953,8.6464,,0.01%
1150,1150.0,2024-05-29,8.6895,8.6788,8.7112,8.6572,,0.24%
1151,1151.0,2024-05-30,8.7652,8.7009,8.8147,8.683,,0.87%
1152,1152.0,2024-05-31,8.7826,8.7755,8.8499,8.7521,,0.20%
1153,1153.0,2024-06-03,8.777,8.792,8.8125,8.7328,,-0.06%
1154,1154.0,2024-06-04,8.8633,8.7864,8.9101,8.7625,,0.98%
1155,1155.0,2024-06-05,8.765,8.8738,8.8796,8.7676,,-1.11%
1156,1156.0,2024-06-06,8.7625,8.7765,8.8087,8.7369,,-0.03%
1157,1157.0,2024-06-07,8.7973,8.7726,8.8149,8.7175,,0.40%
1158,1158.0,2024-06-10,8.7463,8.8052,8.8241,8.7444,,-0.58%
1159,1159.0,2024-06-11,8.7683,8.7542,8.7899,8.7471,,0.25%
1160,1160.0,2024-06-12,8.7401,8.7779,8.8019,8.7273,,-0.32%
1161,1161.0,2024-06-13,8.7574,8.7486,8.7951,8.7122,,0.20%
1162,1162.0,2024-06-14,8.7792,8.7655,8.8311,8.7095,,0.25%
1163,1163.0,2024-06-17,8.7383,8.7901,8.797,8.7429,,-0.47%
1164,1164.0,2024-06-18,8.7311,8.7486,8.7777,8.7339,,-0.08%
1165,1165.0,2024-06-19,8.7342,8.7413,8.7707,8.73,,0.04%
1166,1166.0,2024-06-20,8.7581,8.7444,8.775,8.7313,,0.27%
1167,1167.0,2024-06-21,8.6786,8.7623,8.7694,8.6857,,-0.91%
1168,1168.0,2024-06-24,8.6854,8.6871,8.738,8.6755,,0.08%
1169,1169.0,2024-06-25,8.7055,8.6888,8.7344,8.6703,,0.23%
1170,1170.0,2024-06-26,8.6602,8.7135,8.7271,8.6586,,-0.52%
1171,1171.0,2024-06-27,8.6232,8.6703,8.6917,8.6184,,-0.43%
1172,1172.0,2024-06-28,8.5824,8.6325,8.6386,8.5496,,-0.47%
1173,1173.0,2024-07-01,8.5614,8.5855,8.6048,8.5512,,-0.24%
1174,1174.0,2024-07-02,8.5833,8.5669,8.6075,8.5557,,0.26%
1175,1175.0,2024-07-03,8.5748,8.5888,8.6136,8.5699,,-0.10%
1176,1176.0,2024-07-04,8.5579,8.5817,8.5941,8.5441,,-0.20%
1177,1177.0,2024-07-05,8.5634,8.5594,8.6164,8.5362,,0.06%
1178,1178.0,2024-07-08,8.5998,8.5714,8.6195,8.5648,,0.43%
1179,1179.0,2024-07-09,8.5715,8.6102,8.6212,8.564,,-0.33%
1180,1180.0,2024-07-10,8.5517,8.5781,8.5945,8.5484,,-0.23%
1181,1181.0,2024-07-11,8.6322,8.5595,8.7131,8.5161,,0.94%
1182,1182.0,2024-07-12,8.6996,8.6408,8.7383,8.6052,,0.78%
1183,1183.0,2024-07-15,8.7584,8.7104,8.8007,8.6796,,0.68%
1184,1184.0,2024-07-16,8.7313,8.7647,8.7735,8.718,,-0.31%
1185,1185.0,2024-07-17,8.8259,8.7389,8.8473,8.7049,,1.08%
1186,1186.0,2024-07-18,8.7965,8.8341,8.881,8.7943,,-0.33%
1187,1187.0,2024-07-19,8.8166,8.8059,8.845,8.7856,,0.23%
1188,1188.0,2024-07-22,8.8321,8.8276,8.8788,8.8093,,0.18%
1189,1189.0,2024-07-23,8.8978,8.8396,8.9129,8.8254,,0.74%
1190,1190.0,2024-07-24,8.9804,8.9082,9.0227,8.88,,0.93%
1191,1191.0,2024-07-25,8.9778,8.9899,9.1198,8.9457,,-0.03%
1192,1192.0,2024-07-26,9.001,8.9884,9.0438,8.9558,,0.26%
1193,1193.0,2024-07-29,8.9624,9.0031,9.03,8.963,,-0.43%
1194,1194.0,2024-07-30,9.0516,8.9719,9.0664,8.926,,1.00%
1195,1195.0,2024-07-31,9.1278,9.0618,9.16,8.9859,,0.84%
1196,1196.0,2024-08-01,9.1657,9.1288,9.2027,9.0479,,0.42%
1197,1197.0,2024-08-02,9.2571,9.1754,9.2808,9.1532,,1.00%
1198,1198.0,2024-08-05,9.4744,9.2701,9.6514,9.2663,,2.35%
1199,1199.0,2024-08-06,9.5221,9.4881,9.5687,9.3662,,0.50%
1200,1200.0,2024-08-07,9.3693,9.5311,9.533,9.3016,,-1.60%
1201,1201.0,2024-08-08,9.3247,9.3814,9.4803,9.3279,,-0.48%
1202,1202.0,2024-08-09,9.3024,9.3317,9.3576,9.2472,,-0.24%
1203,1203.0,2024-08-12,9.2982,9.3061,9.3378,9.2493,,-0.05%
1204,1204.0,2024-08-13,9.2708,9.3096,9.3397,9.2584,,-0.29%
1205,1205.0,2024-08-14,9.2026,9.2803,9.3043,9.1879,,-0.74%
1206,1206.0,2024-08-15,9.1368,9.214,9.2552,9.0972,,-0.72%
1207,1207.0,2024-08-16,9.1391,9.1471,9.1863,9.0971,,0.03%
1208,1208.0,2024-08-19,9.0823,9.1437,9.181,9.056,,-0.62%
1209,1209.0,2024-08-20,9.1391,9.0907,9.1595,9.0542,,0.63%
1210,1210.0,2024-08-21,9.1718,9.1464,9.2163,9.1148,,0.36%
1211,1211.0,2024-08-22,9.1675,9.1858,9.2253,9.1388,,-0.05%
1212,1212.0,2024-08-23,9.1644,9.1764,9.2276,9.1304,,-0.03%
1213,1213.0,2024-08-26,9.1842,9.1841,9.2401,9.1655,,0.22%
1214,1214.0,2024-08-27,9.2067,9.1942,9.246,9.171,,0.24%
1215,1215.0,2024-08-28,9.2372,9.2188,9.2754,9.208,,0.33%
1216,1216.0,2024-08-29,9.1954,9.2502,9.2803,9.1609,,-0.45%
1217,1217.0,2024-08-30,9.142,9.2039,9.242,9.1415,,-0.58%
1218,1218.0,2024-09-02,9.1016,9.1499,9.1945,9.099,,-0.44%
1219,1219.0,2024-09-03,9.206,9.1084,9.2345,9.0919,,1.15%
1220,1220.0,2024-09-04,9.2754,9.2159,9.3062,9.1965,,0.75%
1221,1221.0,2024-09-05,9.2914,9.2861,9.3456,9.261,,0.17%
1222,1222.0,2024-09-06,9.3968,9.2964,9.4141,9.2593,,1.13%
1223,1223.0,2024-09-09,9.3691,9.4129,9.431,9.357,,-0.29%
1224,1224.0,2024-09-10,9.4274,9.3782,9.45,9.3504,,0.62%
1225,1225.0,2024-09-11,9.4049,9.4367,9.5204,9.3987,,-0.24%
1226,1226.0,2024-09-12,9.416,9.4113,9.449,9.3635,,0.12%
1227,1227.0,2024-09-13,9.43,9.4271,9.4735,9.4088,,0.15%
1228,1228.0,2024-09-16,9.3895,9.4465,9.4804,9.3708,,-0.43%
1229,1229.0,2024-09-17,9.2585,9.401,9.4083,9.2633,,-1.40%
1230,1230.0,2024-09-18,9.2704,9.2675,9.426,9.2562,,0.13%
1231,1231.0,2024-09-19,9.3022,9.2845,9.3523,9.2447,,0.34%
1232,1232.0,2024-09-20,9.2526,9.3157,9.3778,9.2446,,-0.53%
1233,1233.0,2024-09-23,9.2858,9.2577,9.3456,9.2339,,0.36%
1234,1234.0,2024-09-24,9.2515,9.2895,9.3175,9.2218,,-0.37%
1235,1235.0,2024-09-25,9.2114,9.2574,9.3006,9.216,,-0.43%
1236,1236.0,2024-09-26,9.0651,9.2259,9.2448,9.066,,-1.59%
1237,1237.0,2024-09-27,9.2004,9.0723,9.2285,9.0176,,1.49%
1238,1238.0,2024-09-30,9.1682,9.2122,9.2457,9.1367,,-0.35%
1239,1239.0,2024-10-01,9.2197,9.1831,9.2466,9.138,,0.56%
1240,1240.0,2024-10-02,9.0382,9.2275,9.2364,9.0372,,-1.97%
1241,1241.0,2024-10-03,9.0725,9.047,9.12,9.0063,,0.38%
1242,1242.0,2024-10-04,9.0521,9.087,9.1607,9.0432,,-0.22%
1243,1243.0,2024-10-07,9.0772,9.0561,9.1067,9.031,,0.28%
1244,1244.0,2024-10-08,9.037,9.0825,9.1595,9.0445,,-0.44%
1245,1245.0,2024-10-09,9.0128,9.0507,9.0826,9.0137,,-0.27%
1246,1246.0,2024-10-10,9.0803,9.0251,9.1217,9.0063,,0.75%
1247,1247.0,2024-10-11,9.04,9.0917,9.113,9.0417,,-0.44%
1248,1248.0,2024-10-14,9.0556,9.0477,9.1157,9.032,,0.17%
1249,1249.0,2024-10-15,9.1391,9.0696,9.1588,9.0512,,0.92%
1250,1250.0,2024-10-16,9.1126,9.1473,9.172,9.1016,,-0.29%
1251,1251.0,2024-10-17,9.1189,9.1183,9.1762,9.1009,,0.07%
1252,1252.0,2024-10-18,9.1493,9.1287,9.1756,9.1142,,0.33%
1253,1253.0,2024-10-21,9.1417,9.1622,9.2116,9.1363,,-0.08%
1254,1254.0,2024-10-22,9.1222,9.1473,9.1825,9.1177,,-0.21%
1255,1255.0,2024-10-23,9.0327,9.1336,9.1447,9.0297,,-0.98%
1256,1256.0,2024-10-24,9.0792,9.0375,9.1181,9.0271,,0.51%
1257,1257.0,2024-10-25,9.1127,9.0852,9.1699,9.066,,0.37%
1258,1258.0,2024-10-28,9.0156,9.1149,9.1169,9.0083,,-1.07%
1259,1259.0,2024-10-29,9.019,9.0209,9.0722,8.9931,,0.04%
1260,1260.0,2024-10-30,8.9831,9.0265,9.0465,8.9813,,-0.40%
1261,1261.0,2024-10-31,9.0278,8.9923,9.0865,8.9662,,0.50%
1262,1262.0,2024-11-01,9.0085,9.036,9.0732,8.9964,,-0.21%
1263,1263.0,2024-11-04,9.0214,9.023,9.0838,9.0094,,0.14%
1264,1264.0,2024-11-05,9.0811,9.036,9.1148,9.0197,,0.66%
1265,1265.0,2024-11-06,9.0556,9.0918,9.1153,9.0373,,-0.28%
1266,1266.0,2024-11-07,9.0218,9.0666,9.0895,9.0153,,-0.37%
1267,1267.0,2024-11-08,9.1466,9.0432,9.1763,9.024,,1.38%
1268,1268.0,2024-11-11,9.1015,9.1582,9.1606,9.0666,,-0.49%
1269,1269.0,2024-11-12,9.0908,9.1139,9.1624,9.0892,,-0.12%
1270,1270.0,2024-11-13,9.0313,9.1052,9.1212,9.0171,,-0.65%
1271,1271.0,2024-11-14,8.9892,9.0448,9.0534,8.9758,,-0.47%
1272,1272.0,2024-11-15,9.0293,8.9942,9.0745,8.9337,,0.45%
1273,1273.0,2024-11-18,8.9901,9.038,9.0677,8.9626,,-0.43%
1274,1274.0,2024-11-19,9.0013,9.0002,9.1104,8.9908,,0.12%
1275,1275.0,2024-11-20,8.994,9.0099,9.027,8.9431,,-0.08%
1276,1276.0,2024-11-21,9.0525,9.0072,9.0896,8.9964,,0.65%
1277,1277.0,2024-11-22,9.0612,9.0633,9.1228,9.0454,,0.10%
1278,1278.0,2024-11-25,9.0654,9.1056,9.1472,9.0544,,0.05%
1279,1279.0,2024-11-26,9.1192,9.0797,9.1459,9.061,,0.59%
1280,1280.0,2024-11-27,9.188,9.1266,9.2441,9.1104,,0.75%
1281,1281.0,2024-11-28,9.1959,9.2117,9.2292,9.1778,,0.09%
1282,1282.0,2024-11-29,9.3115,9.2088,9.3388,9.2002,,1.26%
1283,1283.0,2024-12-02,9.3829,9.321,9.4271,9.2949,,0.77%
1284,1284.0,2024-12-03,9.4544,9.3942,9.7023,9.3309,,0.76%
1285,1285.0,2024-12-04,9.3669,9.4601,9.4844,9.3639,,-0.93%
1286,1286.0,2024-12-05,9.4137,9.3818,9.4589,9.3718,,0.50%
1287,1287.0,2024-12-06,9.4917,9.4283,9.5195,9.4131,,0.83%
1288,1288.0,2024-12-09,9.4446,9.497,9.6037,9.4389,,-0.50%
1289,1289.0,2024-12-10,9.438,9.4594,9.4692,9.4055,,-0.07%
1290,1290.0,2024-12-11,9.3639,9.4447,9.5017,9.3548,,-0.79%
1291,1291.0,2024-12-12,9.3735,9.3785,9.4332,9.3631,,0.10%
1292,1292.0,2024-12-13,9.3319,9.3804,9.3971,9.3281,,-0.44%
1293,1293.0,2024-12-16,9.3196,9.3436,9.3729,9.3049,,-0.13%
1294,1294.0,2024-12-17,9.3635,9.3265,9.3855,9.3039,,0.47%
1295,1295.0,2024-12-18,9.3825,9.3765,9.4282,9.3245,,0.20%
1296,1296.0,2024-12-19,9.1733,9.3962,9.4119,9.1637,,-2.23%
1297,1297.0,2024-12-20,9.2352,9.1871,9.2715,9.1681,,0.67%
1298,1298.0,2024-12-23,9.2315,9.2445,9.2954,9.2287,,-0.04%
1299,1299.0,2024-12-24,9.2801,9.2457,9.3039,9.2247,,0.53%
1300,1300.0,2024-12-25,9.2507,9.2937,9.3038,9.2457,,-0.32%
1301,1301.0,2024-12-26,9.2824,9.2709,9.3312,9.2619,,0.34%
1302,1302.0,2024-12-27,9.3285,9.3018,9.4369,9.2928,,0.50%
1303,1303.0,2024-12-30,9.3666,9.3435,9.4142,9.2918,,0.41%
1304,1304.0,2024-12-31,9.3937,9.3803,9.4578,9.362,,0.29%
1305,1305.0,2025-01-01,9.4134,9.4036,9.4237,9.401,,0.21%
1306,1306.0,2025-01-02,9.3295,9.4001,9.4021,9.3152,,-0.89%
1307,1307.0,2025-01-03,9.3348,9.336,9.3733,9.3038,,0.06%
1308,1308.0,2025-01-06,9.2679,9.3421,9.3557,9.2441,,-0.72%
1309,1309.0,2025-01-07,9.1928,9.2821,9.2873,9.1635,,-0.81%
1310,1310.0,2025-01-08,9.2099,9.2069,9.2487,9.167,,0.19%
1311,1311.0,2025-01-09,9.2154,9.2189,9.27,9.2008,,0.06%
1312,1312.0,2025-01-10,9.3398,9.2283,9.3624,9.2071,,1.35%
1313,1313.0,2025-01-13,9.2982,9.3493,9.3764,9.2963,,-0.45%
1314,1314.0,2025-01-14,9.2289,9.3115,9.3398,9.2231,,-0.75%
1315,1315.0,2025-01-15,9.2954,9.2427,9.3285,9.225,,0.72%
1316,1316.0,2025-01-16,9.3816,9.3085,9.4109,9.28,,0.93%
1317,1317.0,2025-01-17,9.315,9.3967,9.4032,9.3108,,-0.71%
1318,1318.0,2025-01-20,9.2319,9.3274,9.3547,9.2247,,-0.89%
1319,1319.0,2025-01-21,9.2038,9.2513,9.2877,9.206,,-0.30%
1320,1320.0,2025-01-22,9.1678,9.2158,9.2405,9.1607,,-0.39%
1321,1321.0,2025-01-23,9.1907,9.1809,9.2237,9.1632,,0.25%
1322,1322.0,2025-01-24,9.152,9.2008,9.2351,9.1514,,-0.42%
1323,1323.0,2025-01-27,9.2722,9.1805,9.3273,9.1725,,1.31%
1324,1324.0,2025-01-28,9.2932,9.2863,9.3326,9.2446,,0.23%
1325,1325.0,2025-01-29,9.2861,9.3064,9.3298,9.2749,,-0.08%
1326,1326.0,2025-01-30,9.355,9.3003,9.3831,9.297,,0.74%
1327,1327.0,2025-01-31,9.3777,9.3683,9.4633,9.3439,,0.24%
1328,1328.0,2025-02-03,9.4235,9.4058,9.5296,9.3674,,0.49%
1329,1329.0,2025-02-04,9.4106,9.4361,9.482,9.3571,,-0.14%
1330,1330.0,2025-02-05,9.4605,9.4174,9.498,9.4023,,0.53%
1331,1331.0,2025-02-06,9.5435,9.4713,9.5669,9.4561,,0.88%
1332,1332.0,2025-02-07,9.5975,9.5506,9.6368,9.4899,,0.57%
1333,1333.0,2025-02-10,9.5425,9.6225,9.623,9.516,,-0.57%
1334,1334.0,2025-02-11,9.5138,9.5497,9.587,9.5058,,-0.30%
1335,1335.0,2025-02-12,9.3948,9.5276,9.5304,9.3909,,-1.25%
1336,1336.0,2025-02-13,9.4191,9.4016,9.4785,9.3678,,0.26%
1337,1337.0,2025-02-14,9.4476,9.4254,9.4871,9.403,,0.30%
1338,1338.0,2025-02-17,9.5128,9.4685,9.5431,9.4576,,0.69%
1339,1339.0,2025-02-18,9.474,9.5198,9.5439,9.4714,,-0.41%
1340,1340.0,2025-02-19,9.4996,9.4813,9.5303,9.4586,,0.27%
1341,1341.0,2025-02-20,9.5609,9.5131,9.6055,9.5103,,0.65%
1342,1342.0,2025-02-21,9.5981,9.574,9.6303,9.5139,,0.39%
1343,1343.0,2025-02-24,9.5421,9.5994,9.6445,9.5233,,-0.58%
1344,1344.0,2025-02-25,9.6142,9.5488,9.6468,9.5113,,0.76%
1345,1345.0,2025-02-26,9.6123,9.6216,9.6358,9.573,,-0.02%
1346,1346.0,2025-02-27,9.6815,9.6144,9.6974,9.613,,0.72%
1347,1347.0,2025-02-28,9.6998,9.6847,9.7978,9.662,,0.19%
1348,1348.0,2025-03-03,9.7508,9.7139,9.8038,9.6377,,0.53%
1349,1349.0,2025-03-04,9.7,9.7582,9.8514,9.6994,,-0.52%
1350,1350.0,2025-03-05,9.7052,9.705,9.7591,9.6785,,0.05%
1351,1351.0,2025-03-06,9.78,9.7089,9.8312,9.6481,,0.77%
1352,1352.0,2025-03-07,9.7879,9.7814,9.8629,9.7619,,0.08%
1353,1353.0,2025-03-10,9.9079,9.8046,9.9352,9.7949,,1.23%
1354,1354.0,2025-03-11,9.8185,9.9126,9.9549,9.8077,,-0.90%
1355,1355.0,2025-03-12,9.7869,9.8243,9.8423,9.7362,,-0.32%
1356,1356.0,2025-03-13,9.8304,9.7939,9.8765,9.7679,,0.44%
1357,1357.0,2025-03-14,9.7586,9.8399,9.8453,9.7583,,-0.73%
1358,1358.0,2025-03-17,9.67,9.7491,9.781,9.6642,,-0.91%
1359,1359.0,2025-03-18,9.7055,9.6752,9.7429,9.6451,,0.37%
1360,1360.0,2025-03-19,9.8238,9.7113,9.8334,9.6837,,1.22%
1361,1361.0,2025-03-20,9.8509,9.8258,9.9025,9.8046,,0.28%
1362,1362.0,2025-03-21,9.7999,9.8603,9.8729,9.7726,,-0.52%
1363,1363.0,2025-03-24,9.7331,9.7999,9.82,9.7278,,-0.68%
1364,1364.0,2025-03-25,9.7584,9.7375,9.8094,9.7246,,0.26%
1365,1365.0,2025-03-26,9.7449,9.7599,9.7861,9.7219,,-0.14%
1366,1366.0,2025-03-27,9.6967,9.7528,9.7813,9.6844,,-0.49%
1367,1367.0,2025-03-28,9.8083,9.7004,9.8281,9.68,,1.15%
1368,1368.0,2025-03-31,9.8156,9.8161,9.9059,9.808,,0.07%
1369,1369.0,2025-04-01,9.8245,9.8229,9.8866,9.7915,,0.09%
1370,1370.0,2025-04-02,9.8023,9.8334,9.8438,9.7246,,-0.23%
1371,1371.0,2025-04-03,9.93,9.8167,10.0364,9.8151,,1.30%
1372,1372.0,2025-04-04,9.9266,9.9383,10.0828,9.7865,,-0.03%
1373,1373.0,2025-04-07,9.9419,10.0321,10.1069,9.852,,0.15%
1374,1374.0,2025-04-08,10.1554,9.949,10.18,9.9232,,2.15%
1375,1375.0,2025-04-09,9.7854,10.1651,10.2611,9.7711,,-3.64%
1376,1376.0,2025-04-10,10.0563,9.8045,10.1141,9.7942,,2.77%
1377,1377.0,2025-04-11,9.8894,10.0655,10.181,9.851,,-1.66%
1378,1378.0,2025-04-14,9.9252,9.8496,10.0499,9.8469,,0.36%
1379,1379.0,2025-04-15,9.9569,9.9333,10.0245,9.9091,,0.32%
1380,1380.0,2025-04-16,9.9648,9.9678,10.0295,9.9094,,0.08%
1381,1381.0,2025-04-17,9.9503,9.9772,9.9938,9.9068,,-0.15%
1382,1382.0,2025-04-18,10.0119,9.9576,10.0228,9.9534,,0.62%
1383,1383.0,2025-04-21,10.0896,10.0127,10.1109,9.9853,,0.78%
1384,1384.0,2025-04-22,10.1009,10.0985,10.175,10.0738,,0.11%
1385,1385.0,2025-04-23,9.9503,10.1009,10.1092,9.9355,,-1.49%
1386,1386.0,2025-04-24,10.0332,9.9503,10.0954,9.9487,,0.83%
1387,1387.0,2025-04-25,10.0098,10.0301,10.0645,9.968,,-0.23%
1388,1388.0,2025-04-28,10.1175,10.0099,10.126,9.9936,,1.08%
1389,1389.0,2025-04-29,10.06,10.1175,10.1367,10.0402,,-0.57%
1390,1390.0,2025-04-30,9.9577,10.06,10.0837,9.922,,-1.02%
1391,1391.0,2025-05-01,9.8745,9.9577,9.9925,9.8491,,-0.84%
1392,1392.0,2025-05-02,9.6575,9.8745,9.8867,9.6303,,-2.20%
1393,1393.0,2025-05-05,9.5704,9.6728,9.7178,9.4868,,-0.90%
1394,1394.0,2025-05-06,9.6594,9.5704,9.6977,9.5449,,0.93%
1395,1395.0,2025-05-07,9.7228,9.6594,9.7962,9.5997,,0.66%
1396,1396.0,2025-05-08,9.6273,9.7228,9.7469,9.6084,,-0.98%
1397,1397.0,2025-05-09,9.6048,9.6273,9.7025,9.5948,,-0.23%
1398,1398.0,2025-05-12,9.5449,9.5742,9.6442,9.5028,,-0.62%
1399,1399.0,2025-05-13,9.608,9.5449,9.6596,9.5151,,0.66%
1400,1400.0,2025-05-14,9.5964,9.608,9.6733,9.5167,,-0.12%
1401,1401.0,2025-05-15,9.597,9.5977,9.6361,9.5256,,0.01%
1402,1402.0,2025-05-16,9.6074,9.597,9.6458,9.551,,0.11%
1403,1403.0,2025-05-19,9.5924,9.6243,9.6608,9.5694,,-0.16%
1404,1404.0,2025-05-20,9.6444,9.5924,9.6678,9.5705,,0.54%
1405,1405.0,2025-05-21,9.5687,9.6428,9.6737,9.5133,,-0.78%
