,date,lmt,open,high,low,volume,lmt_cr
25,2022-02-01,347.5412902832031,350.4239148767415,350.6843472721628,346.8228608139859,1951100,-0.54%
26,2022-02-02,347.837646484375,346.7330765182487,348.74465175912786,345.74528046666563,1620600,0.09%
27,2022-02-03,349.9569396972656,348.59193747305807,352.17504090632224,346.9845081352273,1649000,0.61%
28,2022-02-04,349.6247253417969,348.4303755458036,352.7767717871736,346.02369808579726,1645800,-0.09%
29,2022-02-07,352.3276672363281,352.0223450216265,355.2372309101849,348.69967417028016,1243000,0.77%
30,2022-02-08,355.650390625,355.3270904994357,356.36879271803576,350.76517965756403,1311400,0.94%
31,2022-02-09,354.3033447265625,355.16543266714297,357.0692227633456,353.5400254205578,1541900,-0.38%
32,2022-02-10,346.1224670410156,352.95638634387564,355.3091850124504,344.7754423921107,2301100,-2.31%
33,2022-02-11,355.7851257324219,347.3168375143091,358.17385268550106,346.0506310802359,3276400,2.79%
34,2022-02-14,347.5053405761719,353.800443099265,355.1833683575118,344.6496555506113,2799800,-2.33%
35,2022-02-15,343.23974609375,342.96136326982247,347.80165623883755,339.7374884658884,2418600,-1.23%
36,2022-02-16,347.44256591796875,343.8056101854184,349.06797353229746,343.04229070671505,1776800,1.22%
37,2022-02-17,349.1217956542969,346.7420578819427,351.7440153729836,346.4277466881714,1248800,0.48%
38,2022-02-18,347.04736328125,349.45406773540583,351.19619410266387,346.3738510724417,1459900,-0.59%
39,2022-02-22,346.81390380859375,351.36682559252023,353.29758254942334,345.7991410112252,1680900,-0.07%
40,2022-02-23,349.238525390625,349.4810073253136,350.4777922403786,345.2872592444368,1839500,0.70%
41,2022-02-24,355.3540344238281,357.61705311578396,358.29056536357393,347.90949877672676,4140900,1.75%
42,2022-02-25,367.72869873046875,354.9230044818586,372.18287946547395,354.91401554885493,3376300,3.48%
43,2022-02-28,392.241455078125,374.1665286669448,392.3318804830662,373.88622922739876,5808600,6.67%
44,2022-03-01,412.8663635253906,393.32663300226784,414.60243804688463,393.32663300226784,5719300,5.26%
45,2022-03-02,406.88958740234375,402.7031412324806,408.30013576448795,388.15458129641496,5003400,-1.45%
46,2022-03-03,404.91845703125,402.11543423706246,412.22437378835076,395.5328657392506,4603500,-0.48%
47,2022-03-04,414.2587585449219,406.93474126378925,418.3367047883424,400.62345002255114,3320300,2.31%
48,2022-03-07,421.49237060546875,418.6532000116505,434.006481818616,418.64414919131855,5210100,1.75%
49,2022-03-08,405.976318359375,419.3494298945269,423.1651509491518,405.40666854883216,4133700,-3.68%
50,2022-03-09,405.73223876953125,395.58712332585014,412.07970679169705,391.0028270684132,3477300,-0.06%
51,2022-03-10,401.78985595703125,407.45920136921006,413.1827689201189,399.87295848461264,3049600,-0.97%
52,2022-03-11,396.97955322265625,399.6559746478339,405.70506841732845,396.59072666504716,2649100,-1.20%
53,2022-03-14,401.87127685546875,406.38322126295475,406.6906456271837,397.13325509261716,2475700,1.23%
54,2022-03-15,405.68701171875,402.1425391981877,407.26936010232913,398.10076822322975,1778700,0.95%
55,2022-03-16,380.9752502441406,393.3718123337618,395.03556298124596,371.951333179532,5815500,-6.09%
56,2022-03-17,387.5306701660156,386.1472467138577,390.415067362666,384.1037480168795,2947700,1.72%
57,2022-03-18,385.3515625,393.0282315568496,395.5780520254971,381.3007682269905,5215700,-0.56%
58,2022-03-21,397.84759521484375,390.279453329996,405.01788729695943,390.279453329996,3245200,3.24%
59,2022-03-22,398.38104248046875,397.35026994764286,401.31968929229646,392.59417427750856,2113800,0.13%
60,2022-03-23,402.5946044921875,401.46435574291127,404.6290522408847,399.97243291265943,1715100,1.06%
61,2022-03-24,406.64544677734375,402.6398240332739,408.2458691544874,400.7681529799923,1375400,1.01%
62,2022-03-25,410.1988830566406,406.9166365804252,413.6981284423708,406.88951171673585,1646300,0.87%
63,2022-03-28,402.3505554199219,406.2747764949318,407.30554919684374,400.84053066910604,1676200,-1.91%
64,2022-03-29,395.27056884765625,391.7441984313483,396.1476429404013,388.1907031500673,2451100,-1.76%
65,2022-03-30,403.22760009765625,397.2327556434507,404.2312478545854,397.22370482237204,1719500,2.01%
66,2022-03-31,399.1134033203125,399.6197525150382,405.8677704504147,398.7517292660744,1660700,-1.02%
67,2022-04-01,403.25469970703125,399.85490247042577,405.97632006645307,396.78063123862705,1174200,1.04%
68,2022-04-04,401.4734191894531,404.6109909198801,405.08116448053926,397.44067165755047,1166300,-0.44%
69,2022-04-05,404.3939208984375,402.3685241239263,411.2387134257481,400.9037262713629,2240200,0.73%
70,2022-04-06,411.0307312011719,403.61631664441416,413.72525390538084,403.61631664441416,1941400,1.64%
71,2022-04-07,420.9136962890625,409.6021576742159,422.62261809473586,407.6038855584508,2032700,2.40%
72,2022-04-08,417.30596923828125,422.91201483746266,426.41126102781027,415.5789456023849,1710700,-0.86%
73,2022-04-11,419.7744140625,419.358490220757,428.9972555221379,417.9117662043872,1911200,0.59%
74,2022-04-12,422.7582092285156,421.537562717739,426.54680504722916,417.17931714388317,1502300,0.71%
75,2022-04-13,424.2411804199219,425.8777785929848,429.1419241179883,421.58283284284323,1212400,0.35%
76,2022-04-14,422.8576965332031,426.7005421821643,428.34619094144705,421.3928986067508,1965200,-0.33%
77,2022-04-18,422.6588134765625,422.2609636801389,426.75483414040775,415.12681980669214,1638900,-0.05%
78,2022-04-19,415.8411560058594,418.18302833787294,429.9466673297942,414.51198223969317,2044000,-1.61%
79,2022-04-20,410.38885498046875,415.82310058531306,417.1612976384294,409.40328123941464,1636200,-1.31%
80,2022-04-21,397.4316101074219,411.41051800383633,412.26951803505546,396.80771063084416,1937600,-3.16%
81,2022-04-22,403.0828857421875,398.6523160971637,407.70332945363634,396.39181856460425,1451700,1.42%
82,2022-04-25,400.46075439453125,400.56020305086196,402.20585204260715,391.7623358355782,1499800,-0.65%
83,2022-04-26,403.3541564941406,404.2131566411333,408.9873265875498,400.7229339108933,1440400,0.72%
84,2022-04-27,402.3505554199219,403.4808043791057,408.69802364086945,397.1875583067127,1017500,-0.25%
85,2022-04-28,399.3936767578125,405.9852942730987,405.9852942730987,395.60508126966255,1348800,-0.73%
86,2022-04-29,390.7225036621094,401.8531921757567,402.37764309696223,389.149206086425,1479500,-2.17%
87,2022-05-02,389.5379638671875,388.44389081786437,395.5780064853202,385.32439327124325,1397100,-0.30%
88,2022-05-03,393.1186218261719,392.7659985358539,395.6775206605367,389.6736255586205,1332000,0.92%
89,2022-05-04,403.03759765625,395.1620331824066,403.2636473749685,393.2270619390354,1172600,2.52%
90,2022-05-05,400.6957702636719,403.0376422977119,404.6019164583323,396.5906991907474,1183800,-0.58%
91,2022-05-06,406.3741760253906,399.2310089857903,406.50980036530126,397.7662109268251,1409800,1.42%
92,2022-05-09,396.79876708984375,404.2041606235512,405.7865091975234,395.2435433876666,1354500,-2.36%
93,2022-05-10,397.0609130859375,397.79331207174226,403.7248553311282,395.5870642942186,978500,0.07%
94,2022-05-11,398.2182922363281,395.5870697865862,402.35951159126404,394.7913702368955,1018200,0.29%
95,2022-05-12,392.9558410644531,397.1784625461746,399.0411102832352,387.3136481206552,1390200,-1.32%
96,2022-05-13,393.4803466796875,393.65211912756024,395.7769925971893,387.9014259184884,1114700,0.13%
97,2022-05-16,395.6322326660156,393.3265364211316,398.1820802832965,390.75861475899086,1004700,0.55%
98,2022-05-17,398.7517395019531,397.67574053704993,399.85486333177147,389.9448505026582,798100,0.79%
99,2022-05-18,392.7207336425781,398.75175302352955,399.71925256157994,391.60858654938363,986900,-1.51%
100,2022-05-19,384.84521484375,389.5741860498947,391.50915776656893,379.1216467071288,1539800,-2.01%
101,2022-05-20,383.5160217285156,386.9971935915315,386.9971935915315,377.313229487549,1632500,-0.35%
102,2022-05-23,391.5452880859375,386.4908190360132,393.9142850280311,386.4908190360132,1038200,2.09%
103,2022-05-24,400.36126708984375,391.5182012011153,400.84049149794794,391.5182012011153,1034100,2.25%
104,2022-05-25,404.665283203125,400.99423697154003,405.65085693584433,399.0230619121339,1032200,1.08%
105,2022-05-26,405.0721435546875,406.88959256487993,410.5606386813924,404.8732186501193,1143100,0.10%
106,2022-05-27,407.3958740234375,407.9203248636049,408.218698373798,401.880254945943,1265800,0.57%
107,2022-05-31,400.435546875,403.06503639975915,404.88474311036754,398.8888128308954,2539100,-1.71%
108,2022-06-01,399.6985778808594,403.09234097701943,403.83842741100443,397.14189210979595,1199000,-0.18%
109,2022-06-02,401.3453674316406,401.9367942774726,402.6464787259523,391.63724847316143,1210000,0.41%
110,2022-06-03,402.782958984375,400.3354513897841,406.32227387739016,399.57117795093137,928000,0.36%
111,2022-06-06,403.4380798339844,403.8111230418511,405.79459669356316,401.75484557242214,690000,0.16%
112,2022-06-07,415.16607666015625,402.155184731339,415.50274572690853,401.6092671625624,1126000,2.91%
113,2022-06-08,403.4380798339844,411.2537168284541,413.65574301573616,402.9831531560768,1151600,-2.82%
114,2022-06-09,393.7117614746094,403.4472038899034,403.56546150715843,393.5115926174148,995100,-2.41%
115,2022-06-10,391.40972900390625,392.1467078344317,395.19472144166815,387.36997879468515,1165700,-0.58%
116,2022-06-13,385.7140808105469,386.14171294782284,389.7447240357438,383.52133115060127,1483000,-1.46%
117,2022-06-14,378.6536865234375,385.7869335616411,385.9234060128685,374.04980295870473,1497800,-1.83%
118,2022-06-15,376.770263671875,379.9183483703001,381.2285393665329,372.0117208337156,1241700,-0.50%
119,2022-06-16,368.2995300292969,373.4310882716434,375.66934741160554,366.68907189609,1580300,-2.25%
120,2022-06-17,367.5898132324219,367.189475588926,368.85449478661167,359.08267995790925,3757100,-0.19%
121,2022-06-21,381.1921691894531,374.85959735822195,382.59335118721435,372.1391446024869,1474400,3.70%
122,2022-06-22,377.99853515625,376.7338258398058,382.52050681577754,374.66846900558534,1073300,-0.84%
123,2022-06-23,373.6039733886719,377.9257767462744,378.7446391975687,370.47407568310757,988700,-1.16%
124,2022-06-24,381.26495361328125,378.35341180152864,381.6652913065602,373.6585652075009,1768000,2.05%
125,2022-06-27,381.4559326171875,381.26487123057217,385.0407562446189,379.8363951230572,779000,0.05%
126,2022-06-28,382.7843322753906,384.86790387952846,389.0168322532205,381.5469452504197,953300,0.35%
127,2022-06-29,381.12847900390625,384.9225518832848,386.15085944585763,378.89021979512194,733800,-0.43%
128,2022-06-30,391.2004699707031,380.4642134305635,391.52803155783613,379.29960245750937,1269500,2.64%
129,2022-07-01,394.4396057128906,391.0003612353908,395.74979672970204,386.21455159976597,1296900,0.83%
130,2022-07-05,377.8166198730469,386.49662898081897,387.3882675316792,370.50139084910273,1712800,-4.21%
131,2022-07-06,387.4974365234375,379.3178364486389,389.2898208744004,377.84387854049487,1044900,2.56%
132,2022-07-07,384.1309814453125,386.2145533555713,389.41722709649235,381.72895531473154,1177100,-0.87%
133,2022-07-08,382.4568176269531,387.1789581964659,388.4800416746816,382.1110689507241,682000,-0.44%
134,2022-07-11,381.2922058105469,380.2276652972869,384.86792239722354,377.9348451172497,602600,-0.30%
135,2022-07-12,376.6701354980469,381.6561412697865,382.0382918494324,375.40545392781246,680500,-1.21%
136,2022-07-13,371.2201232910156,372.2300470632172,380.1093794826998,370.9744729112546,1155500,-1.45%
137,2022-07-14,364.223388671875,366.8437707362924,368.827244355476,361.68489007615557,1160700,-1.88%
138,2022-07-15,362.4673767089844,367.3168827762167,367.3168827762167,361.94875364311224,1223200,-0.48%
139,2022-07-18,352.3680114746094,363.9140529432639,363.9413474336606,352.1405481324633,2759700,-2.79%
140,2022-07-19,355.1885681152344,344.6706652285712,355.3614424793344,339.9849258592006,3023800,0.80%
141,2022-07-20,359.59222412109375,355.4432952738267,361.6485014745839,350.90313616958287,1560300,1.24%
142,2022-07-21,359.57403564453125,358.7733602970467,359.8924620866506,354.5152535125359,941000,-0.01%
143,2022-07-22,359.1554260253906,363.8957809615094,365.73367434125333,357.9908150960105,769400,-0.12%
144,2022-07-25,363.7593078613281,358.81881151879924,367.33505213432613,358.14552901830103,1038300,1.28%
145,2022-07-26,361.03887939453125,364.1050805188987,366.6526863739521,360.8205234916622,992400,-0.75%
146,2022-07-27,362.6129150390625,361.93052511471785,363.258903059484,358.48217358907124,838600,0.44%
147,2022-07-28,369.4732360839844,363.1679590335884,370.1010371166926,360.4293193318172,1014600,1.89%
148,2022-07-29,376.5064392089844,369.84630555130235,376.81578603791195,365.76107260574435,1493500,1.90%
149,2022-08-01,381.4832763671875,380.53702119565116,389.8721245927733,379.0812781828483,1721900,1.32%
150,2022-08-02,390.1269226074219,386.6967854360175,393.82092502786384,381.31954874619674,2453900,2.27%
151,2022-08-03,390.6000061035156,388.75300503636004,392.83826518773833,381.81084776085726,1330500,0.12%
152,2022-08-04,389.5355224609375,391.88293190645106,395.46775635698367,388.40731318271617,1126400,-0.27%
153,2022-08-05,387.97052001953125,386.9241943559526,389.2716034774292,381.71072534023756,932500,-0.40%
154,2022-08-08,385.650390625,388.96226982937054,390.66369098808656,383.66691717615026,814800,-0.60%
155,2022-08-09,389.9176330566406,388.46188994338087,392.94746019161954,387.32457328207164,747400,1.11%
156,2022-08-10,391.227783203125,391.3005870110947,393.28406039725445,387.90682445232204,1409300,0.34%
157,2022-08-11,390.1905822753906,390.54541061381315,393.5024337555801,388.6893299259511,949300,-0.27%
158,2022-08-12,395.0946350097656,390.2360223726991,395.14014432856106,388.68018121341464,978000,1.26%
159,2022-08-15,398.52484130859375,393.67530781040114,400.30814595046525,391.1095149145385,884900,0.87%
160,2022-08-16,400.48101806640625,397.53310236122604,404.8847045547499,397.53310236122604,851100,0.49%
161,2022-08-17,401.78216552734375,396.8143736643607,405.33058828661734,395.7862348644829,996500,0.32%
162,2022-08-18,399.7440490722656,402.0732712765923,404.5025640150295,397.4876029139721,866500,-0.51%
163,2022-08-19,400.36273193359375,398.95247047646995,401.1725146690842,396.73242628385566,1013600,0.15%
164,2022-08-22,393.3568420410156,398.9797562097827,401.8276013154108,392.91102283529074,1086700,-1.75%
165,2022-08-23,394.07562255859375,393.90274822531677,395.54050068270146,391.5098298119195,915200,0.18%
166,2022-08-24,394.6124267578125,394.86718454519223,396.195590219723,392.0921433695734,740200,0.14%
167,2022-08-25,399.0980224609375,394.61242506569477,399.2799764417049,393.447814076022,727600,1.14%
168,2022-08-26,392.2650451660156,400.69937499217764,402.8648302197848,392.09217082320544,876200,-1.71%
169,2022-08-29,390.9457092285156,389.1078157937621,394.78529077360713,388.0341957011788,868100,-0.34%
170,2022-08-30,386.7877197265625,390.7274000311139,391.57355692891144,385.7869033183386,976100,-1.06%
171,2022-08-31,384.7727966308594,386.8335398233711,389.0133526502158,384.6903702572331,909300,-0.52%
172,2022-09-01,387.06243896484375,383.0600229620227,387.9508492043034,382.65703102140515,948800,0.60%
173,2022-09-02,383.3623046875,389.2422755440489,389.883406748629,382.4280833350767,869800,-0.96%
174,2022-09-06,382.63885498046875,383.7654048315798,387.6670602159352,380.8070829660186,962500,-0.19%
175,2022-09-07,384.80023193359375,380.4131315985015,385.49628606011595,377.5830481357558,1255700,0.56%
176,2022-09-08,384.3515625,384.2783039167129,385.6521329459877,379.8820342526595,1112600,-0.12%
177,2022-09-09,386.07330322265625,385.3039625783284,387.9875010074624,383.7744211403793,1284600,0.45%
178,2022-09-12,383.42645263671875,385.58792975300474,386.03670486006376,382.38232938688714,1349700,-0.69%
179,2022-09-13,374.8995361328125,382.2174829528898,385.4047477668134,373.09523992180846,1621200,-2.22%
180,2022-09-14,381.5855407714844,375.6872334355428,383.2066487258468,373.95619569645123,1004100,1.78%
181,2022-09-15,378.8012390136719,379.9369285644471,379.9369285644471,376.18181880446605,1189200,-0.73%
182,2022-09-16,379.4422912597656,376.6579909292175,380.7977841958723,375.52230161504957,2023300,0.17%
183,2022-09-19,381.4847106933594,379.1766887371802,382.51052618005303,378.01352393298527,695500,0.54%
184,2022-09-20,385.2032165527344,381.00847211474166,385.9634173778077,377.6563269146584,1112100,0.97%
185,2022-09-21,384.8552551269531,391.989985955256,397.3021407905746,384.6995422302255,2106400,-0.09%
186,2022-09-22,386.57708740234375,384.5163442391368,388.9950394634699,378.26085617976275,1409900,0.45%
187,2022-09-23,378.324951171875,384.47053701590755,384.6812008104911,373.2967191625609,1874600,-2.13%
188,2022-09-26,373.36083984375,377.0610262926451,377.5372768452291,372.3167445686884,1208300,-1.31%
189,2022-09-27,366.11614990234375,374.7804489648163,375.80623650229455,364.8613909341564,1051900,-1.94%
190,2022-09-28,366.35430908203125,363.7898400987033,368.268506992911,358.20293129507917,1161500,0.07%
191,2022-09-29,357.00311279296875,365.4201050355467,365.8139291982161,353.43116397335695,1127700,-2.55%
192,2022-09-30,353.7975158691406,349.5294848998548,357.10385002600316,349.4561983871634,1343700,-0.90%
193,2022-10-03,366.11614990234375,356.9572926739818,368.9462334318339,356.3528047428362,1273800,3.48%
194,2022-10-04,371.9503479003906,369.2026906549398,373.53484030748865,366.19858651793805,1060000,1.59%
195,2022-10-05,368.6532287597656,371.95039551590406,373.3700353781589,367.06873614982754,828400,-0.89%
196,2022-10-06,365.99713134765625,367.8380708515886,369.65153489802725,364.5958271142412,746700,-0.72%
197,2022-10-07,369.981201171875,365.03542369290835,370.6315001813278,362.6999262016398,1124700,1.09%
198,2022-10-10,375.5039978027344,373.30587754541574,383.41726426982007,371.98699980090146,1112500,1.49%
199,2022-10-11,376.4840393066406,371.53826125366953,381.15506278190935,371.53826125366953,1013600,0.26%
200,2022-10-12,363.9913635253906,372.7014188739852,374.5057151002516,363.7349166077262,921700,-3.32%
201,2022-10-13,371.8130187988281,359.94314578683986,372.8113310399388,358.3128700613517,1012700,2.15%
202,2022-10-14,356.65509033203125,370.32009072373,371.28178757762834,355.45528217815445,1369100,-4.08%
203,2022-10-17,363.89056396484375,359.94309863066854,366.9129757501988,359.1645901554665,1617200,2.03%
204,2022-10-18,395.5161437988281,369.23937641407366,398.8774571809533,367.76481360557375,4588500,8.69%
205,2022-10-19,402.95318603515625,397.4670379850163,409.92309284442445,394.15153522514464,2623700,1.88%
206,2022-10-20,406.96478271484375,402.6417996680137,407.8531932546782,401.11228569724693,1781300,1.00%
207,2022-10-21,416.3708190917969,406.39683752833406,416.4441056062007,403.1271186008029,1620200,2.31%
208,2022-10-24,418.9811706542969,420.46490139213586,426.96769709989064,417.24099297350574,2013600,0.63%
209,2022-10-25,421.4447937011719,415.8578854148048,424.5496595994774,414.15435145158847,1537000,0.59%
210,2022-10-26,423.65216064453125,423.29497969389206,431.05253403657633,421.72879475077303,1554600,0.52%
211,2022-10-27,432.2340393066406,425.5022721455024,434.2947826447062,425.33741938660603,1513700,2.03%
212,2022-10-28,444.08551025390625,434.1298368225012,449.82813168001485,432.5728198983773,2045300,2.74%
213,2022-10-31,445.7432861328125,440.0373355934941,447.1629258667382,439.1031142065017,1288200,0.37%
214,2022-11-01,444.78167724609375,445.14802601857014,449.8465251910185,443.169709106454,1229700,-0.22%
215,2022-11-02,441.511962890625,443.7833700268933,447.7583115523977,440.9990690131806,1291800,-0.74%
216,2022-11-03,444.0397644042969,439.41452430080204,448.75657072815227,438.29714249635913,1291100,0.57%
217,2022-11-04,441.1547546386719,444.3511873469913,445.5784710457461,432.820187719635,1481100,-0.65%
218,2022-11-07,447.529296875,441.89660461955964,448.74741272869585,440.5044402717732,944800,1.44%
219,2022-11-08,452.55743408203125,447.7582019956607,453.0520201823453,445.8897873560623,1221000,1.12%
220,2022-11-09,444.3694763183594,448.55508123218607,451.0188163289084,443.50854140980715,1383200,-1.81%
221,2022-11-10,449.4892578125,447.1904034925837,449.9014175970695,439.3504233886211,1601000,1.15%
222,2022-11-11,424.8427734375,440.3029302014368,443.13301396713655,423.6979161884006,3061800,-5.48%
223,2022-11-14,423.1758728027344,428.0392240491229,432.2797796744581,420.730445476571,2286700,-0.39%
224,2022-11-15,427.9477233886719,426.6563208051097,435.0366719169786,419.52156120751187,3272800,1.13%
225,2022-11-16,427.0225524902344,426.10666676306715,429.7885452746724,422.76368944902975,1022600,-0.22%
226,2022-11-17,433.0033874511719,425.8869637323198,434.8443271418264,425.2092170783208,1401900,1.40%
227,2022-11-18,436.71270751953125,433.791029356322,440.4220341151449,433.00335297329895,2160300,0.86%
228,2022-11-21,440.4861145019531,438.24218313405026,443.25207952818937,438.00407183484043,1730500,0.86%
229,2022-11-22,439.1672668457031,442.3453918760419,443.5268924534787,438.96577083986597,838400,-0.30%
230,2022-11-23,440.60516357421875,439.42366313292354,442.3636485583366,438.4528264759259,1020200,0.33%
231,2022-11-25,442.79412841796875,443.5634691139612,443.7466574489852,440.9257415636795,321500,0.50%
232,2022-11-28,442.5651550292969,439.72590355259865,444.424402024094,439.6251695342092,939000,-0.05%
233,2022-11-29,443.3803405761719,442.46445473649817,444.29622641584564,441.2188354602207,802600,0.18%
234,2022-11-30,447.1496887207031,442.36659763379487,447.85011150026145,440.2745823907863,1470000,0.85%
235,2022-12-01,445.76727294921875,448.3753801882237,449.73935392756164,442.98406002324106,913600,-0.31%
236,2022-12-02,457.3241271972656,444.0346849849663,459.8308723692496,444.0346849849663,1744400,2.59%
237,2022-12-05,452.2000427246094,452.3843452620379,456.17212381129286,450.0342840042237,1357200,-1.12%
238,2022-12-06,446.052978515625,452.79907576712077,452.79907576712077,444.39411505210126,1076500,-1.36%
239,2022-12-07,443.4725646972656,446.3294933936912,450.88218561465203,442.80901361698636,999800,-0.58%
240,2022-12-08,447.32476806640625,447.21418092349757,450.48583910915295,443.795035714085,762200,0.87%
241,2022-12-09,445.6658630371094,447.564378724153,451.91428954620426,445.3248766485086,856400,-0.37%
242,2022-12-12,448.1910705566406,446.9284871362956,448.97443365044063,444.67056318209126,1129200,0.57%
243,2022-12-13,442.56927490234375,451.5824916723591,451.92347803343284,441.14081092354667,1730900,-1.25%
244,2022-12-14,447.1496887207031,443.4633004070882,449.9881953472259,442.4956347247286,1071800,1.03%
245,2022-12-15,441.25146484375,443.2881864741971,447.0667400504145,437.8691912539032,1067300,-1.32%
246,2022-12-16,444.01629638671875,438.3392545982455,444.77198467072276,436.5329320689308,2590600,0.63%
247,2022-12-19,444.01629638671875,444.0070714152962,449.7209849645469,442.3021110719784,929700,0.00%
248,2022-12-20,448.034423828125,445.0208114408816,452.91890532531085,444.0439207664267,1014300,0.90%
249,2022-12-21,449.4167785644531,449.62875600278767,452.10785422216327,447.61045629073226,988300,0.31%
250,2022-12-22,441.72149658203125,448.35700721941623,448.6519250532806,436.7909743982535,1520700,-1.71%
251,2022-12-23,445.3986511230469,441.90579038972567,446.21885788171573,440.8551562410841,661600,0.83%
252,2022-12-27,447.43536376953125,446.97456524865635,450.8821277057044,445.59216968603164,788800,0.46%
253,2022-12-28,445.3341369628906,448.0344096260262,450.66096689857676,445.03921915072897,810300,-0.47%
254,2022-12-29,448.86383056640625,446.05297082255044,451.18627312517674,445.40784163957863,764000,0.79%
255,2022-12-30,448.3477783203125,449.7393989851771,451.40748753879717,443.50939339270553,910000,-0.11%
256,2023-01-03,440.0902099609375,445.4907829528271,446.2833428650838,436.8461986777783,1657200,-1.84%
257,2023-01-04,439.1410217285156,436.14583112910816,442.0901437225123,432.50551130447894,1391300,-0.22%
258,2023-01-05,439.66632080078125,438.39451234458346,440.65243641535903,433.05845743593596,1210100,0.12%
259,2023-01-06,436.13653564453125,442.36654008401814,449.7393157520851,429.2522052394774,1969200,-0.80%
260,2023-01-09,423.0037841796875,431.11385438908593,433.87864529855887,419.60308911104323,2377000,-3.01%
261,2023-01-10,426.0450744628906,425.94368417044706,428.9757461003959,421.0776532558487,1003400,0.72%
262,2023-01-11,426.69940185546875,427.04038823817575,429.0494629051415,424.8930796491541,1056400,0.15%
263,2023-01-12,425.5382385253906,426.6902349073517,429.35366404240324,423.18817715615467,936600,-0.27%
264,2023-01-13,414.56201171875,411.4931057462641,418.13781297191724,409.8710858479421,2208600,-2.58%
265,2023-01-17,412.1013488769531,414.99514904955794,417.9442709212376,411.6497753129743,1753100,-0.59%
266,2023-01-18,406.673095703125,412.1013155015546,413.0874310358054,406.1017100664289,1645100,-1.32%
267,2023-01-19,404.8668212890625,408.04634254610585,410.9585927681586,404.60877522507866,1469900,-0.44%
268,2023-01-20,408.5255432128906,406.73764266833115,408.5900617570029,403.30930048365025,1410000,0.90%
269,2023-01-23,406.682373046875,408.3688833893143,411.79722577591195,406.2952898843136,1739600,-0.45%
270,2023-01-24,414.009033203125,407.50256058961395,415.6033780238438,403.37379587704106,2865000,1.80%
271,2023-01-25,418.5525207519531,412.8754795333799,420.07315026364535,409.96322947239634,2352500,1.10%
272,2023-01-26,423.7595520019531,419.6492368914262,427.39987172562445,417.3267942449664,2168900,1.24%
273,2023-01-27,423.5660095214844,424.7272026787684,430.0909042561568,421.5845814902926,1587700,-0.05%
274,2023-01-30,424.4783630371094,425.77781819490104,430.10933538753994,423.8424588508516,1642000,0.22%
275,2023-01-31,426.93902587890625,426.0358507136999,427.1417783394665,423.0222387146022,2062000,0.58%
276,2023-02-01,426.0082092285156,426.24783344622426,428.80064698715887,423.75028534986683,1242500,-0.22%
277,2023-02-02,421.3449401855469,422.4324179097785,424.33090550459264,418.33132808113623,2104700,-1.09%
278,2023-02-03,423.0867614746094,423.2618671641583,426.33080109159124,419.27136431134,1302900,0.41%
279,2023-02-06,432.3211975097656,427.23396360872687,432.93865180578183,426.46905040435627,1393500,2.18%
280,2023-02-07,431.6115417480469,435.50068249339455,435.9061874526183,426.8376756938976,1334800,-0.16%
281,2023-02-08,432.82806396484375,428.51499637077814,434.4224370417768,426.99436681036013,865000,0.28%
282,2023-02-09,433.2336120605469,435.39014607226864,437.1504000492321,431.49180802700437,799000,0.09%
283,2023-02-10,443.13153076171875,435.3440519739475,444.080774670166,435.3440519739475,1436300,2.28%
284,2023-02-13,444.18212890625,447.1496725161638,451.12175353014425,442.4587469320754,1203100,0.24%
285,2023-02-14,443.8226318359375,444.62444478031426,446.9745056735841,442.0531815015688,875600,-0.08%
286,2023-02-15,442.8365783691406,443.1314680308135,446.28334210946826,439.9703971072025,927100,-0.22%
287,2023-02-16,434.30267333984375,439.60185715247843,440.13637114470373,429.5564534630755,1939500,-1.93%
288,2023-02-17,438.3392028808594,434.80027363641204,438.3668496669523,433.92474520195225,1184200,0.93%
289,2023-02-21,441.6201171875,442.8366321110999,444.5784360074671,437.94295375357143,1379400,0.75%
290,2023-02-22,441.93341064453125,441.2698596759921,443.90564173501724,440.03492306438767,900300,0.07%
291,2023-02-23,441.5186462402344,442.366527793464,445.21425894114566,438.2469883783911,917400,-0.09%
292,2023-02-24,442.7352294921875,441.8689259911327,444.0254597730422,439.87827293285227,1009300,0.28%
293,2023-02-27,441.8965759277344,442.8550447681619,446.14515310147266,439.7769138887173,1149000,-0.19%
294,2023-02-28,439.8284606933594,442.40662996475083,443.78844605242216,437.56560383047076,1155500,-0.47%
295,2023-03-01,439.8933410644531,438.910299973293,442.5735388917366,437.0740672907782,957700,0.01%
296,2023-03-02,443.5844421386719,438.64141537290703,444.38202040692966,438.6321323214898,835700,0.84%
297,2023-03-03,443.1949462890625,444.1316005083822,444.72514975411633,441.79456403277186,1060500,-0.09%
298,2023-03-06,445.3094177246094,442.2026238274204,446.821055093022,442.2026238274204,905700,0.48%
299,2023-03-07,443.90899658203125,446.54280746032555,449.87216788295063,443.2969095867822,1137900,-0.31%
300,2023-03-08,444.68804931640625,446.1162524358471,452.23709464575063,442.1005968504679,1252900,0.18%
301,2023-03-09,441.30303955078125,447.9339400421468,448.1750729588463,440.1530449728177,1035000,-0.76%
302,2023-03-10,440.9784240722656,441.1731700258492,447.2847288055022,439.97684515185153,1335000,-0.07%
303,2023-03-13,442.6755676269531,437.61197454751624,444.1315915579403,436.6196503421694,1701000,0.38%
