,date,xbi,open,high,low,volume,xbi_cr
553,2024-03-11,96.33223724365234,98.18267632948803,99.12778972067112,95.98403797269935,9126400,-2.14%
554,2024-03-12,95.70548248291016,96.1531738195888,96.4317332698729,94.91955014396966,10485600,-0.65%
555,2024-03-13,96.6008529663086,95.7651746552483,96.98884755218307,95.38712319914212,6543900,0.94%
556,2024-03-14,93.9644775390625,96.05368857899319,96.511323042069,92.47218827635525,16208200,-2.73%
557,2024-03-15,94.22314453125,93.5167951806006,95.28764391746469,93.29792487106894,12508200,0.28%
558,2024-03-18,92.4721908569336,94.08386603809693,94.76037082634348,92.36275570073371,11472200,-1.86%
559,2024-03-19,93.3675537109375,92.16377474080956,94.13359970385748,91.6762957572445,10926800,0.97%
560,2024-03-20,94.67082977294922,93.01935942752925,95.1085627736419,92.04439381791651,13234500,1.40%
561,2024-03-21,94.71060943603516,96.00392965922411,96.98883831493512,94.6708217404006,9802000,0.04%
562,2024-03-22,93.07905578613281,94.73052625965327,94.88969983856768,93.0193666428119,10423100,-1.72%
563,2024-03-25,92.1936264038086,92.89003259552925,93.98437650803258,92.02450211345841,8751000,-0.95%
564,2024-03-26,92.2135238647461,93.39740143628607,93.974421732767,92.1836792959928,10801400,0.02%
565,2024-03-27,94.422119140625,93.06910960836213,94.43206227073566,91.97475808213801,12279400,2.40%
566,2024-03-28,94.4022216796875,94.71062570998325,95.39708122533932,93.57648643515425,10295300,-0.02%
567,2024-04-01,93.3675537109375,93.85503269450255,94.05400912975608,91.93496132798664,11690600,-1.10%
568,2024-04-02,90.21385955810547,91.62655822324528,91.70614880470613,89.9054555426642,14841800,-3.38%
569,2024-04-03,90.5719985961914,89.6467790719408,90.94009929815766,89.159300102442,9102300,0.40%
570,2024-04-04,89.02996063232422,91.29823872382174,92.02448938513251,88.83099179945317,10070300,-1.70%
571,2024-04-05,89.71642303466797,88.50269332465453,90.66153645007842,87.47798933379319,10380300,0.77%
572,2024-04-08,89.935302734375,90.00494259763903,90.14422232416707,89.08967365469016,7237000,0.24%
573,2024-04-09,91.1689224243164,90.20390751127871,91.29825142465657,89.89550350037304,8593500,1.37%
574,2024-04-10,89.48760986328125,88.52260251460004,89.58710188639385,88.15450176354022,17369900,-1.84%
575,2024-04-11,90.8107681274414,90.67148841357893,91.13907356304944,89.4179633986415,9971700,1.48%
576,2024-04-12,87.69686126708984,90.56205372552046,90.56205372552046,86.8711261091833,14306200,-3.43%
577,2024-04-15,85.90611267089844,87.73665802031,88.02516817391958,85.26940322506188,12332200,-2.04%
578,2024-04-16,85.16991424560547,85.23955410032913,86.04538778929931,84.69237839166117,11287900,-0.86%
579,2024-04-17,84.21485900878906,85.74694356445079,85.8563787177249,84.11537457586053,11923600,-1.12%
580,2024-04-18,83.05087280273438,83.96614170349298,84.50336673398404,82.95138078250696,11417300,-1.38%
581,2024-04-19,82.40420532226562,82.61312488391997,83.94623282690716,80.8422763792714,13784300,-0.78%
582,2024-04-22,83.31947326660156,83.07075842102961,84.34417721593002,82.05600519077296,10695400,1.11%
583,2024-04-23,84.25465393066406,83.94624232270911,85.86632147149844,83.77711802845438,12939300,1.12%
584,2024-04-24,83.50850677490234,84.83166410834949,84.98089454766057,83.26973503593443,8788900,-0.89%
585,2024-04-25,81.79734802246094,82.02616145337652,82.31467161467592,80.72289795765809,14389600,-2.05%
586,2024-04-26,83.06082153320312,82.15550329145897,83.43887301913725,81.21038216679966,10452800,1.54%
587,2024-04-29,85.08038330078125,84.02583463236336,85.95586454113648,83.91639947731895,10494600,2.43%
588,2024-04-30,84.18501281738281,84.27454652824228,85.34899659960922,83.78706750315334,7508600,-1.05%
589,2024-05-01,86.88107299804688,84.38397378528187,89.12944977128285,84.26458792512892,17126900,3.20%
590,2024-05-02,87.88587951660156,87.97542081332728,88.5225965428311,86.46323780024201,10230200,1.16%
591,2024-05-03,89.51746368408203,90.51232321224835,91.22861569678038,89.31848722434326,11242700,1.86%
592,2024-05-06,90.11436462402344,90.12430775291551,90.53220374273258,89.15930052832766,8622200,0.67%
593,2024-05-07,89.96514892578125,90.53221856262141,90.54216928331712,89.08967525895771,7631900,-0.17%
594,2024-05-08,88.65192413330078,89.19909985413511,89.43786399132871,87.86598427527285,12044900,-1.46%
595,2024-05-09,88.52259826660156,88.7215671229273,89.13940627531656,87.8261920891108,7548500,-0.15%
596,2024-05-10,87.6869125366211,89.65673761472341,90.02483075863609,87.22927809407064,8808400,-0.94%
597,2024-05-13,89.41796875,88.6021842670514,90.29344996401599,88.54249512615962,11000300,1.97%
598,2024-05-14,90.31333923339844,90.41282365989724,91.81557912110858,89.77611422209463,10806600,1.00%
599,2024-05-15,92.13392639160156,92.23341081005772,93.36754987884204,91.8056209795391,12054000,2.02%
600,2024-05-16,92.1140365600586,92.14388872051391,92.32296373236807,90.94010964811817,7735900,-0.02%
601,2024-05-17,90.7112808227539,92.04438878174739,92.57167064197718,90.38297539756599,7394300,-1.52%
602,2024-05-20,91.79568481445312,90.91026044651626,91.96481670183579,90.43273212614679,5595900,1.20%
603,2024-05-21,91.09928131103516,91.38779146798754,92.2135266492469,90.41282584828033,6266200,-0.76%
604,2024-05-22,91.69619750976562,90.95005289114182,92.68111387127544,90.83067460987436,7861700,0.66%
605,2024-05-23,88.86085510253906,91.7161047563598,91.92502435197945,88.20425174347386,9692200,-3.09%
606,2024-05-24,88.37337493896484,89.0100844386413,89.70648308198246,88.20425063846427,6723000,-0.55%
607,2024-05-28,88.67182159423828,90.21385680473216,90.4725223914975,87.74660198597702,9057800,0.34%
608,2024-05-29,87.03030395507812,87.30886337362125,87.49788149896129,86.532874253344,9561900,-1.85%
609,2024-05-30,88.50269317626953,87.55757976244368,88.68176817564627,87.15963447603146,9141600,1.69%
610,2024-05-31,88.67182159423828,88.80115818270865,89.99498650748266,88.04506286225822,9718900,0.19%
611,2024-06-03,90.9500503540039,89.4279165889008,92.50203627876668,88.79120713931749,13040200,2.57%
612,2024-06-04,90.70132446289062,90.96994073594863,91.82552037798432,90.1342549410925,7963300,-0.27%
613,2024-06-05,93.63617706298828,91.0296424908951,93.84509664312993,90.35313774036122,10287800,3.24%
614,2024-06-06,92.34284973144531,94.1037475398188,94.1037475398188,92.26325915734907,7032800,-1.38%
615,2024-06-07,90.92021179199219,91.01969622690505,92.01455575638538,90.4526265987083,8582700,-1.54%
616,2024-06-10,91.5171127319336,89.9452406716334,91.57680945637267,88.92052912898914,8423600,0.66%
617,2024-06-11,91.98471069335938,90.74113628815468,92.32296687846647,90.36309240143575,5864300,0.51%
618,2024-06-12,93.33772277832031,94.51165735219675,94.90960269066225,92.71096399360596,11437900,1.47%
619,2024-06-13,93.33772277832031,93.14869703475959,94.11371201373123,92.60152883577354,5595200,0.00%
620,2024-06-14,91.27835845947266,92.17373352097943,92.65126182699933,90.7809287130995,9218500,-2.21%
621,2024-06-17,90.12432098388672,90.77098119501893,91.03959751803464,89.6169480896141,6692400,-1.26%
622,2024-06-18,89.2388916015625,90.16411121412156,90.28349708322368,88.82105244496819,6722900,-0.98%
623,2024-06-20,89.42792510986328,88.93049533059374,90.15417592727428,88.23409667568681,6797300,0.21%
624,2024-06-21,91.90512084960938,90.41283155135099,92.17373717379438,90.16411666830793,12826400,2.77%
625,2024-06-24,93.37435913085938,92.93608054617022,94.19116036551468,92.6770925645569,9090200,1.60%
626,2024-06-25,92.71693420410156,93.3345109698549,93.7927233826617,92.63724442799295,5509600,-0.70%
627,2024-06-26,91.83041381835938,92.55756218553891,92.55756218553891,91.30248230803112,7102100,-0.96%
628,2024-06-27,92.49779510498047,92.02962714971511,92.71693819890346,91.04349082669731,6570900,0.73%
629,2024-06-28,92.34838104248047,92.97592097332814,92.97592097332814,91.46185312128027,7872600,-0.16%
630,2024-07-01,92.67709350585938,92.27865220693867,94.07163425226398,92.07943535729616,7437200,0.36%
631,2024-07-02,91.0036392211914,92.05950212348083,92.3384087316603,90.68488772618129,6498600,-1.81%
632,2024-07-03,90.51557159423828,91.29252805090044,91.8204596124972,90.18685690883916,4682000,-0.54%
633,2024-07-05,91.3522720336914,90.50558909168623,91.5614519888008,89.92784963492598,5557900,0.92%
634,2024-07-08,92.8663558959961,92.49779636033855,93.31459761264153,92.07943641151805,9007600,1.66%
635,2024-07-09,94.00190734863281,93.02572654881655,94.17124243034884,92.48783193662828,7651400,1.22%
636,2024-07-10,95.10758209228516,94.4003447708456,95.10758209228516,93.90229502876116,5002800,1.18%
637,2024-07-11,97.5779037475586,96.45231407565646,98.39470501381409,96.27301586600838,14609800,2.60%
638,2024-07-12,98.57400512695312,98.49431534342939,99.59998639100405,97.91658341197243,9005900,1.02%
639,2024-07-15,99.51033782958984,98.71345521968817,100.01835068339305,98.27517662391448,9186400,0.95%
640,2024-07-16,101.45272827148438,100.29725685208203,101.98065976825201,100.117958645667,8840000,1.95%
641,2024-07-17,99.41072082519531,100.07810558360931,101.61209953553974,98.64372004941254,9853200,-2.01%
642,2024-07-18,97.1595458984375,99.33104310698035,100.44666968041706,96.63161438070247,12775900,-2.26%
643,2024-07-19,97.12966918945312,97.33884918286981,97.7372905225553,96.68141983244328,5348400,-0.03%
644,2024-07-22,98.5042724609375,97.82692454155257,98.63376265154213,96.8905886413228,5848300,1.42%
645,2024-07-23,99.37088775634766,98.17556380247882,99.85897438103517,97.87673851373864,6722200,0.88%
646,2024-07-24,98.6536865234375,98.59392299069351,99.7792761213831,98.39469854882124,6088100,-0.72%
647,2024-07-25,100.58612823486328,99.3210776470054,102.15000410515896,98.93259946009115,12543100,1.96%
648,2024-07-26,101.1439437866211,101.60214864305502,102.67793792318825,100.56620425473814,8299100,0.55%
649,2024-07-29,99.8788833618164,101.10408896603249,101.5025302454316,99.15173505657569,7364400,-1.25%
650,2024-07-30,98.6038818359375,100.1079941243102,100.67577050341787,97.92653391001645,6956000,-1.28%
651,2024-07-31,98.67361450195312,98.98241051615722,100.83515620283734,97.79704967370162,9550400,0.07%
652,2024-08-01,98.28512573242188,99.14177182228636,99.97849926803936,97.82692092150477,8222800,-0.39%
653,2024-08-02,96.09371948242188,95.70524128740813,96.48219767743562,94.25093693690917,15611200,-2.23%
654,2024-08-05,93.06556701660156,90.64504517658214,94.23100148781658,90.64504517658214,15788200,-3.15%
655,2024-08-06,94.0716323852539,93.84252617303991,95.78492461686477,92.5974018883966,9591600,1.08%
656,2024-08-07,91.99974822998047,95.6952763747333,95.6952763747333,91.76068648359005,10704300,-2.20%
657,2024-08-08,94.62944793701172,92.59740414303961,94.7489826071168,92.10931753947301,7419000,2.86%
658,2024-08-09,95.16735076904297,95.01793431842108,95.68531918494428,94.43023923884775,4384400,0.57%
659,2024-08-12,95.43628692626953,95.26695184181257,95.99410779218036,94.14136218675449,4766600,0.28%
660,2024-08-13,96.57183837890625,95.75503713608009,96.81090771800343,95.47613050676905,7230600,1.19%
661,2024-08-14,95.71519470214844,96.8208657250269,96.83082884765385,95.23707121095745,4798600,-0.89%
662,2024-08-15,97.32886505126953,96.94038691882831,97.85679648255454,96.33276571687975,6346800,1.69%
663,2024-08-16,97.38864135742188,97.31891469885143,97.71735600481219,96.38258636942483,4717900,0.06%
664,2024-08-19,100.45662689208984,97.29899349472232,100.48650865931484,97.07985040222492,6426300,3.15%
665,2024-08-20,100.43671417236328,100.21757106693764,100.71562081576462,99.2513533382715,5546100,-0.02%
666,2024-08-21,101.4228515625,100.70565870106745,101.9607462085744,100.39687028558694,6482400,0.98%
667,2024-08-22,99.74939727783203,101.68183262262193,101.72167751216391,99.55018042975777,7016500,-1.65%
668,2024-08-23,101.11405181884766,100.23747948657515,101.61210151686238,99.70954802262119,7626600,1.37%
669,2024-08-26,101.30330657958984,101.641984329538,101.84120117094137,100.88494665286156,5653000,0.19%
670,2024-08-27,100.67576599121094,101.01444373881003,101.49256719471599,99.48044975181072,5293600,-0.62%
671,2024-08-28,100.14783477783203,100.22752455389559,100.83514579701844,99.59997706693919,5093000,-0.52%
672,2024-08-29,100.51639556884766,100.60604086833106,102.00058156861125,100.15779917164318,5732700,0.37%
673,2024-08-30,100.86502838134766,100.87498390370986,101.46268650740191,99.46052456546653,5282100,0.35%
674,2024-09-03,98.2751693725586,100.70564671411488,102.33924910420369,98.09587117854225,9086700,-2.57%
675,2024-09-04,98.13570404052734,97.90660544717139,99.19157451306417,97.26910247489457,6944700,-0.14%
676,2024-09-05,97.69744110107422,98.29509928308723,98.50427926680997,97.05993802697554,5735500,-0.45%
677,2024-09-06,96.14351654052734,97.98630662133499,98.52420124172019,95.05777177689416,8019300,-1.59%
678,2024-09-09,97.50817108154297,96.65152497706605,98.25524564244945,96.44234501196847,5876800,1.42%
679,2024-09-10,97.71735382080078,97.49821072743848,97.86677025715103,96.2929313135815,4635900,0.21%
680,2024-09-11,98.51422882080078,97.48824768972621,98.74332741919322,96.58179361880943,5267400,0.82%
681,2024-09-12,98.67361450195312,98.49431628712485,99.31111757697896,97.57790656672972,5702200,0.16%
682,2024-09-13,100.81521606445312,99.01227864130917,101.00447737614583,98.88278085977834,6389100,2.17%
683,2024-09-16,100.88495635986328,101.16386300451812,101.55234120237823,100.11796308706246,7126900,0.07%
684,2024-09-17,100.55622863769531,101.02439655882215,102.05037769679709,99.98845229922205,9199300,-0.33%
685,2024-09-18,100.41678619384766,100.61601064972233,102.56836471947847,99.93866269902031,11433200,-0.14%
686,2024-09-19,102.03046417236328,102.2894521501663,103.11620889529419,101.45272468327786,13107200,1.61%
687,2024-09-20,101.21366882324219,101.81132699162484,101.96074343362949,100.59608440945308,7655300,-0.80%
688,2024-09-23,98.81769561767578,101.36808429900026,101.74665524364754,98.69814329795452,9997200,-2.37%
689,2024-09-24,98.33949279785156,98.90735300860868,99.07671309234588,97.40301863946841,7906800,-0.48%
690,2024-09-25,97.38309478759766,98.52877977583854,98.82764916358124,97.2934362515021,8469500,-0.97%
691,2024-09-26,97.82144927978516,98.2498355920082,98.73799426382956,97.0543351947366,6764900,0.45%
692,2024-09-27,98.06053924560547,98.4291531716412,98.9770841635374,97.88121457898772,6116200,0.24%
693,2024-09-30,98.42916107177734,97.73178393417653,99.27596910958884,97.40302075219721,6828900,0.38%
694,2024-10-01,97.6022720336914,98.23986919355204,98.4191938698102,96.28722694138413,11106900,-0.84%
695,2024-10-02,97.7218246459961,96.99456888962756,97.89119234335986,96.16768239336565,8488100,0.12%
696,2024-10-03,96.27725982666016,97.15395399831952,97.72181419147249,96.15770751203308,5961100,-1.48%
697,2024-10-04,97.14400482177734,97.24362795826971,97.66204969199258,96.30715375357352,5972400,0.90%
698,2024-10-07,95.96843719482422,97.50265787719228,97.56243024119415,95.55997243878902,5678800,-1.21%
699,2024-10-08,96.73553466796875,96.33703454354071,97.39306101338866,95.7392881572775,5414700,0.80%
700,2024-10-09,95.94849395751953,96.69567880117359,96.78534493480585,95.61973840288728,6049400,-0.81%
701,2024-10-10,95.85884857177734,95.16147139493324,95.86881316593809,94.72312806171861,6752900,-0.09%
702,2024-10-11,98.30960845947266,95.85884289342833,98.4191961864743,95.46034275894581,7486100,2.56%
703,2024-10-14,98.6981430053711,97.91110733791096,98.84758150439022,97.63215952681274,5538500,0.40%
704,2024-10-15,98.93724822998047,98.65830039580052,99.57484545117993,97.90115084534176,7379400,0.24%
705,2024-10-16,99.87371063232422,99.07671039994281,100.18254461201218,98.67821788450962,6478800,0.95%
706,2024-10-17,98.92728424072266,99.85379382487776,100.16262781934348,98.89739045995297,8155300,-0.95%
707,2024-10-18,99.45529174804688,99.14645015885247,99.7940119159119,98.76787921816374,4477200,0.53%
708,2024-10-21,97.78160095214844,99.04683073342505,99.3357431466396,97.28347767434917,6895300,-1.68%
709,2024-10-22,97.90113830566406,97.32332112348325,98.03065521262873,97.09418108860861,5222200,0.12%
710,2024-10-23,96.3071517944336,97.50265221029684,97.90114474815998,95.74925616081885,8293600,-1.63%
711,2024-10-24,96.88497924804688,96.7753915169293,97.87126122734684,96.5163652796734,4408300,0.60%
712,2024-10-25,96.78535461425781,97.26354870559626,98.47897072228173,96.75546843364391,6256100,-0.10%
713,2024-10-28,98.12032318115234,97.71186603722373,99.13649894550213,97.50265516827129,6178200,1.38%
714,2024-10-29,98.19005584716797,98.03066035430327,98.33949434724964,97.27351086111184,6183700,0.07%
715,2024-10-30,98.05058288574219,97.88122279770415,99.08668020200223,97.61223957557065,4733100,-0.14%
716,2024-10-31,96.6657943725586,97.56241772131784,97.75170698404408,96.47650510983236,8177800,-1.41%
717,2024-11-01,98.89739227294922,97.22369775478538,98.92728605426692,96.98460070954998,6877500,2.31%
718,2024-11-04,98.84758758544922,98.4690090178764,99.69439566430914,97.5225778004609,6426700,-0.05%
719,2024-11-05,100.2423324584961,98.33949786430188,100.25228945163522,97.83140998615586,7170600,1.41%
720,2024-11-06,102.05549621582031,102.89233964650974,102.92222582606897,100.37183716024468,17003400,1.81%
721,2024-11-07,102.62335968017578,102.61339508642116,103.50005391163155,102.15512258356307,8157100,0.56%
722,2024-11-08,103.7889633178711,102.49383979457707,103.83877868444308,102.17504121048654,9431100,1.14%
723,2024-11-11,103.14140319824219,104.3966759684142,105.07412392048631,102.96207851678905,10158900,-0.62%
724,2024-11-12,100.13272857666016,102.05548444775347,102.78274006902701,100.01317627145112,9782700,-2.92%
725,2024-11-13,99.63461303710938,101.08913199230165,102.04552770527366,99.62464844405288,8092400,-0.50%
726,2024-11-14,96.59606170654297,99.39551199664332,99.79401212495756,96.5064031680701,15029400,-3.05%
727,2024-11-15,91.48532104492188,96.54625526201849,96.54625526201849,91.29603177121209,30310200,-5.29%
728,2024-11-18,91.61483764648438,91.79416234090775,92.39190878873285,90.73814336305814,12508300,0.14%
729,2024-11-19,92.82028198242188,90.8975259872169,92.86013275339721,90.3296658021438,12751900,1.32%
730,2024-11-20,93.65713500976562,93.02949485419072,93.8165304963787,92.05317754669703,10534700,0.90%
731,2024-11-21,93.94605255126953,93.75676327483734,95.08177300834677,92.39190276730228,11717000,0.31%
732,2024-11-22,95.8787612915039,94.42424230965482,96.24737523377514,93.80657434246655,9684700,2.06%
733,2024-11-25,97.2635498046875,97.2635498046875,98.65829652157522,97.1639266679294,13456000,1.44%
734,2024-11-26,98.47897338867188,97.43291903507254,98.5487103455785,96.5761463640722,8258500,1.25%
735,2024-11-27,99.6246566772461,98.70811165999737,99.82390295029734,98.32953310013865,7695300,1.16%
736,2024-11-29,99.24607849121094,99.40547397789341,99.86374645314712,98.86749995891968,4062400,-0.38%
737,2024-12-02,98.93724822998047,98.9173266421498,99.26601143487474,98.1701416859856,13563200,-0.31%
738,2024-12-03,97.32332611083984,98.66825740843939,98.95716981471391,97.20377379076692,6550000,-1.63%
739,2024-12-04,98.419189453125,97.32331985884042,99.2161820668059,96.94474133664144,7246400,1.13%
740,2024-12-05,96.96467590332031,97.71186079553601,98.3394933687244,96.63591272656355,8467600,-1.48%
741,2024-12-06,98.76788330078125,97.45283814627142,99.3556727232805,97.26354886772381,6493000,1.86%
742,2024-12-09,97.87125396728516,98.84757888097504,99.53499139776443,97.6720077077195,6341100,-0.91%
743,2024-12-10,97.05433654785156,98.04062609952183,98.2398723681327,96.7355379576194,5465700,-0.83%
744,2024-12-11,96.60603332519531,97.30340289988995,97.60227991804953,96.04813766543961,5788300,-0.46%
745,2024-12-12,93.84642028808594,95.81899176607342,96.34700121199089,93.79661252193323,9518000,-2.86%
746,2024-12-13,93.04943084716797,93.61729108613977,94.11541436947498,92.29228132828618,12305400,-0.85%
747,2024-12-16,94.40432739257812,93.04943144513864,95.16146931556747,92.5911589336162,8476200,1.46%
748,2024-12-17,94.23495483398438,93.6272514484784,94.94229655301876,93.59735766819254,5638800,-0.18%
749,2024-12-18,89.59245300292969,94.18515022993758,94.3445457263572,88.67590799643233,16072700,-4.93%
750,2024-12-19,89.47289276123047,89.69206820007254,90.12045448487551,88.29732162624262,11752200,-0.13%
751,2024-12-20,90.93738555908203,89.03455856558845,91.6247981236087,89.0046647838958,10338000,1.64%
752,2024-12-23,91.548095703125,90.94036477890735,91.60787002320964,90.02378973290955,7620200,0.67%
753,2024-12-24,91.63776397705078,91.59791189700968,91.757312616167,90.56178061896242,3540600,0.10%
754,2024-12-26,92.3052749633789,90.97025680239457,92.50452777498491,90.68133490486059,5601100,0.73%
755,2024-12-27,91.01010131835938,91.6078673044868,92.5045200841814,90.22303985623896,8741800,-1.40%
756,2024-12-30,89.5555419921875,90.09353370422102,90.27286427489885,89.0474374417657,6641000,-1.60%
757,2024-12-31,89.72491455078125,90.0536885558407,90.73115880823224,89.03748697775745,6817100,0.19%
758,2025-01-02,91.18944549560547,90.61160166226462,92.15583765801841,90.2629054183548,8207900,1.63%
759,2025-01-03,92.066162109375,91.34883988799972,92.46466769813293,91.29902288890153,5857000,0.96%
760,2025-01-06,91.8669204711914,92.25546882026822,92.88312969262957,91.66766763612941,5169300,-0.22%
761,2025-01-07,92.52445220947266,92.20564316893024,94.04875817209755,92.07612200804897,9850200,0.72%
762,2025-01-08,91.96653747558594,92.6539726079025,92.80341601940711,91.23925786114195,7529900,-0.60%
763,2025-01-10,89.10722351074219,90.0835729735075,90.25293863119016,88.50944984667278,12953300,-3.11%
764,2025-01-13,88.79837036132812,88.17071714513236,88.85815228739995,86.38737630431326,13193300,-0.35%
765,2025-01-14,86.33756256103516,89.58542740973746,89.58542740973746,86.07852783043063,13113500,-2.77%
766,2025-01-15,88.22052764892578,88.36996345057375,89.27658118594321,87.26409291233553,13214800,2.18%
767,2025-01-16,87.56298828125,88.39986685736086,88.50945058895087,87.00507429784805,6917100,-0.75%
768,2025-01-17,87.64268493652344,88.32015511586039,88.52937284169877,87.52312869275552,7383900,0.09%
769,2025-01-21,90.17323303222656,88.35004026163396,90.31271151293787,88.35004026163396,8509700,2.89%
770,2025-01-22,90.8706283569336,90.18319325061006,91.25917665154932,89.94408836184823,8844900,0.77%
771,2025-01-23,92.63404846191406,90.53189862606551,92.88311827563064,89.58542877333801,9747100,1.94%
772,2025-01-24,92.11598205566406,92.50453036990051,93.24177491473277,91.40862467331033,9262800,-0.56%
773,2025-01-27,92.26542663574219,91.68758281715796,94.0786546587761,91.66766057558961,10946600,0.16%
774,2025-01-28,92.83329772949219,92.41486228265975,93.2716630172255,91.70750495082193,9152700,0.62%
775,2025-01-29,92.23554229736328,92.34513363186478,93.45100429746503,91.53814220498931,9893700,-0.64%
776,2025-01-30,93.19196319580078,92.83330205295296,93.99894696670458,92.2255710942946,8348000,1.04%
777,2025-01-31,92.32520294189453,93.52074268885268,94.43731784081498,92.01635878440915,7842300,-0.93%
778,2025-02-03,91.0798568725586,90.24298586226645,92.19569248728973,90.12342960322117,9024300,-1.35%
779,2025-02-04,92.22557067871094,90.86066535785682,92.8432665555004,90.73115179058166,8870600,1.26%
780,2025-02-05,94.34764862060547,92.60415980955199,94.54690904533066,92.53442056115017,8222900,2.30%
781,2025-02-06,93.02259826660156,94.23805259233555,94.3277216792466,92.93292917969052,6611300,-1.40%
782,2025-02-07,90.90052032470703,92.58423475774796,93.2517400580513,90.62156333956581,11884700,-2.28%
783,2025-02-10,90.00387573242188,91.49829480560494,91.49829480560494,89.77473573109854,8979600,-0.99%
784,2025-02-11,88.71866607666016,89.09724943747646,89.32639699863311,88.22052647510903,8781400,-1.43%
785,2025-02-12,89.63524627685547,87.73234924095465,89.68505567927234,87.57294851181011,10824600,1.03%
786,2025-02-13,90.43226623535156,89.95405644103667,90.56178740544289,88.85815076130679,7275300,0.89%
787,2025-02-14,91.06989288330078,90.90051962846995,92.27538990328935,90.33264074135124,10421300,0.71%
788,2025-02-18,90.99018859863281,91.49828555944433,92.77352942454065,90.63152744923192,9041200,-0.09%
789,2025-02-19,92.18571472167969,90.761035137502,92.37501020520905,90.69129589636074,8159900,1.31%
790,2025-02-20,92.37501525878906,92.16579752391957,92.54438091068234,91.13963109055634,6885800,0.21%
791,2025-02-21,91.35879516601562,93.15210067939054,93.51076178206552,91.19939445427492,8783400,-1.10%
792,2025-02-24,89.77471923828125,91.0997723973156,91.29902519673122,89.40609319825458,8647800,-1.73%
793,2025-02-25,88.3600082397461,89.64520937163896,89.80461009753644,87.35376407892937,10912700,-1.58%
794,2025-02-26,87.92164611816406,88.6090812510138,89.49576919868578,87.51316796646852,7271500,-0.50%
795,2025-02-27,86.77592468261719,87.98142171200499,89.40610140146471,86.71615035750949,8172700,-1.30%
796,2025-02-28,88.37993621826172,86.17815986673544,88.57919663983,85.89920287754772,7942700,1.85%
797,2025-03-03,85.281494140625,88.40981007898132,89.03747081122283,84.81324172165331,9620900,-3.51%
798,2025-03-04,85.80952453613281,84.46454913983743,86.67629017423772,83.7571918218007,14202800,0.62%
799,2025-03-05,87.49324798583984,86.02871619593543,87.56298723293015,85.50068938210765,10911900,1.96%
800,2025-03-06,86.73606872558594,86.13830269817952,87.941565701141,85.94900720911463,9153000,-0.87%
801,2025-03-07,86.97518157958984,86.45711211294116,88.1109393166945,85.73978983666296,9490700,0.28%
802,2025-03-10,85.91912078857422,85.9091634687536,87.17443477765455,85.1719113476229,10803100,-1.21%
803,2025-03-11,85.84938049316406,85.50068427852636,86.6364420067791,83.87675184978086,10649500,-0.08%
804,2025-03-12,86.82573699951172,86.45711094556623,87.4035807810455,86.02871056974047,7704900,1.14%
805,2025-03-13,85.6501235961914,86.72610695085571,87.88178686434154,85.12209683908958,6373000,-1.35%
806,2025-03-14,86.8058090209961,86.36745131612172,87.29399133018548,86.16819090389926,6390100,1.35%
807,2025-03-17,87.96149444580078,86.44714575417956,88.52937330490691,86.06856238177791,6338900,1.33%
808,2025-03-18,85.84938049316406,86.9452861396,86.9851382214168,85.44090995630488,7291700,-2.40%
809,2025-03-19,87.13458251953125,85.67005080206056,87.42350441490369,85.57042439700291,5806300,1.50%
810,2025-03-20,86.26781463623047,86.32759655854844,87.80208555826542,86.218005235474,6743300,-0.99%
811,2025-03-21,86.79584503173828,85.86930508886996,87.18439330445659,85.43093981667211,6513900,0.61%
812,2025-03-24,88.49459838867188,87.45840762465855,88.64405036836058,87.34881001298307,5032300,1.96%
813,2025-03-25,86.760986328125,88.50457524500158,88.5942418834619,86.0236918273772,7040000,-1.96%
814,2025-03-26,84.76830291748047,86.66134360181424,86.76097572173843,84.43951008043146,8225500,-2.30%
815,2025-03-27,85.2166519165039,85.02734556617432,85.86427210318193,84.7782614637169,6493600,0.53%
816,2025-03-28,84.0907974243164,85.08713386867691,85.19673148567209,83.66237244918362,7003100,-1.32%
817,2025-03-31,80.8028793334961,81.21138090019201,81.3608328782867,79.03936727602022,16660900,-3.91%
818,2025-04-01,77.8736572265625,80.56376248511825,80.74310334245153,77.58471875633423,17353200,-3.63%
819,2025-04-02,80.29474639892578,77.42530031875425,80.57372697464992,77.05665311620137,14091000,3.11%
820,2025-04-03,77.85372161865234,77.91349936706598,79.00947543093666,77.23599034642005,10860200,-3.04%
821,2025-04-04,73.39014434814453,76.149992886994,76.82750195667253,72.98164276723905,23865800,-5.73%
822,2025-04-07,72.72259521484375,70.73988781162639,75.58208355727012,68.98633353465222,23621800,-0.91%
823,2025-04-08,69.54428100585938,74.87467901442832,75.19350634574151,68.62764577707117,21546100,-4.37%
824,2025-04-09,74.60567474365234,67.80070219289775,75.68171999319377,66.4157950593274,36123800,7.28%
825,2025-04-10,71.34764862060547,72.50339486607432,72.98163967204151,68.38852836238186,23889300,-4.37%
826,2025-04-11,74.05769348144531,71.32772601270455,74.10750574531785,70.8096343800537,16114000,3.80%
827,2025-04-14,76.25959014892578,75.72156757242219,76.65812623538514,74.08757645923804,13241500,2.97%
828,2025-04-15,76.25959014892578,76.13006915144003,77.27584994802574,75.31306599340435,8744300,0.00%
829,2025-04-16,74.85475158691406,75.81123362629809,75.96068560776763,73.66911643052784,9355000,-1.84%
